model,quantity,time,median,lwr,upr
Censored WH-informed,Omicron,9.857142857142856,1.1442662234516137,1.013453554457765,1.3194119234628203
Censored WH-informed,Omicron,9.928571428571429,1.1448666003360375,1.005365645361,1.3274117565771788
Censored WH-informed,Omicron,10,1.1440337761419803,0.9984563215143073,1.331915137403736
Lognormal,Advantage,3,1.7972358692636858,1.5931470632144493,1.9985990181170548
Lognormal,Advantage,3.071428571428571,1.8205184371010983,1.624546310521117,2.026788233856996
Lognormal,Advantage,3.142857142857143,1.843743695707629,1.6604656939507714,2.048382780549477
Lognormal,Advantage,3.214285714285714,1.8683418683841875,1.6947373751824115,2.0775372585858958
Lognormal,Advantage,3.2857142857142856,1.89529128509762,1.7276594380833774,2.1063413172972285
Lognormal,Advantage,3.357142857142857,1.917487086349054,1.7505840802349333,2.1562176104345774
Lognormal,Advantage,3.4285714285714284,1.9450441197821358,1.7704402737729754,2.1753311398400212
Lognormal,Advantage,3.5,1.9694278056544055,1.782417948919984,2.205681807756644
Lognormal,Advantage,3.571428571428571,1.9956745322310092,1.7890491232705954,2.242488818518929
Lognormal,Advantage,3.642857142857143,2.0191080048152577,1.8041470366318628,2.2809797422302918
Lognormal,Advantage,3.714285714285714,2.03104862841907,1.812794092351718,2.3115655178462355
Lognormal,Advantage,3.7857142857142856,2.050046967291748,1.8200488685804785,2.3267936383215133
Lognormal,Advantage,3.8571428571428568,2.0617522203524627,1.8280723615125918,2.3309131039635473
Lognormal,Advantage,3.9285714285714284,2.073191809321009,1.845307704771851,2.3408450247388077
Lognormal,Advantage,4,2.0823865605319467,1.8572998349933505,2.337345547570848
Lognormal,Advantage,4.071428571428571,2.0876100292669952,1.8642034898589201,2.335961079259856
Lognormal,Advantage,4.142857142857142,2.096037256416616,1.8761854334312602,2.338580760275465
Lognormal,Advantage,4.2142857142857135,2.100684900836462,1.888377050337618,2.3357629705875915
Lognormal,Advantage,4.285714285714286,2.1005971583300322,1.8901657882751908,2.330797801557322
Lognormal,Advantage,4.357142857142857,2.098137471250098,1.887333626273,2.325708630491666
Lognormal,Advantage,4.428571428571429,2.095129814946418,1.8833284762785458,2.3409996846477013
Lognormal,Advantage,4.5,2.0902238375836584,1.8791964279962252,2.3323179385590245
Lognormal,Advantage,4.571428571428571,2.0883486774069784,1.8749530370026395,2.3199703607493616
Lognormal,Advantage,4.642857142857142,2.0830567819059835,1.8703320976617108,2.3199331969552293
Lognormal,Advantage,4.7142857142857135,2.082928769297181,1.867252660484665,2.320460365550833
Lognormal,Advantage,4.785714285714286,2.0869123582907303,1.8623041422303073,2.3233845644194333
Lognormal,Advantage,4.857142857142857,2.087476100912486,1.8663483577087845,2.3278153537685977
Lognormal,Advantage,4.928571428571429,2.0882456238269276,1.8642762043652352,2.3271519853291927
Lognormal,Advantage,5,2.0894588582937255,1.8608522151871263,2.3265995899177785
Lognormal,Advantage,5.071428571428571,2.0885350905195836,1.8680131493045757,2.322962359915623
Lognormal,Advantage,5.142857142857142,2.088481835138846,1.874744877295163,2.320365596446438
Lognormal,Advantage,5.214285714285714,2.0889968833061436,1.8841758141796054,2.3211940345750706
Lognormal,Advantage,5.285714285714286,2.0919114402969248,1.8822775335122044,2.3110273215702315
Lognormal,Advantage,5.357142857142857,2.0907625825556173,1.8739019696892152,2.3092750227613896
Lognormal,Advantage,5.428571428571428,2.0890814367816377,1.8702734840364887,2.308425654114332
Lognormal,Advantage,5.5,2.0883656896620306,1.8696014985999618,2.302484136623378
Lognormal,Advantage,5.571428571428571,2.0852547464354823,1.8606830367438933,2.2961206888895425
Lognormal,Advantage,5.642857142857142,2.0841170115409318,1.844908394846768,2.309283780382066
Lognormal,Advantage,5.714285714285714,2.0779147315384927,1.8392105695597403,2.310992478198477
Lognormal,Advantage,5.785714285714286,2.074155259254578,1.840657442212564,2.2979483048987595
Lognormal,Advantage,5.857142857142857,2.0674927271662744,1.8275965844477025,2.297263828015098
Lognormal,Advantage,5.928571428571428,2.061439183456558,1.8313448067168514,2.2951578000384294
Lognormal,Advantage,6,2.0535000084668864,1.8349763100067458,2.2756459987354036
Lognormal,Advantage,6.071428571428571,2.0393035540178293,1.8390161959756375,2.2565981328911744
Lognormal,Advantage,6.142857142857142,2.031944157452526,1.8302492179156569,2.2437330734000933
Lognormal,Advantage,6.214285714285714,2.022614398040812,1.8296606599714549,2.2280686646413597
Lognormal,Advantage,6.285714285714286,2.0134657679266157,1.8239591667308768,2.2143655694847837
Lognormal,Advantage,6.357142857142857,2.0026727201525403,1.810461180158711,2.202056610654581
Lognormal,Advantage,6.428571428571428,1.9925152081637454,1.7897540277095982,2.193534759629225
Lognormal,Advantage,6.5,1.979465635883782,1.7688410090899118,2.1897292572703906
Lognormal,Advantage,6.571428571428571,1.9681734086247755,1.7521626509149972,2.1901184298220304
Lognormal,Advantage,6.642857142857142,1.9567749995822512,1.7370585595324513,2.1884360395710973
Lognormal,Advantage,6.7142857142857135,1.9460860930690433,1.7236865200116718,2.183295652035029
Lognormal,Advantage,6.785714285714286,1.9332232905132245,1.704121059717097,2.179381937236386
Lognormal,Advantage,6.857142857142857,1.915150383790516,1.6814035280754565,2.1626814599835957
Lognormal,Advantage,6.928571428571428,1.8991699175282268,1.6725698828699656,2.150026192761617
Lognormal,Advantage,7,1.8906150926883378,1.6653808857136654,2.1426214194058586
Lognormal,Advantage,7.071428571428571,1.8767972101072687,1.6648062482736536,2.116207782798872
Lognormal,Advantage,7.142857142857142,1.867125309889573,1.6745748338395106,2.1097099176784577
Lognormal,Advantage,7.2142857142857135,1.8549799576116852,1.6475641971660737,2.078575537334063
Lognormal,Advantage,7.285714285714286,1.8441029641085604,1.645481528447147,2.0591155322470653
Lognormal,Advantage,7.357142857142857,1.8318304700231205,1.6381516092428434,2.05094401675639
Lognormal,Advantage,7.428571428571428,1.8234386320744127,1.6199159191536125,2.0391667921562657
Lognormal,Advantage,7.5,1.8136027602180862,1.6114037153392293,2.0425219171623854
Lognormal,Advantage,7.571428571428571,1.8028796040977644,1.5942058325990023,2.034825703461121
Lognormal,Advantage,7.642857142857142,1.7917000175915336,1.5840250170143662,2.0253445255720752
Lognormal,Advantage,7.7142857142857135,1.7836918187055537,1.5677141436649298,2.018513882782664
Lognormal,Advantage,7.785714285714286,1.7739502255147803,1.5556399032742942,2.0054008851217735
Lognormal,Advantage,7.857142857142857,1.76622465089577,1.5463759760776061,1.9888467870846886
Lognormal,Advantage,7.928571428571428,1.7564329012191613,1.5429074027609644,1.9730885948101837
Lognormal,Advantage,8,1.7499311256825705,1.5465008653532828,1.9572434923450197
Lognormal,Advantage,8.071428571428571,1.7398704806694987,1.5533811329262142,1.9378911632178302
Lognormal,Advantage,8.142857142857142,1.730873303131276,1.5506132526578404,1.9237670641270355
Lognormal,Advantage,8.214285714285714,1.7236649306347642,1.548629341173135,1.906544704634896
Lognormal,Advantage,8.285714285714285,1.717208387954137,1.5410574175454466,1.8923022629597237
Lognormal,Advantage,8.357142857142858,1.7107511538700106,1.5354523039260608,1.8897794600845743
Lognormal,Advantage,8.428571428571427,1.6992472029749548,1.524858096132019,1.8884299005887748
Lognormal,Advantage,8.5,1.6864765842845735,1.5141571774606526,1.8778424647456102
Lognormal,Advantage,8.571428571428571,1.6759083392651488,1.4958327291168567,1.8733341565182564
Lognormal,Advantage,8.642857142857142,1.6628886711447206,1.4746760180084402,1.8688653618883033
Lognormal,Advantage,8.714285714285714,1.6513777379949648,1.4644849969445843,1.8606780048018783
Lognormal,Advantage,8.785714285714285,1.6362704856264436,1.4506890606228156,1.8549768640892679
Lognormal,Advantage,8.857142857142858,1.6220462373751487,1.4327943684663516,1.8368523956531009
Lognormal,Advantage,8.928571428571427,1.6071962695014,1.4231872160967176,1.8106791842398315
Lognormal,Advantage,9,1.591772839116334,1.4120884180545727,1.7943724089758764
Lognormal,Advantage,9.071428571428571,1.5762075810726852,1.393818959693348,1.7718660817503904
Lognormal,Advantage,9.142857142857142,1.5544749666997486,1.371233399593953,1.7593295171351777
Lognormal,Advantage,9.214285714285714,1.5324795090672316,1.3655847287532799,1.734113988430428
Lognormal,Advantage,9.285714285714285,1.5090392026441148,1.3411495481844886,1.7146103683109866
Lognormal,Advantage,9.357142857142856,1.492901134534093,1.3300995931290065,1.702126338676725
Lognormal,Advantage,9.428571428571429,1.476218870124927,1.3082155819769297,1.6779338563213275
Lognormal,Advantage,9.5,1.4558578770033872,1.2806787900830436,1.6728811705836122
Lognormal,Advantage,9.571428571428571,1.4391087692836142,1.2625059510115308,1.6783404200432481
Lognormal,Advantage,9.642857142857142,1.4240025474648679,1.239588720706507,1.6771636426799719
Lognormal,Advantage,9.714285714285714,1.4102572990711773,1.2189591170893948,1.680719468079625
Lognormal,Advantage,9.785714285714285,1.3992009680941617,1.2036221130708418,1.6814287642996237
Lognormal,Advantage,9.857142857142856,1.3872376326475369,1.1850807536145016,1.6803494202622309
Lognormal,Advantage,9.928571428571429,1.3779121260181173,1.171760362008502,1.6806232252458495
Lognormal,Advantage,10,1.3696556622661888,1.1603487992836068,1.683583248086815
Lognormal,Delta,3,0.8899892196027065,0.8261162025780119,0.962114088481209
Lognormal,Delta,3.071428571428571,0.8847094371429588,0.8255346262620619,0.9542263713630297
Lognormal,Delta,3.142857142857143,0.8814281134122195,0.8239388161816429,0.9486619560278992
Lognormal,Delta,3.214285714285714,0.8778459887782294,0.8205214856373687,0.9397405695974135
Lognormal,Delta,3.2857142857142856,0.8725831842157813,0.8159518801161683,0.928625166201294
Lognormal,Delta,3.357142857142857,0.8679314144407553,0.810494314000603,0.92276415541434
Lognormal,Delta,3.4285714285714284,0.8626242673252311,0.8035483774048058,0.9204712801547754
Lognormal,Delta,3.5,0.8572702217773307,0.7983658411158433,0.915318871408818
Lognormal,Delta,3.571428571428571,0.85151034990815,0.7946143145308918,0.9111009947368062
Lognormal,Delta,3.642857142857143,0.8468026289687405,0.7890876531008908,0.9069612516537581
Lognormal,Delta,3.714285714285714,0.8424678583094264,0.785360147543171,0.9028654413262724
Lognormal,Delta,3.7857142857142856,0.8383390737005749,0.7817368606067325,0.8990896399548781
Lognormal,Delta,3.8571428571428568,0.8342590262788002,0.7776353118052807,0.8990032498964065
Lognormal,Delta,3.9285714285714284,0.8300000854742123,0.7735300866418372,0.8937595703054262
Lognormal,Delta,4,0.8265469248651243,0.7680969229717087,0.8893893369308211
Lognormal,Delta,4.071428571428571,0.8223597279131355,0.7668316197392991,0.8853412571513473
Lognormal,Delta,4.142857142857142,0.818867520589673,0.7654159997502037,0.8787293524646711
Lognormal,Delta,4.2142857142857135,0.8147984099019421,0.7600368344469937,0.8704719642910219
Lognormal,Delta,4.285714285714286,0.8096538191235347,0.7556784469945962,0.8661133494224823
Lognormal,Delta,4.357142857142857,0.8073059197837462,0.7531459799843596,0.8617591330294094
Lognormal,Delta,4.428571428571429,0.8046768254702661,0.7508974531852634,0.860222782484796
Lognormal,Delta,4.5,0.8010122248271159,0.7458991554394593,0.8559565090622451
Lognormal,Delta,4.571428571428571,0.7967900693479055,0.7374114583519602,0.852584668962155
Lognormal,Delta,4.642857142857142,0.7934244739453393,0.733714084416187,0.8501335528470241
Lognormal,Delta,4.7142857142857135,0.7899525342911109,0.7273738048637285,0.8466878282764461
Lognormal,Delta,4.785714285714286,0.7867074875864102,0.7221113857524948,0.8436812112571003
Lognormal,Delta,4.857142857142857,0.7825069097008088,0.7198789916426571,0.8411480748681259
Lognormal,Delta,4.928571428571429,0.7795030589916783,0.7196702894327466,0.8361475384676648
Lognormal,Delta,5,0.7760535559970847,0.7194924758337438,0.831896222028125
Lognormal,Delta,5.071428571428571,0.7726636452829241,0.7161263880371773,0.8263338505327604
Lognormal,Delta,5.142857142857142,0.769669123122336,0.712447676656637,0.8222923035498574
Lognormal,Delta,5.214285714285714,0.7674011072666899,0.7109578962427394,0.8191655388896515
Lognormal,Delta,5.285714285714286,0.7632905714645326,0.7101552974232689,0.8158822400198336
Lognormal,Delta,5.357142857142857,0.7599325854909051,0.7072725859739581,0.8124474196378375
Lognormal,Delta,5.428571428571428,0.7561556792524471,0.7020503508517062,0.810164583083559
Lognormal,Delta,5.5,0.7533247030253896,0.7010436111846353,0.8086477874370527
Lognormal,Delta,5.571428571428571,0.7494628915675203,0.6962592608901429,0.8064286738187548
Lognormal,Delta,5.642857142857142,0.7468390942486117,0.693816187459894,0.8059640635641674
Lognormal,Delta,5.714285714285714,0.7449772960148472,0.6909173175156155,0.8075642791427899
Lognormal,Delta,5.785714285714286,0.7432056805037801,0.6877508368820046,0.80395095371986
Lognormal,Delta,5.857142857142857,0.7413419077223737,0.6835457532577839,0.8023604274849265
Lognormal,Delta,5.928571428571428,0.7401007702859221,0.6826044196928784,0.7992969699912733
Lognormal,Delta,6,0.7365490066202632,0.6832557132153858,0.7954253394455157
Lognormal,Delta,6.071428571428571,0.7354514415109288,0.6849393254652236,0.7925474332599123
Lognormal,Delta,6.142857142857142,0.7338869859293433,0.6866039611070816,0.7891968954271823
Lognormal,Delta,6.214285714285714,0.7320361978497747,0.6873838798409365,0.7868986689253116
Lognormal,Delta,6.285714285714286,0.7306558951454454,0.6880321587834303,0.7854586687229868
Lognormal,Delta,6.357142857142857,0.7285842399271845,0.683244543269323,0.7871360589854693
Lognormal,Delta,6.428571428571428,0.7288173872136026,0.6815450605098642,0.7866582535621561
Lognormal,Delta,6.5,0.727821143181229,0.6801493809145067,0.7843190011805496
Lognormal,Delta,6.571428571428571,0.7255047332709175,0.6742427350329834,0.7814159222391861
Lognormal,Delta,6.642857142857142,0.7239643814207778,0.6699414635037455,0.7790868023945179
Lognormal,Delta,6.7142857142857135,0.7222811753456115,0.6663439791958017,0.7821688040796363
Lognormal,Delta,6.785714285714286,0.7203750121804567,0.6622709805915797,0.7810066488384999
Lognormal,Delta,6.857142857142857,0.7186611280081756,0.6583686572597433,0.7771286722146762
Lognormal,Delta,6.928571428571428,0.7165784687706126,0.657082725494708,0.772322972828327
Lognormal,Delta,7,0.7138061430593395,0.6567283803144551,0.7696594956469973
Lognormal,Delta,7.071428571428571,0.7122045351298164,0.6534047261769832,0.7697639110839843
Lognormal,Delta,7.142857142857142,0.7100597867371673,0.6506524571913613,0.7719858991247558
Lognormal,Delta,7.2142857142857135,0.7079560872258152,0.6520929457872119,0.7655702927796275
Lognormal,Delta,7.285714285714286,0.7042723308153567,0.6509490319796387,0.7618793043473644
Lognormal,Delta,7.357142857142857,0.7002539049424376,0.6489049440141204,0.7614302383833702
Lognormal,Delta,7.428571428571428,0.6981282600016476,0.6457433211464677,0.7616341833342172
Lognormal,Delta,7.5,0.696501778345292,0.6421109407456816,0.7606179763824433
Lognormal,Delta,7.571428571428571,0.693762984610236,0.6391669997016249,0.7571287102612461
Lognormal,Delta,7.642857142857142,0.6911360838463727,0.6359099070603016,0.7547566822864854
Lognormal,Delta,7.7142857142857135,0.6895569784535351,0.6345561459366921,0.7576740263380445
Lognormal,Delta,7.785714285714286,0.6884405957052055,0.6351586290823252,0.7559647333971746
Lognormal,Delta,7.857142857142857,0.6869639753036234,0.6353261553124873,0.7521780679630573
Lognormal,Delta,7.928571428571428,0.6863670113470263,0.6352507084347047,0.7480091597255847
Lognormal,Delta,8,0.6864149991703596,0.6365228599735422,0.7441047424745663
Lognormal,Delta,8.071428571428571,0.6859488810522347,0.6379479771770047,0.7442812000139835
Lognormal,Delta,8.142857142857142,0.6866691313792517,0.640210664593819,0.7448395203924121
Lognormal,Delta,8.214285714285714,0.6878510673092241,0.6433976823516182,0.7456167774884284
Lognormal,Delta,8.285714285714285,0.6904478227546416,0.6454096021542873,0.7482268644505594
Lognormal,Delta,8.357142857142858,0.6924036227774197,0.6476338536279547,0.7498568478446099
Lognormal,Delta,8.428571428571427,0.694189287471075,0.6478625569801608,0.7516330883128938
Lognormal,Delta,8.5,0.6973567822351928,0.6480268718736892,0.7546319700785027
Lognormal,Delta,8.571428571428571,0.7009714759815262,0.6516318320765265,0.7587356917272561
Lognormal,Delta,8.642857142857142,0.7045120422248335,0.6528339728488789,0.7639669872072871
Lognormal,Delta,8.714285714285714,0.7086884233835973,0.6553179019245108,0.7696315531864829
Lognormal,Delta,8.785714285714285,0.7136904836272668,0.6589628452372893,0.7755572518901421
Lognormal,Delta,8.857142857142858,0.7186802266867576,0.6637066000785914,0.7827218006070625
Lognormal,Delta,8.928571428571427,0.7258125396614175,0.6688159934028504,0.7872759072631401
Lognormal,Delta,9,0.7325063382212998,0.6778849289031988,0.7926955014245498
Lognormal,Delta,9.071428571428571,0.7392613523283931,0.6839574264373207,0.8004673815642098
Lognormal,Delta,9.142857142857142,0.7456501034251185,0.6887047226561365,0.8063841657728018
Lognormal,Delta,9.214285714285714,0.7532185782928145,0.6963107158152546,0.8109718714483772
Lognormal,Delta,9.285714285714285,0.7623671739452609,0.7021168455301783,0.8213834109687561
Lognormal,Delta,9.357142857142856,0.7693553369223785,0.7063573805958661,0.8337490039515374
Lognormal,Delta,9.428571428571429,0.7774546288827491,0.7124278233088951,0.8422478666945957
Lognormal,Delta,9.5,0.7850409530156712,0.7171394119299994,0.8552395704663749
Lognormal,Delta,9.571428571428571,0.7935812766950703,0.7202351030649848,0.86780867540668
Lognormal,Delta,9.642857142857142,0.8007748916461555,0.7231582150874349,0.8805432134316944
Lognormal,Delta,9.714285714285714,0.8071863972441147,0.7259156358139194,0.8921949062723287
Lognormal,Delta,9.785714285714285,0.8128663863124135,0.7284763824024886,0.9036837785462405
Lognormal,Delta,9.857142857142856,0.8202285048796805,0.7261300966638886,0.91370757299202
Lognormal,Delta,9.928571428571429,0.8255879738984213,0.7266602629278681,0.9220678694760832
Lognormal,Delta,10,0.8298313682499151,0.7289321671064642,0.9307807678945916
Lognormal,Omicron,3,1.6026256016901197,1.4727289990008698,1.7275514528062905
Lognormal,Omicron,3.071428571428571,1.617565000787795,1.4933345358140413,1.7417621446068208
Lognormal,Omicron,3.142857142857143,1.6307606709519422,1.5110330774752225,1.7554536555069387
Lognormal,Omicron,3.214285714285714,1.642901677925469,1.5251014474464932,1.7681550907814247
Lognormal,Omicron,3.2857142857142856,1.6576642057757165,1.542426945696508,1.7815070321085718
Lognormal,Omicron,3.357142857142857,1.669924520438752,1.5461395656160886,1.8063684743285155
Lognormal,Omicron,3.4285714285714284,1.6815294298795038,1.5476826531609174,1.826286883086715
Lognormal,Omicron,3.5,1.6929409912663913,1.552462479384449,1.8425913147846749
Lognormal,Omicron,3.571428571428571,1.7042953142730606,1.5671416482347895,1.8563030069113662
Lognormal,Omicron,3.642857142857143,1.7134300742167097,1.5697012845961986,1.873831164152228
Lognormal,Omicron,3.714285714285714,1.7184620623061704,1.5651939052713217,1.8907882845520008
Lognormal,Omicron,3.7857142857142856,1.7216979161060504,1.5738329239617408,1.8987856351623071
Lognormal,Omicron,3.8571428571428568,1.726055713298062,1.583540438531869,1.898556404723934
Lognormal,Omicron,3.9285714285714284,1.7270319713807176,1.5891791719015733,1.8957610602592774
Lognormal,Omicron,4,1.7237783000363844,1.5942141287611546,1.8921619317963343
Lognormal,Omicron,4.071428571428571,1.718656448703761,1.595198383158816,1.8782758028330384
Lognormal,Omicron,4.142857142857142,1.7125541985369706,1.5893867201000857,1.8619292232145315
Lognormal,Omicron,4.2142857142857135,1.7025361212598606,1.5829805257016831,1.8465688050902962
Lognormal,Omicron,4.285714285714286,1.6968652303821323,1.5848473497975915,1.839059017363495
Lognormal,Omicron,4.357142857142857,1.6915333034732383,1.581378647214652,1.8268615538679185
Lognormal,Omicron,4.428571428571429,1.6839044444310693,1.568784887078705,1.8221254271678156
Lognormal,Omicron,4.5,1.6777019846062062,1.556213574312408,1.8158431071297054
Lognormal,Omicron,4.571428571428571,1.6694373161296066,1.5429250509074253,1.8096569152145283
Lognormal,Omicron,4.642857142857142,1.661100327681577,1.5253385431764879,1.799492880117083
Lognormal,Omicron,4.7142857142857135,1.6513590583247992,1.5227012332529564,1.7918160529741436
Lognormal,Omicron,4.785714285714286,1.6426662329037924,1.512684936950044,1.7886668148794016
Lognormal,Omicron,4.857142857142857,1.6357980589691674,1.50531815414727,1.7815365202304299
Lognormal,Omicron,4.928571428571429,1.624618853228492,1.4989770437142562,1.7682569278365243
Lognormal,Omicron,5,1.618351156649355,1.495712686119814,1.751589477253804
Lognormal,Omicron,5.071428571428571,1.6101673136283865,1.4923296168089404,1.7436088667085463
Lognormal,Omicron,5.142857142857142,1.6007862044966423,1.490647458423373,1.7321513903067491
Lognormal,Omicron,5.214285714285714,1.5956659897184025,1.4786318093557975,1.7294237570633144
Lognormal,Omicron,5.285714285714286,1.5869726994668898,1.4769035664233003,1.7272074791907495
Lognormal,Omicron,5.357142857142857,1.5804224560371507,1.4722571288150155,1.7150399436496704
Lognormal,Omicron,5.428571428571428,1.574000114957069,1.4636253666403536,1.7094710108166193
Lognormal,Omicron,5.5,1.5674094552706754,1.4486814146218763,1.7028188226661225
Lognormal,Omicron,5.571428571428571,1.5607472583329842,1.4420476706058276,1.6960523638196592
Lognormal,Omicron,5.642857142857142,1.5531530642550226,1.4323351956205848,1.6860538103091705
Lognormal,Omicron,5.714285714285714,1.5456298909539592,1.421679321997223,1.6827614603729182
Lognormal,Omicron,5.785714285714286,1.5370922149083657,1.4101278740511112,1.670356079843513
Lognormal,Omicron,5.857142857142857,1.5318714910464823,1.4071894414629387,1.659430090793669
Lognormal,Omicron,5.928571428571428,1.523060058155237,1.3969555584003588,1.6493463761811278
Lognormal,Omicron,6,1.5111618556390067,1.3887529254191417,1.633000718557138
Lognormal,Omicron,6.071428571428571,1.5015049587954974,1.3866674148922613,1.6205008922119644
Lognormal,Omicron,6.142857142857142,1.4920269173262335,1.3791745439504393,1.6129192716619454
Lognormal,Omicron,6.214285714285714,1.4825675923422161,1.372076196833,1.6052965639827206
Lognormal,Omicron,6.285714285714286,1.4720916688359886,1.3649884906130947,1.5971573074808934
Lognormal,Omicron,6.357142857142857,1.461003915730748,1.350573358560169,1.5870052372809937
Lognormal,Omicron,6.428571428571428,1.4498967187323677,1.3384609037890982,1.5757298539034066
Lognormal,Omicron,6.5,1.438849909348575,1.3224726745521092,1.565587577593253
Lognormal,Omicron,6.571428571428571,1.4262159489042858,1.3115240888654898,1.5557659689931833
Lognormal,Omicron,6.642857142857142,1.4163089166171035,1.2972094548843236,1.5435784028233457
Lognormal,Omicron,6.7142857142857135,1.4026839521910957,1.2842408384537838,1.5342370336984883
Lognormal,Omicron,6.785714285714286,1.3882467954070814,1.2740865983692118,1.5189705086971392
Lognormal,Omicron,6.857142857142857,1.3725591044444507,1.26473760290936,1.5005513644660398
Lognormal,Omicron,6.928571428571428,1.3614706642275909,1.2572216251561834,1.4849813650726373
Lognormal,Omicron,7,1.3493626364016091,1.246479225286763,1.4625002355622396
Lognormal,Omicron,7.071428571428571,1.3362523072292678,1.234641794653345,1.4499543731107694
Lognormal,Omicron,7.142857142857142,1.321508807425637,1.2255718902189516,1.4408244825818066
Lognormal,Omicron,7.2142857142857135,1.3101656476782897,1.2129181398178814,1.4220717507465879
Lognormal,Omicron,7.285714285714286,1.2987542737093256,1.2039418725957631,1.415596427713704
Lognormal,Omicron,7.357142857142857,1.2836170228076504,1.1918066009458748,1.405830642368298
Lognormal,Omicron,7.428571428571428,1.270776090112455,1.1779211096565319,1.3889787718479938
Lognormal,Omicron,7.5,1.2600782960424484,1.1610624832384189,1.3746747510202915
Lognormal,Omicron,7.571428571428571,1.2473825925770967,1.1492337129108958,1.3656482958933918
Lognormal,Omicron,7.642857142857142,1.2391048265288467,1.1389402160301936,1.3605613953172808
Lognormal,Omicron,7.7142857142857135,1.2308624258632568,1.1291650768536805,1.3535689364581216
Lognormal,Omicron,7.785714285714286,1.2212381965619836,1.1203928956794456,1.3475143294248357
Lognormal,Omicron,7.857142857142857,1.2137633165522246,1.113857868259303,1.3356390377804022
Lognormal,Omicron,7.928571428571428,1.2073996603005435,1.1075810016131014,1.321342971465268
Lognormal,Omicron,8,1.203503280524132,1.1074300436393938,1.3095688436135597
Lognormal,Omicron,8.071428571428571,1.1988765469589535,1.1076970522741296,1.2976457448106316
Lognormal,Omicron,8.142857142857142,1.1929304424278087,1.102246809004434,1.285999921835921
Lognormal,Omicron,8.214285714285714,1.18914044540593,1.0995676826034988,1.276287458878485
Lognormal,Omicron,8.285714285714285,1.1871955113649104,1.0948161190783443,1.2712383308832313
Lognormal,Omicron,8.357142857142858,1.1833378428168269,1.0849862323274666,1.2723056768224787
Lognormal,Omicron,8.428571428571427,1.1781842255311896,1.0741852123797393,1.271366208581597
Lognormal,Omicron,8.5,1.1758267140284806,1.0682773221514208,1.2682855746592698
Lognormal,Omicron,8.571428571428571,1.174563630810848,1.0699487511924748,1.2675199654363045
Lognormal,Omicron,8.642857142857142,1.1713795805034737,1.066431597060861,1.2653878895014727
Lognormal,Omicron,8.714285714285714,1.169816475630166,1.0613536876954064,1.2671101478804108
Lognormal,Omicron,8.785714285714285,1.1675938299100284,1.0592538988079654,1.2682249164562454
Lognormal,Omicron,8.857142857142858,1.1640284375457417,1.0630327263839867,1.2636193984462256
Lognormal,Omicron,8.928571428571427,1.1618108875867992,1.0635137920656346,1.2583427248978232
Lognormal,Omicron,9,1.1583070594536147,1.0641197280420855,1.250989134538725
Lognormal,Omicron,9.071428571428571,1.1568073548954452,1.0659406008664936,1.245833082834682
Lognormal,Omicron,9.142857142857142,1.1552880938884127,1.0670339443235546,1.2472501236179299
Lognormal,Omicron,9.214285714285714,1.1553907814059263,1.069750722899797,1.2487285866475197
Lognormal,Omicron,9.285714285714285,1.1522417739235022,1.068131571976878,1.2518865966836135
Lognormal,Omicron,9.357142857142856,1.1490490094051546,1.0644567840198962,1.2565428134203387
Lognormal,Omicron,9.428571428571429,1.1479517436977895,1.058001001860556,1.2591264365606876
Lognormal,Omicron,9.5,1.1459587246691139,1.0508541023323696,1.2695579031917614
Lognormal,Omicron,9.571428571428571,1.1442388790499143,1.0411615733875001,1.2805142581707023
Lognormal,Omicron,9.642857142857142,1.1410384445512718,1.0296438556047731,1.2850913567310291
Lognormal,Omicron,9.714285714285714,1.1403243884870213,1.020259712098948,1.2885457624400274
Lognormal,Omicron,9.785714285714285,1.1383841952790643,1.0103052148891114,1.2981644461528083
Lognormal,Omicron,9.857142857142856,1.1382896913328584,1.0047548016324308,1.3118690468581375
Lognormal,Omicron,9.928571428571429,1.1374727530427884,0.9963525605549234,1.3180489650914538
Lognormal,Omicron,10,1.1364620994233414,0.9924167036852429,1.323829777120102
WH-informed,Advantage,3,1.8545323270950238,1.6438461425561741,2.0875886791280713
WH-informed,Advantage,3.071428571428571,1.8802275924603729,1.6756943119744454,2.120801544649763
WH-informed,Advantage,3.142857142857143,1.9094131041679496,1.7041110620227722,2.1476706539092736
WH-informed,Advantage,3.214285714285714,1.935123182685322,1.7302306210746705,2.1727630627119967
WH-informed,Advantage,3.2857142857142856,1.9655505226086,1.76626651636411,2.1965931430698946
WH-informed,Advantage,3.357142857142857,1.992573085564473,1.7967488448990976,2.2431102939808203
WH-informed,Advantage,3.4285714285714284,2.0234408730687523,1.8116267567783295,2.2897948288654866
WH-informed,Advantage,3.5,2.0509336649900325,1.8301060797013462,2.324763056177315
WH-informed,Advantage,3.571428571428571,2.080034449567774,1.849266393779029,2.3692814642951627
WH-informed,Advantage,3.642857142857143,2.102634328324905,1.8649796072036258,2.387290880377593
WH-informed,Advantage,3.714285714285714,2.1165280238952904,1.858886465536489,2.4060922996290026
WH-informed,Advantage,3.7857142857142856,2.135070484693782,1.8678529140750764,2.4278824572892095
WH-informed,Advantage,3.8571428571428568,2.1511906130698537,1.8893429656150589,2.445421487003037
WH-informed,Advantage,3.9285714285714284,2.1645037725490974,1.8979195855741895,2.456192614307943
