model,quantity,time,median,lwr,upr
Updated-V observed-pair mechanistic,Advantage,3.214285714285714,1.9351231826853312,1.7302306210746707,2.1727630627120056
Updated-V observed-pair mechanistic,Advantage,3.2857142857142856,1.965550522608604,1.7662665163641178,2.1965931430698946
Updated-V observed-pair mechanistic,Advantage,3.357142857142857,1.992573085564474,1.7967488448990954,2.2431102939808247
Updated-V observed-pair mechanistic,Advantage,3.4285714285714284,2.0234408730687594,1.8116267567783406,2.289794828865496
Updated-V observed-pair mechanistic,Advantage,3.5,2.050933664990043,1.8301060797013466,2.3247630561773303
Updated-V observed-pair mechanistic,Advantage,3.571428571428571,2.0800344495677807,1.849266393779021,2.3692814642951583
Updated-V observed-pair mechanistic,Advantage,3.642857142857143,2.1026343283249114,1.864979607203628,2.3872908803775887
Updated-V observed-pair mechanistic,Advantage,3.714285714285714,2.116528023895288,1.858886465536498,2.40609229962901
Updated-V observed-pair mechanistic,Advantage,3.7857142857142856,2.1350704846937782,1.86785291407508,2.4278824572892206
Updated-V observed-pair mechanistic,Advantage,3.8571428571428568,2.1511906130698595,1.889342965615063,2.4454214870030544
Updated-V observed-pair mechanistic,Advantage,3.9285714285714284,2.164503772549093,1.897919585574192,2.4561926143079624
Updated-V observed-pair mechanistic,Advantage,4,2.178725292787254,1.9116393582592814,2.467202772651229
Updated-V observed-pair mechanistic,Advantage,4.071428571428571,2.1846572610444595,1.923181817944118,2.4854376799195084
Updated-V observed-pair mechanistic,Advantage,4.142857142857142,2.189767791049249,1.9264647582448764,2.4795248390225813
Updated-V observed-pair mechanistic,Advantage,4.2142857142857135,2.193233789812339,1.9495087369083888,2.477217927504107
Updated-V observed-pair mechanistic,Advantage,4.285714285714286,2.195797592277412,1.950438715704052,2.47343961127417
Updated-V observed-pair mechanistic,Advantage,4.357142857142857,2.200969120358015,1.9646111603161605,2.472453698203169
Updated-V observed-pair mechanistic,Advantage,4.428571428571429,2.1992458789120812,1.9798641999506932,2.482831753492143
Updated-V observed-pair mechanistic,Advantage,4.5,2.199856310274919,1.9836814945169896,2.4878789429692145
Updated-V observed-pair mechanistic,Advantage,4.571428571428571,2.1947015107882484,1.9745411156626849,2.482504302370756
Updated-V observed-pair mechanistic,Advantage,4.642857142857142,2.1937607535456247,1.9663816741752231,2.470083454943592
Updated-V observed-pair mechanistic,Advantage,4.7142857142857135,2.1970810723471272,1.9606509807782615,2.4675297012742554
Updated-V observed-pair mechanistic,Advantage,4.785714285714286,2.191177896464761,1.9614648364415297,2.4675764964745013
Updated-V observed-pair mechanistic,Advantage,4.857142857142857,2.1909776074947667,1.950373119853781,2.467266033834476
Updated-V observed-pair mechanistic,Advantage,4.928571428571429,2.194106533002932,1.9487367571270455,2.4792599544949856
Updated-V observed-pair mechanistic,Advantage,5,2.1903247379764634,1.9533873509061441,2.4786952042064723
Updated-V observed-pair mechanistic,Advantage,5.071428571428571,2.190446593927185,1.9565464026007595,2.48055626347213
Updated-V observed-pair mechanistic,Advantage,5.142857142857142,2.194047851612194,1.9639974366759496,2.4641527483400405
Updated-V observed-pair mechanistic,Advantage,5.214285714285714,2.19082992423992,1.966645016957459,2.4742991985153258
Updated-V observed-pair mechanistic,Advantage,5.285714285714286,2.1980538931253735,1.9667501380203367,2.4672557874249774
Updated-V observed-pair mechanistic,Advantage,5.357142857142857,2.197671367387371,1.966407848219741,2.4671976647952407
Updated-V observed-pair mechanistic,Advantage,5.428571428571428,2.19908665761022,1.9517824050093315,2.4482918050205895
Updated-V observed-pair mechanistic,Advantage,5.5,2.1976693633635898,1.949303304308097,2.4486698355688223
Updated-V observed-pair mechanistic,Advantage,5.571428571428571,2.1971735407941315,1.931293232389975,2.4372894149760302
Updated-V observed-pair mechanistic,Advantage,5.642857142857142,2.1939311644459103,1.931457786568756,2.4422905061554925
Updated-V observed-pair mechanistic,Advantage,5.714285714285714,2.1947830410303393,1.93427466129261,2.4374005403645884
Updated-V observed-pair mechanistic,Advantage,5.785714285714286,2.1842563772473325,1.927745511055905,2.4400416776916747
Updated-V observed-pair mechanistic,Advantage,5.857142857142857,2.1757982418315693,1.9328710693310958,2.4425300311946296
Updated-V observed-pair mechanistic,Advantage,5.928571428571428,2.1683971183091684,1.927798404518759,2.430021569473078
Updated-V observed-pair mechanistic,Advantage,6,2.160054718938183,1.922090203969082,2.4214304242914713
Updated-V observed-pair mechanistic,Advantage,6.071428571428571,2.1501645557591686,1.919286131037673,2.403728852838135
Updated-V observed-pair mechanistic,Advantage,6.142857142857142,2.140598046932124,1.91737970367599,2.392682422509475
Updated-V observed-pair mechanistic,Advantage,6.214285714285714,2.131018145175144,1.919552024351585,2.3821482892552535
Updated-V observed-pair mechanistic,Advantage,6.285714285714286,2.1244781142185594,1.913505811651162,2.366311757777408
Updated-V observed-pair mechanistic,Advantage,6.357142857142857,2.1166558520125704,1.9047969990273093,2.3460048157834357
Updated-V observed-pair mechanistic,Advantage,6.428571428571428,2.106230470208592,1.8753293724030713,2.3265297212547527
Updated-V observed-pair mechanistic,Advantage,6.5,2.0956595600784924,1.8547924514083998,2.311112714964122
Updated-V observed-pair mechanistic,Advantage,6.571428571428571,2.076808666893669,1.8496980164840222,2.308138834497031
Updated-V observed-pair mechanistic,Advantage,6.642857142857142,2.0649958624690505,1.8323270614802303,2.3112465221837746
Updated-V observed-pair mechanistic,Advantage,6.7142857142857135,2.048090934901107,1.8172051816840116,2.313775518720738
Updated-V observed-pair mechanistic,Advantage,6.785714285714286,2.037096352957522,1.7954147596364818,2.2963317146516466
Updated-V observed-pair mechanistic,Advantage,6.857142857142857,2.0253450977209786,1.7765231784419504,2.2773577341137567
Updated-V observed-pair mechanistic,Advantage,6.928571428571428,2.0106540061294345,1.757775694918094,2.2572706961740527
Updated-V observed-pair mechanistic,Advantage,7,1.9947249588355702,1.7363554680369895,2.239445980743444
Updated-V observed-pair mechanistic,Advantage,7.071428571428571,1.9798310255590954,1.7255691317538489,2.2336272324117274
Updated-V observed-pair mechanistic,Advantage,7.142857142857142,1.9606287658306294,1.732807245127655,2.2210192577721535
Updated-V observed-pair mechanistic,Advantage,7.2142857142857135,1.952408713372336,1.728332886378394,2.211548569040064
Updated-V observed-pair mechanistic,Advantage,7.285714285714286,1.9383423785622689,1.7175512366109,2.1939375641158767
Updated-V observed-pair mechanistic,Advantage,7.357142857142857,1.9271607274123257,1.7195653122848313,2.1922826593920743
Updated-V observed-pair mechanistic,Advantage,7.428571428571428,1.9145092432015973,1.7037082963268468,2.1699750806790834
Updated-V observed-pair mechanistic,Advantage,7.5,1.902484107927105,1.6812265376091915,2.1561634370538485
Updated-V observed-pair mechanistic,Advantage,7.571428571428571,1.8925405463784402,1.6537537593914602,2.1518229655843077
Updated-V observed-pair mechanistic,Advantage,7.642857142857142,1.8814393082201208,1.6418255582616628,2.151901530814303
Updated-V observed-pair mechanistic,Advantage,7.7142857142857135,1.8709209935723132,1.6325305497007494,2.1467052920967586
Updated-V observed-pair mechanistic,Advantage,7.785714285714286,1.861154938862024,1.6178071173317512,2.144097516697963
Updated-V observed-pair mechanistic,Advantage,7.857142857142857,1.8512856573362706,1.6033142045200728,2.1288717590197717
Updated-V observed-pair mechanistic,Advantage,7.928571428571428,1.8408114922332108,1.5978960363594024,2.115853705394274
Updated-V observed-pair mechanistic,Advantage,8,1.8344200358888685,1.5987866826823105,2.0996079889898422
Updated-V observed-pair mechanistic,Advantage,8.071428571428571,1.8257922185113808,1.6053717275258048,2.069051341019381
Updated-V observed-pair mechanistic,Advantage,8.142857142857142,1.812044984995028,1.6040232533375203,2.0443971892099317
Updated-V observed-pair mechanistic,Advantage,8.214285714285714,1.8090741428976047,1.5989771276939486,2.020153850283845
Updated-V observed-pair mechanistic,Advantage,8.285714285714285,1.7985307627185376,1.5972731571691967,1.9937355311504945
Updated-V observed-pair mechanistic,Advantage,8.357142857142858,1.7855846242496456,1.5877631666652574,1.9871039842786158
Updated-V observed-pair mechanistic,Advantage,8.428571428571427,1.7783223009274924,1.5781430614024556,1.9721924416148344
Updated-V observed-pair mechanistic,Advantage,8.5,1.7649150211476576,1.56621296391152,1.9593130169414035
Updated-V observed-pair mechanistic,Advantage,8.571428571428571,1.7548504622761603,1.5532342580822287,1.9639592499357217
Updated-V observed-pair mechanistic,Advantage,8.642857142857142,1.7374711224016406,1.5376925510700028,1.9619100541765147
Updated-V observed-pair mechanistic,Advantage,8.714285714285714,1.7282308992663147,1.525157157144426,1.9484800034909797
Updated-V observed-pair mechanistic,Advantage,8.785714285714285,1.7136146259501472,1.5003545488447951,1.9339050785413616
Updated-V observed-pair mechanistic,Advantage,8.857142857142858,1.6982430577138954,1.4791570410808355,1.9164676585511444
Updated-V observed-pair mechanistic,Advantage,8.928571428571427,1.6793667665895424,1.4697889716037966,1.8990835267684203
Updated-V observed-pair mechanistic,Advantage,9,1.6591271185764715,1.4534784836698527,1.8739106794202984
Updated-V observed-pair mechanistic,Advantage,9.071428571428571,1.637292058173951,1.4376894230570019,1.852349630746831
Updated-V observed-pair mechanistic,Advantage,9.142857142857142,1.617642462498252,1.4161018070071683,1.8248428845858522
Updated-V observed-pair mechanistic,Advantage,9.214285714285714,1.592835270970197,1.3961593220472035,1.8026432968736898
Updated-V observed-pair mechanistic,Advantage,9.285714285714285,1.5686547175365455,1.3828266645745535,1.785314063685771
Updated-V observed-pair mechanistic,Advantage,9.357142857142856,1.5484475964460884,1.3676296340563852,1.7685377199158416
Updated-V observed-pair mechanistic,Advantage,9.428571428571429,1.5264361936683377,1.349641456304054,1.7556041504942554
Updated-V observed-pair mechanistic,Advantage,9.5,1.509103763884966,1.3175655319532575,1.749153418462269
Updated-V observed-pair mechanistic,Advantage,9.571428571428571,1.4902000219836453,1.2885217343235802,1.746837472229453
Updated-V observed-pair mechanistic,Advantage,9.642857142857142,1.4700415498807735,1.2683408638340983,1.743348655535968
Updated-V observed-pair mechanistic,Advantage,9.714285714285714,1.455257300565762,1.2411687058839307,1.7495485298166413
Updated-V observed-pair mechanistic,Advantage,9.785714285714285,1.443783883873385,1.225843122759618,1.7494658315542875
Updated-V observed-pair mechanistic,Advantage,9.857142857142856,1.4323715541163087,1.2054988648046627,1.7513373451179504
Updated-V observed-pair mechanistic,Advantage,9.928571428571429,1.4205147657164288,1.1918110170814369,1.7531963699642257
Updated-V observed-pair mechanistic,Advantage,10,1.4100257204836857,1.180528643027539,1.7543074550706486
Updated-V observed-pair mechanistic,Delta,3,0.8846636844496376,0.8169675188087951,0.9618989895083848
Updated-V observed-pair mechanistic,Delta,3.071428571428571,0.8790134808765371,0.8142349831118129,0.9529047052261063
Updated-V observed-pair mechanistic,Delta,3.142857142857143,0.8736990088421375,0.8117472887157866,0.9473834299541786
Updated-V observed-pair mechanistic,Delta,3.214285714285714,0.869681937815378,0.8098981762161046,0.9401681924400309
Updated-V observed-pair mechanistic,Delta,3.2857142857142856,0.8661365147498595,0.8067284698537883,0.9272564271106362
Updated-V observed-pair mechanistic,Delta,3.357142857142857,0.8609202707425978,0.7991819048726156,0.9173181514892126
Updated-V observed-pair mechanistic,Delta,3.4285714285714284,0.8561882253484231,0.7938765713102306,0.9148522644958175
Updated-V observed-pair mechanistic,Delta,3.5,0.8503039899347704,0.7869579954557592,0.9115483733559976
Updated-V observed-pair mechanistic,Delta,3.571428571428571,0.8447864437175945,0.7824557674206969,0.9072765046033404
Updated-V observed-pair mechanistic,Delta,3.642857142857143,0.8391708121920667,0.7763534680343919,0.9016509721445906
Updated-V observed-pair mechanistic,Delta,3.714285714285714,0.8329959135908309,0.7723722024465125,0.8985541514503973
Updated-V observed-pair mechanistic,Delta,3.7857142857142856,0.828290524428678,0.7691109426331391,0.8949291858524154
Updated-V observed-pair mechanistic,Delta,3.8571428571428568,0.8236782881084157,0.7650453842005808,0.893113724655039
Updated-V observed-pair mechanistic,Delta,3.9285714285714284,0.819430196935026,0.7608783181109938,0.8874474103264858
Updated-V observed-pair mechanistic,Delta,4,0.8155114917963278,0.7578430710677356,0.8830607215809236
Updated-V observed-pair mechanistic,Delta,4.071428571428571,0.811902421399525,0.75514752374883,0.880064785912812
Updated-V observed-pair mechanistic,Delta,4.142857142857142,0.8072499751673807,0.7516932844361941,0.8749603553682566
Updated-V observed-pair mechanistic,Delta,4.2142857142857135,0.8036601358705955,0.7472549264130165,0.8651890216874054
Updated-V observed-pair mechanistic,Delta,4.285714285714286,0.7996722545498501,0.7439057821260665,0.8577445214287772
Updated-V observed-pair mechanistic,Delta,4.357142857142857,0.7962352257274485,0.7400278723164545,0.8515371555392462
Updated-V observed-pair mechanistic,Delta,4.428571428571429,0.7920320748586813,0.7335703953846346,0.8499472816755118
Updated-V observed-pair mechanistic,Delta,4.5,0.7883113699730295,0.7279239220629942,0.8466271784347826
Updated-V observed-pair mechanistic,Delta,4.571428571428571,0.785973628655267,0.7225426148247509,0.8417407639401371
Updated-V observed-pair mechanistic,Delta,4.642857142857142,0.7821794958551529,0.7170910032922946,0.8407732506248532
Updated-V observed-pair mechanistic,Delta,4.7142857142857135,0.7786038923029623,0.7126651925522128,0.8386440601282786
Updated-V observed-pair mechanistic,Delta,4.785714285714286,0.7739866944863358,0.7103770712848999,0.8351549129634104
Updated-V observed-pair mechanistic,Delta,4.857142857142857,0.7709334277866345,0.7078460179546294,0.8303319587079139
Updated-V observed-pair mechanistic,Delta,4.928571428571429,0.767008062264618,0.7058512731644248,0.825479779943498
Updated-V observed-pair mechanistic,Delta,5,0.7634407036165243,0.7028894879977938,0.8189359395344707
Updated-V observed-pair mechanistic,Delta,5.071428571428571,0.7595695936423965,0.701124136979703,0.8140177980668244
Updated-V observed-pair mechanistic,Delta,5.142857142857142,0.7561826364467128,0.6978852963753601,0.8110293034566769
Updated-V observed-pair mechanistic,Delta,5.214285714285714,0.7530434061189683,0.695258285908206,0.8078788548434342
Updated-V observed-pair mechanistic,Delta,5.285714285714286,0.7495294088833044,0.6922599765454472,0.8058425259478683
Updated-V observed-pair mechanistic,Delta,5.357142857142857,0.7466157135367653,0.6863978646157531,0.8030547539176285
Updated-V observed-pair mechanistic,Delta,5.428571428571428,0.7422635496566659,0.6842365015290209,0.8009511030456248
Updated-V observed-pair mechanistic,Delta,5.5,0.7390610726492548,0.6799145596219064,0.8010166180856434
Updated-V observed-pair mechanistic,Delta,5.571428571428571,0.7353710706226345,0.6774138482740514,0.7994438061690383
Updated-V observed-pair mechanistic,Delta,5.642857142857142,0.7328678272702054,0.6720207424061431,0.7952092173235594
Updated-V observed-pair mechanistic,Delta,5.714285714285714,0.7302098938678325,0.6678721205078371,0.7917850647608564
Updated-V observed-pair mechanistic,Delta,5.785714285714286,0.7278336726330661,0.6640102335002646,0.7912029077930881
Updated-V observed-pair mechanistic,Delta,5.857142857142857,0.72633439436467,0.6602845776663351,0.7891439356419359
Updated-V observed-pair mechanistic,Delta,5.928571428571428,0.7241048401379555,0.6578647808961011,0.7850221163029759
Updated-V observed-pair mechanistic,Delta,6,0.7214788688848305,0.6597266868277623,0.7810489493263553
Updated-V observed-pair mechanistic,Delta,6.071428571428571,0.7184261807100343,0.659408654332773,0.777260909939565
Updated-V observed-pair mechanistic,Delta,6.142857142857142,0.7156919594271034,0.6619371292504878,0.7752401588674911
Updated-V observed-pair mechanistic,Delta,6.214285714285714,0.713597673225334,0.6629421638247829,0.7731673463504923
Updated-V observed-pair mechanistic,Delta,6.285714285714286,0.7118363248282725,0.6640371781935419,0.7717913554271344
Updated-V observed-pair mechanistic,Delta,6.357142857142857,0.7103755929766318,0.6644088077160459,0.7674687527745642
Updated-V observed-pair mechanistic,Delta,6.428571428571428,0.7087637951503903,0.6625497777595865,0.7684041753417813
Updated-V observed-pair mechanistic,Delta,6.5,0.7086808321523059,0.6615073890921036,0.766864194486866
Updated-V observed-pair mechanistic,Delta,6.571428571428571,0.7079038022576207,0.6584070574783717,0.7670009198896957
Updated-V observed-pair mechanistic,Delta,6.642857142857142,0.7068877125832257,0.6522491466263066,0.7667121908368857
Updated-V observed-pair mechanistic,Delta,6.7142857142857135,0.7062815524455222,0.6465902186204934,0.7661596545688107
Updated-V observed-pair mechanistic,Delta,6.785714285714286,0.7035651885492319,0.6416041199695456,0.7644937996349536
Updated-V observed-pair mechanistic,Delta,6.857142857142857,0.7014749754074645,0.6380652784355709,0.7633954582609456
Updated-V observed-pair mechanistic,Delta,6.928571428571428,0.6994634989645648,0.6376648031677895,0.758470220242486
Updated-V observed-pair mechanistic,Delta,7,0.6979183725632663,0.6324852237324039,0.7574945795540423
Updated-V observed-pair mechanistic,Delta,7.071428571428571,0.6948926646775766,0.6301755793305136,0.7566624641209901
Updated-V observed-pair mechanistic,Delta,7.142857142857142,0.6922983635033716,0.6282510581439812,0.7545639509308184
Updated-V observed-pair mechanistic,Delta,7.2142857142857135,0.6890985983826041,0.6298380514617716,0.7482242894936065
Updated-V observed-pair mechanistic,Delta,7.285714285714286,0.6851233380151138,0.6269382390055569,0.7449297425500689
Updated-V observed-pair mechanistic,Delta,7.357142857142857,0.6832892331929541,0.6258980613135144,0.7449904176021446
Updated-V observed-pair mechanistic,Delta,7.428571428571428,0.6809271450224453,0.6242631022329264,0.7448415387821287
Updated-V observed-pair mechanistic,Delta,7.5,0.6779282863891667,0.6233082823380186,0.7439488571218293
Updated-V observed-pair mechanistic,Delta,7.571428571428571,0.6752811243408345,0.619904912235375,0.7397738833642559
Updated-V observed-pair mechanistic,Delta,7.642857142857142,0.6726037907481255,0.6192283663055314,0.7402871440485063
Updated-V observed-pair mechanistic,Delta,7.7142857142857135,0.6718437282910054,0.6163051661246559,0.740579155594097
Updated-V observed-pair mechanistic,Delta,7.785714285714286,0.6698248285866603,0.6133066812846225,0.7380561153331818
Updated-V observed-pair mechanistic,Delta,7.857142857142857,0.6690220355551801,0.6123881623840975,0.7336369622680342
Updated-V observed-pair mechanistic,Delta,7.928571428571428,0.6686457448389979,0.6115216548032637,0.7292354034360023
Updated-V observed-pair mechanistic,Delta,8,0.6680079735130671,0.6129399701604542,0.7271162019092783
Updated-V observed-pair mechanistic,Delta,8.071428571428571,0.6679809608822801,0.615553861381651,0.7259838742541874
Updated-V observed-pair mechanistic,Delta,8.142857142857142,0.6687775867091132,0.6173477855555906,0.7266949472785104
Updated-V observed-pair mechanistic,Delta,8.214285714285714,0.670289165808418,0.6215644984874673,0.7284419633065794
Updated-V observed-pair mechanistic,Delta,8.285714285714285,0.6707283905024609,0.6237438255436997,0.729193071203477
Updated-V observed-pair mechanistic,Delta,8.357142857142858,0.6740998537706133,0.6239371546702959,0.7312666947212159
Updated-V observed-pair mechanistic,Delta,8.428571428571427,0.6758403277458664,0.6243024527267165,0.7349634701037258
Updated-V observed-pair mechanistic,Delta,8.5,0.6773573854229766,0.6264599545260571,0.7361455812501654
Updated-V observed-pair mechanistic,Delta,8.571428571428571,0.6809817034816141,0.6266787325353307,0.7382134909755755
Updated-V observed-pair mechanistic,Delta,8.642857142857142,0.6842500253298449,0.6293564222873562,0.7450475747064963
Updated-V observed-pair mechanistic,Delta,8.714285714285714,0.688979236875999,0.6303198385766242,0.752385437622558
Updated-V observed-pair mechanistic,Delta,8.785714285714285,0.6932794367861987,0.6339406439083255,0.75920513803957
Updated-V observed-pair mechanistic,Delta,8.857142857142858,0.698620308648481,0.6391638373681312,0.7670072131874187
Updated-V observed-pair mechanistic,Delta,8.928571428571427,0.7042317944479184,0.6453059652065478,0.7720852449613795
Updated-V observed-pair mechanistic,Delta,9,0.7098984031417317,0.6514672352601636,0.7775179464309285
Updated-V observed-pair mechanistic,Delta,9.071428571428571,0.7170394667238278,0.658038160093827,0.7832561909054618
Updated-V observed-pair mechanistic,Delta,9.142857142857142,0.7250842841700804,0.6659233020319352,0.7896726359675097
Updated-V observed-pair mechanistic,Delta,9.214285714285714,0.7346932716460104,0.6738414423347686,0.8003677413723148
Updated-V observed-pair mechanistic,Delta,9.285714285714285,0.7427546902350326,0.6820381792929993,0.8102434818330799
Updated-V observed-pair mechanistic,Delta,9.357142857142856,0.7512403248238728,0.6879253246305072,0.8165832718234178
Updated-V observed-pair mechanistic,Delta,9.428571428571429,0.759834499404766,0.693518924278375,0.8287408567777219
Updated-V observed-pair mechanistic,Delta,9.5,0.7687925651000993,0.6980786204755393,0.8420141922172276
Updated-V observed-pair mechanistic,Delta,9.571428571428571,0.7756626886711129,0.701799652698402,0.8538168256545614
Updated-V observed-pair mechanistic,Delta,9.642857142857142,0.7834770583481654,0.7027738990814916,0.8672474945779356
Updated-V observed-pair mechanistic,Delta,9.714285714285714,0.7904705749167094,0.7073597344972203,0.8789463491534868
Updated-V observed-pair mechanistic,Delta,9.785714285714285,0.7978544494623818,0.7056558750139121,0.8903856600568298
Updated-V observed-pair mechanistic,Delta,9.857142857142856,0.8055508100106578,0.7052792825393839,0.9035765803975757
Updated-V observed-pair mechanistic,Delta,9.928571428571429,0.8111234854830531,0.7058908379349244,0.914089697847282
Updated-V observed-pair mechanistic,Delta,10,0.8164515362624397,0.7064839280333646,0.9237125560130846
Updated-V observed-pair mechanistic,Omicron,3,1.6449998917988127,1.5036978316777165,1.788476671271426
Updated-V observed-pair mechanistic,Omicron,3.071428571428571,1.6610783025758553,1.521504279610032,1.8001680552421722
Updated-V observed-pair mechanistic,Omicron,3.142857142857143,1.6747253821830301,1.5390277359440665,1.8173162319364975
Updated-V observed-pair mechanistic,Omicron,3.214285714285714,1.6889780632387406,1.5570790320787407,1.8370619607884309
Updated-V observed-pair mechanistic,Omicron,3.2857142857142856,1.7069883723774613,1.571208881631666,1.8521679444514887
Updated-V observed-pair mechanistic,Omicron,3.357142857142857,1.7167024742392814,1.5807875927793817,1.8670552091817403
Updated-V observed-pair mechanistic,Omicron,3.4285714285714284,1.7301489951937241,1.5864515036174904,1.8900932972513191
Updated-V observed-pair mechanistic,Omicron,3.5,1.7436011775807034,1.5951282769665496,1.9102009358329608
Updated-V observed-pair mechanistic,Omicron,3.571428571428571,1.7557251589149048,1.5999477345972624,1.9273457885468817
Updated-V observed-pair mechanistic,Omicron,3.642857142857143,1.7617844005919836,1.60644095596396,1.9433920089800052
Updated-V observed-pair mechanistic,Omicron,3.714285714285714,1.769255650304598,1.6106898127174192,1.953125040863668
Updated-V observed-pair mechanistic,Omicron,3.7857142857142856,1.7745961319579493,1.6160468929159733,1.9652727467419102
Updated-V observed-pair mechanistic,Omicron,3.8571428571428568,1.77842997558491,1.6176260449110023,1.9659901717112378
Updated-V observed-pair mechanistic,Omicron,3.9285714285714284,1.780085312763948,1.6202040833725493,1.9710438552369494
Updated-V observed-pair mechanistic,Omicron,4,1.776217469473257,1.6211232978695955,1.9667349908462994
Updated-V observed-pair mechanistic,Omicron,4.071428571428571,1.770237837751544,1.6169594995269643,1.9574730584513624
Updated-V observed-pair mechanistic,Omicron,4.142857142857142,1.763825860147662,1.6186882794232538,1.9450086631092414
Updated-V observed-pair mechanistic,Omicron,4.2142857142857135,1.7569680422480767,1.6141109636844042,1.9303885501082025
Updated-V observed-pair mechanistic,Omicron,4.285714285714286,1.7495711130129403,1.6172271547849875,1.9258937413681352
Updated-V observed-pair mechanistic,Omicron,4.357142857142857,1.7446324695015822,1.6118719364062954,1.91327399530473
Updated-V observed-pair mechanistic,Omicron,4.428571428571429,1.7347141380587137,1.6059247271579582,1.908483279833392
Updated-V observed-pair mechanistic,Omicron,4.5,1.7249405249600374,1.6001764611252172,1.9038727270499054
Updated-V observed-pair mechanistic,Omicron,4.571428571428571,1.71846832461371,1.5894153662454042,1.894675536605227
Updated-V observed-pair mechanistic,Omicron,4.642857142857142,1.711086348456563,1.5758792570893498,1.8845180070799687
Updated-V observed-pair mechanistic,Omicron,4.7142857142857135,1.7020471651349092,1.565859659888787,1.8728260693242573
Updated-V observed-pair mechanistic,Omicron,4.785714285714286,1.6940475232377592,1.5556090031675263,1.8586878065775543
Updated-V observed-pair mechanistic,Omicron,4.857142857142857,1.6876932347400904,1.5456462392304966,1.8459947200389457
Updated-V observed-pair mechanistic,Omicron,4.928571428571429,1.679936547438238,1.5382336371868603,1.8355278766981824
Updated-V observed-pair mechanistic,Omicron,5,1.6733571822801054,1.5351333400490008,1.8280315349150635
Updated-V observed-pair mechanistic,Omicron,5.071428571428571,1.6655557118358373,1.53566288419072,1.8122950258142692
Updated-V observed-pair mechanistic,Omicron,5.142857142857142,1.6597616793681582,1.5276602323331832,1.7986088097713335
Updated-V observed-pair mechanistic,Omicron,5.214285714285714,1.6484818060647985,1.521902777572757,1.7965713670868035
Updated-V observed-pair mechanistic,Omicron,5.285714285714286,1.6417602685878885,1.511338915459198,1.7866291871029776
Updated-V observed-pair mechanistic,Omicron,5.357142857142857,1.6353806763711756,1.49834037798733,1.774637898763224
Updated-V observed-pair mechanistic,Omicron,5.428571428571428,1.628391259998405,1.4855424322541446,1.761318575092406
Updated-V observed-pair mechanistic,Omicron,5.5,1.619347242373522,1.474013028400053,1.754618077895103
Updated-V observed-pair mechanistic,Omicron,5.571428571428571,1.6087417771401635,1.4630256443661063,1.7488734006329991
Updated-V observed-pair mechanistic,Omicron,5.642857142857142,1.6047693552132767,1.4509068269787546,1.7461383650259763
Updated-V observed-pair mechanistic,Omicron,5.714285714285714,1.5954903676198582,1.4427997841537394,1.7314787752970486
Updated-V observed-pair mechanistic,Omicron,5.785714285714286,1.5861524516039327,1.432085201057293,1.7232101965748041
Updated-V observed-pair mechanistic,Omicron,5.857142857142857,1.575373473057437,1.4247395025960645,1.7214379465629075
Updated-V observed-pair mechanistic,Omicron,5.928571428571428,1.564620587247298,1.420129230446067,1.7059265697429487
Updated-V observed-pair mechanistic,Omicron,6,1.5569250106719386,1.4201322595870178,1.693516185430043
Updated-V observed-pair mechanistic,Omicron,6.071428571428571,1.546618476420913,1.4219381660598898,1.6820087858421897
Updated-V observed-pair mechanistic,Omicron,6.142857142857142,1.5368657411787905,1.4211825605629091,1.667531421406923
Updated-V observed-pair mechanistic,Omicron,6.214285714285714,1.5229578822558292,1.409936421151198,1.657899665155666
Updated-V observed-pair mechanistic,Omicron,6.285714285714286,1.5128917592798976,1.3972503444485582,1.6466480149568339
Updated-V observed-pair mechanistic,Omicron,6.357142857142857,1.4994769478721737,1.3897181484416954,1.6324882327931194
Updated-V observed-pair mechanistic,Omicron,6.428571428571428,1.4871233733873293,1.3719788868210563,1.626720861389981
Updated-V observed-pair mechanistic,Omicron,6.5,1.47633397911438,1.3607147480340553,1.6143277600884443
Updated-V observed-pair mechanistic,Omicron,6.571428571428571,1.464470035865914,1.3454780338110732,1.6062679146139995
Updated-V observed-pair mechanistic,Omicron,6.642857142857142,1.4522861259467752,1.3271605009442267,1.590677348957618
Updated-V observed-pair mechanistic,Omicron,6.7142857142857135,1.4400170386212812,1.3151114018055956,1.571396423939206
Updated-V observed-pair mechanistic,Omicron,6.785714285714286,1.4274842328397959,1.3044079970790865,1.5537836914995
Updated-V observed-pair mechanistic,Omicron,6.857142857142857,1.4141225997009799,1.2947440220980053,1.540615105303054
Updated-V observed-pair mechanistic,Omicron,6.928571428571428,1.4007090744818291,1.2846964791291202,1.5275769755497703
Updated-V observed-pair mechanistic,Omicron,7,1.3878170427349645,1.273733603457657,1.5132483714427123
Updated-V observed-pair mechanistic,Omicron,7.071428571428571,1.3717639475385592,1.264782336646239,1.4900794504796668
Updated-V observed-pair mechanistic,Omicron,7.142857142857142,1.3576436982603863,1.2523334566418454,1.477854371051215
Updated-V observed-pair mechanistic,Omicron,7.2142857142857135,1.343744820396415,1.2402621626379384,1.4621813301667843
Updated-V observed-pair mechanistic,Omicron,7.285714285714286,1.3295369646732804,1.2275051208589267,1.450501937090582
Updated-V observed-pair mechanistic,Omicron,7.357142857142857,1.3140628373730632,1.2159791589380076,1.4405984268055456
