n_pairs,rep_id,variable,true_value,median,q5,q95,error,abs_error,interval_width,covered,rhat,ess_bulk,ess_tail
30,43,log_sigma_z,-1.0498221244986778,-1.062315,-2.3513275000000005,0.13725599999999963,-0.012492875501322054,0.012492875501322054,2.4885835000000003,TRUE,1.004639715572301,1042.0982114012113,751.6288435636566
30,44,log_lambda1,-1.8325814637483102,-2.164865,-3.6451215,-0.6345336000000006,-0.3322835362516896,0.3322835362516896,3.0105878999999995,TRUE,1.0024081216702,695.4525382540276,491.16097494675216
30,44,log_lambda_I,-1.8325814637483102,-1.452635,-3.1182524999999996,0.0994625199999993,0.3799464637483103,0.3799464637483103,3.217715019999999,TRUE,1.0056361176684019,602.6824285288773,669.4996940223219
30,44,log_r,-1.3093333199837622,-1.254505,-2.4665285,-0.16686255000000005,0.05482831998376225,0.05482831998376225,2.2996659499999996,TRUE,1.0028759128388625,561.3357126653501,580.1139463105495
30,44,log_d,-0.4780358009429998,-0.160109,-0.9961045500000001,0.8030994999999997,0.3179268009429998,0.3179268009429998,1.7992040499999997,TRUE,1.0037866769738604,909.9239484647837,626.1187685252457
30,44,m,3.5,4.765829999999999,2.481899,6.457432,1.2658299999999993,1.2658299999999993,3.975533,TRUE,1.0111170089977304,409.9318166921267,252.52431535234385
30,44,log_kappa,0.04879016416943205,-0.0550199,-1.0352169999999998,1.3783244999999995,-0.10381006416943205,0.10381006416943205,2.413541499999999,TRUE,1.0003472188321263,541.0503310830194,390.099626270756
30,44,log_sigma_z,-1.0498221244986778,-1.07403,-2.3181155,0.01724955999999963,-0.024207875501322196,0.024207875501322196,2.33536506,TRUE,1.0180296444852688,940.9979838893321,579.4021995060373
30,45,log_lambda1,-1.8325814637483102,-1.7259,-3.3469935,-0.27944325000000036,0.10668146374831022,0.10668146374831022,3.0675502499999996,TRUE,1.0100342823347135,682.6661474991056,581.2120168930944
30,45,log_lambda_I,-1.8325814637483102,-1.87334,-3.5055725,-0.4437127000000002,-0.04075853625168979,0.04075853625168979,3.0618597999999997,TRUE,1.0003392589263216,806.716847063225,640.5100814376847
30,45,log_r,-1.3093333199837622,-1.433965,-2.5493550000000003,-0.2734898500000007,-0.1246316800162377,0.1246316800162377,2.2758651499999996,TRUE,1.0009562984364966,703.7289081374829,687.0139226067544
30,45,log_d,-0.4780358009429998,-0.5570515,-1.0959154999999998,0.5944800499999997,-0.07901569905700023,0.07901569905700023,1.6903955499999994,TRUE,1.0128385549808765,312.37771792888714,228.34111525029303
30,45,m,3.5,2.8943849999999998,0.8183036,4.9191405,-0.6056150000000002,0.6056150000000002,4.1008369,TRUE,1.0086359584603297,565.6018891726006,283.98623510438745
30,45,log_kappa,0.04879016416943205,0.183917,-1.0956430000000001,1.6952664999999993,0.13512683583056795,0.13512683583056795,2.7909094999999997,TRUE,1.0091500050434046,339.02960265484404,450.6166978189409
30,45,log_sigma_z,-1.0498221244986778,-0.9508935000000001,-2.1876845,0.18053524999999945,0.09892862449867779,0.09892862449867779,2.3682197499999993,TRUE,0.9989849446803072,877.872521567189,444.5626036132149
30,46,log_lambda1,-1.8325814637483102,-1.81249,-3.176897,-0.3960183000000003,0.02009146374831028,0.02009146374831028,2.7808786999999997,TRUE,1.0005521952380731,732.7729517203378,743.1685473440809
30,46,log_lambda_I,-1.8325814637483102,-1.346335,-3.158144,0.2574089499999995,0.48624646374831015,0.48624646374831015,3.4155529499999995,TRUE,1.0024162773264182,667.203386233534,563.4398613416615
30,46,log_r,-1.3093333199837622,-1.23528,-2.3935930000000005,-0.09737274500000004,0.0740533199837623,0.0740533199837623,2.2962202550000006,TRUE,1.0056875009871742,516.4395390125187,628.8269485605545
30,46,log_d,-0.4780358009429998,-0.5325555,-1.1023115000000001,0.14602094999999984,-0.05451969905700016,0.05451969905700016,1.24833245,TRUE,1.0053217519213864,566.6509499599584,600.4110531051977
30,46,m,3.5,3.2357199999999997,1.423116,4.8721315,-0.2642800000000003,0.2642800000000003,3.4490155,TRUE,1.001565087510742,690.1340787398193,448.94302293664543
30,46,log_kappa,0.04879016416943205,0.344835,-0.7875100500000001,1.9102485,0.29604483583056795,0.29604483583056795,2.69775855,TRUE,1.0110423863390243,454.1789990051332,287.37587798965023
30,46,log_sigma_z,-1.0498221244986778,-1.03877,-2.2121235,0.2911875,0.011052124498677873,0.011052124498677873,2.503311,TRUE,1.010875739823434,574.633703900732,314.3788243445644
30,47,log_lambda1,-1.8325814637483102,-2.00641,-3.52815,-0.6404148500000002,-0.1738285362516896,0.1738285362516896,2.88773515,TRUE,1.0037387668442477,783.0417882491062,593.9890362306749
30,47,log_lambda_I,-1.8325814637483102,-1.8064200000000001,-3.3629754999999997,-0.4359073500000002,0.026161463748310076,0.026161463748310076,2.9270681499999993,TRUE,1.0117448429292686,837.2570955219138,821.0848752974941
30,47,log_r,-1.3093333199837622,-1.44136,-2.5785025,-0.42837585000000006,-0.13202668001623774,0.13202668001623774,2.15012665,TRUE,1.0037552729057155,666.4878358928205,501.8020994318391
30,47,log_d,-0.4780358009429998,-0.25806450000000003,-1.0450705,0.7602710499999996,0.21997130094299977,0.21997130094299977,1.8053415499999996,TRUE,1.0008754131076771,604.4676896538953,637.9999464273795
30,47,m,3.5,4.17578,2.1394870000000004,6.01257,0.6757799999999996,0.6757799999999996,3.873083,TRUE,1.0016411852768476,580.4500638269216,371.04720141732963
30,47,log_kappa,0.04879016416943205,0.01651095,-1.0295945,1.5023294999999997,-0.03227921416943205,0.03227921416943205,2.5319239999999996,TRUE,1.0018850724858985,664.4891917437716,501.8922187024816
30,47,log_sigma_z,-1.0498221244986778,-0.9347175,-2.223027,0.54427949999999925,0.11510462449867787,0.11510462449867787,2.7673064999999992,TRUE,1.0123508978216595,437.22506839086543,206.49899652440615
30,48,log_lambda1,-1.8325814637483102,-1.48,-3.1031415,0.03296860999999967,0.35258146374831023,0.35258146374831023,3.1361101099999997,TRUE,1.0131587269913518,519.2724458185545,641.066147795108
30,48,log_lambda_I,-1.8325814637483102,-1.3001800000000001,-3.0255855,0.042326609999999466,0.5324014637483101,0.5324014637483101,3.0679121099999995,TRUE,1.0028401072469717,620.29984355335,697.4293836425815
30,48,log_r,-1.3093333199837622,-1.1671,-2.3859549999999996,-0.022492070000000027,0.1422333199837622,0.1422333199837622,2.3634629299999994,TRUE,1.0013658444656646,806.8918442889228,671.1949687858545
30,48,log_d,-0.4780358009429998,-0.5740080000000001,-1.0687125,-0.09980842000000002,-0.09597219905700027,0.09597219905700027,0.96890408,TRUE,1.0083005358472614,514.6104787454973,577.8947031079143
30,48,m,3.5,2.3885300000000003,0.85490625,3.8946004999999997,-1.1114699999999997,1.1114699999999997,3.0396942499999997,TRUE,1.0073109280584884,632.1943676421666,383.9525674713124
30,48,log_kappa,0.04879016416943205,0.6561064999999999,-0.47735245,1.8782595,0.6073163358305679,0.6073163358305679,2.35561195,TRUE,1.0103111381882233,402.5201097864007,403.7075058905336
30,48,log_sigma_z,-1.0498221244986778,-1.03868,-2.311002,0.22885414999999898,0.011142124498677797,0.011142124498677797,2.5398561499999985,TRUE,1.0103281453518185,445.9583126898693,349.7740668862516
30,49,log_lambda1,-1.8325814637483102,-1.8971749999999998,-3.399142,-0.33373140000000007,-0.06459353625168962,0.06459353625168962,3.0654106,TRUE,1.0052889721268257,1026.1659678709523,745.051559918998
30,49,log_lambda_I,-1.8325814637483102,-2.151945,-3.720716,-0.8511865500000003,-0.3193635362516898,0.3193635362516898,2.8695294499999995,TRUE,1.0036251910682237,822.5874511895805,513.5903824244176
30,49,log_r,-1.3093333199837622,-1.55193,-2.6723494999999997,-0.4792442500000004,-0.2425966800162378,0.2425966800162378,2.1931052499999995,TRUE,0.9996857721540041,589.0537167827582,571.1795396857815
30,49,log_d,-0.4780358009429998,-0.3167125,-1.019663,0.6943975999999994,0.1613233009429998,0.1613233009429998,1.7140605999999994,TRUE,1.0018577550489238,656.3753336997032,561.3619803140998
30,49,m,3.5,3.99295,2.0053855,5.906063499999998,0.49295,0.49295,3.9006779999999983,TRUE,1.0086313204133244,835.8251573292238,482.56758901001126
30,49,log_kappa,0.04879016416943205,-0.2197715,-1.2284130000000002,1.3626064999999987,-0.26856166416943206,0.26856166416943206,2.591019499999999,TRUE,1.0053393422101715,637.3320074490263,413.65380116136373
30,49,log_sigma_z,-1.0498221244986778,-0.9958975,-2.1998775000000004,0.217048099999999,0.05392462449867785,0.05392462449867785,2.4169255999999995,TRUE,1.0040286548453288,813.3856039426558,473.26997141110434
30,50,log_lambda1,-1.8325814637483102,-1.658415,-3.2877725,-0.3281034500000002,0.17416646374831024,0.17416646374831024,2.9596690499999996,TRUE,1.0056397784225872,794.1106028136386,651.6150807007467
30,50,log_lambda_I,-1.8325814637483102,-2.154485,-3.6559815,-0.8356821500000006,-0.32190353625169,0.32190353625169,2.8202993499999995,TRUE,1.0014273035078831,900.7881184246311,668.9165777638373
30,50,log_r,-1.3093333199837622,-1.53397,-2.621307,-0.3650115500000004,-0.22463668001623782,0.22463668001623782,2.2562954499999996,TRUE,1.0046369340708579,620.7247278318741,433.1205319477458
30,50,log_d,-0.4780358009429998,-0.1666955,-0.90505615,0.8216404499999987,0.3113403009429998,0.3113403009429998,1.7266965999999986,TRUE,1.0132758072935986,558.1740760770651,379.93067980212453
30,50,m,3.5,3.537155,1.492768,5.381388499999999,0.03715499999999983,0.03715499999999983,3.888620499999999,TRUE,1.0002831765596183,706.877479350258,427.7144908778541
30,50,log_kappa,0.04879016416943205,-0.1006185,-1.078252,1.4791559999999997,-0.14940866416943205,0.14940866416943205,2.5574079999999997,TRUE,1.0006350954446617,565.1055108351833,444.03352506790986
30,50,log_sigma_z,-1.0498221244986778,-1.06224,-2.231644,0.05356499499999984,-0.012417875501322229,0.012417875501322229,2.285208995,TRUE,1.0012810352181318,1159.965974818382,668.6018984835523
30,51,log_lambda1,-1.8325814637483102,-2.035845,-3.4793635,-0.5575479500000001,-0.2032635362516899,0.2032635362516899,2.92181555,TRUE,1.0045243724889044,974.3154898549319,604.7845163408451
30,51,log_lambda_I,-1.8325814637483102,-1.387045,-3.0685019999999996,0.35834145,0.44553646374831013,0.44553646374831013,3.42684345,TRUE,1.0025501020746035,484.6558133720642,474.28904490020415
30,51,log_r,-1.3093333199837622,-1.04509,-2.3461925,0.1258656499999999,0.26424331998376216,0.26424331998376216,2.4720581499999996,TRUE,1.001835858428688,745.8377192311099,740.6978732908772
30,51,log_d,-0.4780358009429998,-0.2705905,-0.9823435500000001,0.7973720999999999,0.2074453009429998,0.2074453009429998,1.77971565,TRUE,1.0000393600769681,556.2266555957403,430.94487168735037
30,51,m,3.5,3.87776,2.18987,5.506949999999999,0.3777599999999999,0.3777599999999999,3.317079999999999,TRUE,1.0053351184760295,616.1079590181389,669.8177004870334
30,51,log_kappa,0.04879016416943205,0.35843400000000003,-0.7510565,1.8149009999999999,0.309643835830568,0.309643835830568,2.5659574999999997,TRUE,0.9989904389630994,514.930552287917,330.84331303503035
30,51,log_sigma_z,-1.0498221244986778,-1.0671499999999998,-2.3116585,0.18245199999999953,-0.017327875501321977,0.017327875501321977,2.4941104999999997,TRUE,1.0104694926016393,709.6323139689001,528.3661827641002
30,52,log_lambda1,-1.8325814637483102,-1.8839800000000002,-3.6741035,-0.2922057000000004,-0.05139853625169,0.05139853625169,3.3818978,TRUE,1.0026137126187302,800.6240187083376,589.0391635852715
30,52,log_lambda_I,-1.8325814637483102,-1.81346,-3.4862979999999997,-0.46029735,0.01912146374831014,0.01912146374831014,3.02600065,TRUE,1.0018693314183673,907.1233133649878,748.9262040056249
30,52,log_r,-1.3093333199837622,-1.340945,-2.4342645000000003,-0.32627905,-0.03161168001623782,0.03161168001623782,2.10798545,TRUE,1.0093734755800308,804.8839558162028,630.1377479878659
30,52,log_d,-0.4780358009429998,0.0533093,-0.6690702999999999,1.0676074999999996,0.5313451009429998,0.5313451009429998,1.7366777999999994,TRUE,1.0045077859844496,795.6188281622594,399.916738366842
30,52,m,3.5,3.57554,1.6688455,5.034409499999999,0.07554000000000016,0.07554000000000016,3.365563999999999,TRUE,1.0047500611805766,547.4051463079417,478.9682434576496
30,52,log_kappa,0.04879016416943205,0.3865155,-0.70892925,1.73531,0.33772533583056796,0.33772533583056796,2.44423925,TRUE,1.0039681919725756,511.0400481490815,431.9744095718674
30,52,log_sigma_z,-1.0498221244986778,-1.011735,-2.2159525,0.12355264999999958,0.038087124498677793,0.038087124498677793,2.33950515,TRUE,1.005211176044585,657.6693740499851,446.7367268693556
30,53,log_lambda1,-1.8325814637483102,-1.853305,-3.5003175,-0.2779680500000007,-0.020723536251689767,0.020723536251689767,3.2223494499999994,TRUE,1.0220338198196597,620.399498976266,396.81354059545896
30,53,log_lambda_I,-1.8325814637483102,-1.88165,-3.5869495000000002,-0.5834219500000001,-0.04906853625168983,0.04906853625168983,3.0035275500000003,TRUE,1.0025953854424108,615.7250960254183,477.5479087349198
30,53,log_r,-1.3093333199837622,-1.4158499999999998,-2.5987015,-0.2891559,-0.1065166800162376,0.1065166800162376,2.3095456000000003,TRUE,1.0055461312299585,925.8137823577719,594.5146129189768
30,53,log_d,-0.4780358009429998,-0.17459950000000002,-0.85042735,0.8199503999999999,0.3034363009429998,0.3034363009429998,1.6703777499999999,TRUE,1.0060297067430393,486.36604080807433,526.2345081135309
30,53,m,3.5,3.54293,1.6109985,5.430668499999998,0.042930000000000135,0.042930000000000135,3.8196699999999977,TRUE,1.0029741280334383,721.8655668421582,603.8009580967324
30,53,log_kappa,0.04879016416943205,0.0603808,-0.9112930499999999,1.5359414999999998,0.01159063583056795,0.01159063583056795,2.4472345499999997,TRUE,1.0066074228708013,654.5285591420194,532.9103065299657
30,53,log_sigma_z,-1.0498221244986778,-1.035395,-2.2236754999999997,0.18171939999999973,0.014427124498677779,0.014427124498677779,2.4053948999999992,TRUE,1.001919437305094,853.420886981541,722.5730524368121
30,54,log_lambda1,-1.8325814637483102,-2.139495,-3.568083,-0.6263640500000007,-0.30691353625168993,0.30691353625168993,2.9417189499999994,TRUE,0.9994272035995927,807.080219418948,610.33364201206
30,54,log_lambda_I,-1.8325814637483102,-1.00964,-2.7551585,0.2861859999999996,0.8229414637483101,0.8229414637483101,3.0413444999999992,TRUE,1.0034418923676103,691.1148915498749,632.2241898375236
30,54,log_r,-1.3093333199837622,-0.933386,-2.2172445,0.040357344999999656,0.3759473199837622,0.3759473199837622,2.257601845,TRUE,1.007938598582508,469.1824515513636,641.9149064228351
30,54,log_d,-0.4780358009429998,-0.15878350000000002,-0.83302295,0.8287989499999998,0.3192523009429998,0.3192523009429998,1.6618218999999999,TRUE,1.0043269182485024,585.4264611761665,351.6373522713249
30,54,m,3.5,4.839965,3.3889120000000004,6.165674,1.3399650000000003,1.3399650000000003,2.7767619999999997,TRUE,1.0058133707096706,747.9191101554914,694.5720148349734
30,54,log_kappa,0.04879016416943205,0.2483555,-0.7672933000000001,1.5597925,0.19956533583056796,0.19956533583056796,2.3270858,TRUE,1.005544547969553,510.3764468116095,394.73956820392146
30,54,log_sigma_z,-1.0498221244986778,-1.10601,-2.2916075,-0.027955435000000448,-0.05618787550132209,0.05618787550132209,2.2636520649999996,TRUE,1.0018755601904679,738.0559351795413,596.3448860598173
30,55,log_lambda1,-1.8325814637483102,-1.89988,-3.5366370000000003,-0.3933368500000007,-0.0672985362516898,0.0672985362516898,3.1433001499999995,TRUE,1.0038120590398703,920.6614335720343,528.1060682526751
30,55,log_lambda_I,-1.8325814637483102,-1.7694649999999998,-3.3533235,-0.24445910000000054,0.06311646374831037,0.06311646374831037,3.1088643999999994,TRUE,1.003445518775935,674.8169541777883,705.935299664784
30,55,log_r,-1.3093333199837622,-1.37227,-2.5607005,-0.28302230000000017,-0.06293668001623787,0.06293668001623787,2.2776781999999995,TRUE,1.002127779722012,808.692980948835,709.5533809767916
30,55,log_d,-0.4780358009429998,-0.550314,-1.1270319999999998,0.2692154499999992,-0.07227819905700017,0.07227819905700017,1.396247449999999,TRUE,1.005176121974622,508.4902366690006,403.282742459854
30,55,m,3.5,3.785805,1.7562025000000001,5.616325,0.28580499999999986,0.28580499999999986,3.8601224999999997,TRUE,1.009772738384237,788.3111943653606,439.83505195817526
30,55,log_kappa,0.04879016416943205,0.09397295,-1.0321965,1.6041655000000001,0.04518278583056795,0.04518278583056795,2.636362,TRUE,1.0232735752968465,482.9765071321843,270.16105611927173
30,55,log_sigma_z,-1.0498221244986778,-1.012615,-2.285437,0.3080901499999991,0.0372071244986778,0.0372071244986778,2.593527149999999,TRUE,1.0164362738975585,873.8816596054413,285.7427885017695
30,56,log_lambda1,-1.8325814637483102,-1.908315,-3.4705025,-0.4604028000000003,-0.07573353625168977,0.07573353625168977,3.0100996999999996,TRUE,1.0021349308511693,872.8951810063691,624.1032269026077
30,56,log_lambda_I,-1.8325814637483102,-1.91892,-3.4243395000000003,-0.5620804500000006,-0.08633853625168975,0.08633853625168975,2.8622590499999996,TRUE,1.0035519336642786,803.0639962737926,692.9790418867133
30,56,log_r,-1.3093333199837622,-1.37202,-2.5485055,-0.28548130000000005,-0.06268668001623778,0.06268668001623778,2.2630242000000003,TRUE,1.0045481124432636,957.2890876143871,731.6137658131644
30,56,log_d,-0.4780358009429998,-0.15456950000000003,-0.8519323000000001,0.8962595499999997,0.3234663009429998,0.3234663009429998,1.7481918499999998,TRUE,1.0082956919144919,792.2979693253817,510.1766424684608
30,56,m,3.5,3.68124,1.7104945,5.466613,0.18123999999999985,0.18123999999999985,3.7561184999999995,TRUE,1.0031528336289173,696.2002608170859,311.1988578448627
30,56,log_kappa,0.04879016416943205,0.117132,-0.9538742,1.4710949999999998,0.06834183583056795,0.06834183583056795,2.4249691999999996,TRUE,1.0035316920171318,841.6863606243255,561.674879507239
30,56,log_sigma_z,-1.0498221244986778,-1.0470700000000002,-2.2366565,0.14714819999999992,0.002752124498677677,0.002752124498677677,2.3838046999999998,TRUE,1.0009771637333098,1072.1108411917614,651.1374851263507
30,57,log_lambda1,-1.8325814637483102,-1.5582799999999999,-3.245831,-0.0647398950000002,0.2743014637483103,0.2743014637483103,3.1810911049999997,TRUE,1.0075847602174017,795.0302456507746,679.4660457149503
30,57,log_lambda_I,-1.8325814637483102,-2.40519,-3.8048585,-1.2310545000000002,-0.57260853625169,0.57260853625169,2.573804,TRUE,1.0029338526058873,654.2406273197065,647.2469836378402
30,57,log_r,-1.3093333199837622,-1.62337,-2.7649440000000003,-0.43860340000000037,-0.31403668001623775,0.31403668001623775,2.3263406,TRUE,1.0053262124891782,675.3171892561725,559.6290450979209
30,57,log_d,-0.4780358009429998,-0.41773899999999997,-1.15192,0.5544142499999988,0.06029680094299983,0.06029680094299983,1.706334249999999,TRUE,1.0066687178810927,509.06095640877174,572.4400496130735
30,57,m,3.5,3.5685200000000004,1.5525465,5.817885499999999,0.06852000000000036,0.06852000000000036,4.265338999999999,TRUE,1.0111872119808663,733.0164815486047,558.9471248012625
30,57,log_kappa,0.04879016416943205,-0.2817505,-1.3482075,1.3690479999999998,-0.33054066416943206,0.33054066416943206,2.7172555,TRUE,1.0084077138432233,479.96652257129773,396.4635369741742
30,57,log_sigma_z,-1.0498221244986778,-1.012945,-2.3208395,0.22708599999999957,0.03687712449867786,0.03687712449867786,2.5479254999999994,TRUE,1.0062053072899337,812.0276686090072,500.39798527752885
30,58,log_lambda1,-1.8325814637483102,-1.83811,-3.317831,-0.5038788000000004,-0.005528536251689697,0.005528536251689697,2.8139521999999997,TRUE,1.0005984324721289,931.4766532002727,812.1347737136244
30,58,log_lambda_I,-1.8325814637483102,-1.55094,-3.3034879999999998,0.008544385999999654,0.28164146374831023,0.28164146374831023,3.3120323859999994,TRUE,1.0017804248550062,747.757827359748,680.1667771954702
30,58,log_r,-1.3093333199837622,-1.3340450000000001,-2.5229494999999997,-0.1874059,-0.024711680016237914,0.024711680016237914,2.3355436,TRUE,0.9989517368544569,954.8494627208015,694.4313091795364
30,58,log_d,-0.4780358009429998,-0.417713,-0.99038165,0.40065934999999975,0.0603228009429998,0.0603228009429998,1.3910409999999997,TRUE,1.007991907095878,716.3224124559512,468.05153275901444
30,58,m,3.5,3.49052,1.6180115000000002,5.1441004999999995,-0.009479999999999933,0.009479999999999933,3.5260889999999994,TRUE,1.0080494033941438,710.4502585893096,454.01643318428245
30,58,log_kappa,0.04879016416943205,0.2631295,-0.8601497,1.6751599999999995,0.21433933583056797,0.21433933583056797,2.5353096999999996,TRUE,1.005010082694276,584.8165903968729,306.5360326978087
30,58,log_sigma_z,-1.0498221244986778,-1.017475,-2.3436145,0.3215894499999997,0.03234712449867794,0.03234712449867794,2.66520395,TRUE,1.0085345609202012,443.2291964044441,161.7382106227558
30,59,log_lambda1,-1.8325814637483102,-2.06037,-3.5832174999999995,-0.5914105000000001,-0.2277885362516896,0.2277885362516896,2.9918069999999997,TRUE,1.0042435417507487,829.7926559145017,774.7107550410341
30,59,log_lambda_I,-1.8325814637483102,-1.77115,-3.5175730000000005,-0.3175717000000003,0.06143146374831021,0.06143146374831021,3.2000013000000003,TRUE,1.0043177042799876,794.1822759333451,634.9326359112413
30,59,log_r,-1.3093333199837622,-1.3366850000000001,-2.4664349999999997,-0.31386355000000005,-0.02735168001623789,0.02735168001623789,2.1525714499999995,TRUE,1.0010219046490605,815.0383035492213,614.0498869920951
30,59,log_d,-0.4780358009429998,-0.05820755,-0.7967775,0.7882479499999999,0.4198282509429998,0.4198282509429998,1.5850254499999998,TRUE,1.0044283137150198,743.5074342711533,493.4855461942206
30,59,m,3.5,4.2551000000000005,2.4220275,5.94657,0.7551000000000005,0.7551000000000005,3.5245425000000004,TRUE,1.0037477853727437,633.2056773080423,645.6334099884025
30,59,log_kappa,0.04879016416943205,0.0865804,-0.8736030499999999,1.3742174999999992,0.03779023583056795,0.03779023583056795,2.2478205499999993,TRUE,1.0087397320150255,741.7556582239838,695.6893661174196
30,59,log_sigma_z,-1.0498221244986778,-1.0771199999999999,-2.401643,0.1359688499999993,-0.02729787550132201,0.02729787550132201,2.5376118499999993,TRUE,1.0032351475062826,818.7294964782079,425.05747256708855
30,60,log_lambda1,-1.8325814637483102,-1.914215,-3.6013575,-0.4617462500000004,-0.08163353625168979,0.08163353625168979,3.1396112499999997,TRUE,1.001633353046338,724.3299758041417,547.7080859841219
30,60,log_lambda_I,-1.8325814637483102,-1.52813,-3.2023894999999998,-0.24335345,0.3044514637483102,0.3044514637483102,2.95903605,TRUE,1.0061919451969916,994.8007338419393,849.9017945550261
30,60,log_r,-1.3093333199837622,-1.3263449999999999,-2.5646245,-0.1843033000000004,-0.01701168001623765,0.01701168001623765,2.3803211999999996,TRUE,1.0034794328157584,708.3931925667424,581.7709910851762
30,60,log_d,-0.4780358009429998,-0.5776985,-1.1485979999999998,0.1507538,-0.0996626990570002,0.0996626990570002,1.2993517999999997,TRUE,1.008761316159651,626.2910095000452,684.6951146839425
30,60,m,3.5,3.398765,1.6444320000000001,5.2134409999999995,-0.10123499999999996,0.10123499999999996,3.5690089999999994,TRUE,1.004282082019636,444.3121926520678,509.3792947204167
30,60,log_kappa,0.04879016416943205,0.3295755,-0.9550073499999999,1.9167355,0.280785335830568,0.280785335830568,2.87174285,TRUE,1.0051803861282063,324.22075307281773,179.01650818857155
30,60,log_sigma_z,-1.0498221244986778,-1.03641,-2.189152,0.18725444999999985,0.013412124498677791,0.013412124498677791,2.3764064499999997,TRUE,1.0036569828584838,858.3923549121137,400.3749679811266
30,61,log_lambda1,-1.8325814637483102,-1.84825,-3.4816674999999995,-0.35906495000000016,-0.015668536251689735,0.015668536251689735,3.1226025499999994,TRUE,1.0034951254504785,808.9705785641831,618.675428388305
30,61,log_lambda_I,-1.8325814637483102,-1.6354350000000002,-3.4437699999999998,-0.17673740000000002,0.19714646374831002,0.19714646374831002,3.2670326,TRUE,1.0054975127604793,651.7498177631261,555.8043976853301
30,61,log_r,-1.3093333199837622,-1.367185,-2.6207320000000003,-0.29477680000000006,-0.05785168001623786,0.05785168001623786,2.3259552,TRUE,1.0050330609732812,690.9634915853237,635.9058250094098
30,61,log_d,-0.4780358009429998,-0.7126515,-1.304121,0.1361278499999999,-0.2346156990570002,0.2346156990570002,1.44024885,TRUE,1.0071802153339973,425.3874103081491,294.5196403768775
30,61,m,3.5,3.4175899999999997,1.607971,5.285789,-0.08241000000000032,0.08241000000000032,3.6778180000000003,TRUE,1.0076971019504573,540.2828869171716,285.1382987205341
30,61,log_kappa,0.04879016416943205,0.18510500000000002,-1.0096805,1.7817165,0.13631483583056797,0.13631483583056797,2.791397,TRUE,1.0066787134896782,414.14475558820044,357.19050735251193
30,61,log_sigma_z,-1.0498221244986778,-1.0011,-2.4628405,0.22332299999999997,0.048722124498677744,0.048722124498677744,2.6861635,TRUE,1.0016591154485914,989.307663469718,443.696342834136
30,62,log_lambda1,-1.8325814637483102,-1.4782600000000001,-3.2067490000000003,-0.033464655,0.3543214637483101,0.3543214637483101,3.1732843450000003,TRUE,0.9987145775192028,964.541877342631,732.5857476822962
30,62,log_lambda_I,-1.8325814637483102,-2.2783550000000004,-3.672646,-1.0213800000000002,-0.44577353625169014,0.44577353625169014,2.6512659999999997,TRUE,1.0010358029820394,866.30674885307,737.1518939586989
30,62,log_r,-1.3093333199837622,-1.599615,-2.691989,-0.45654840000000063,-0.2902816800162378,0.2902816800162378,2.2354405999999996,TRUE,1.0016583482784691,832.9874440046988,612.8579091662398
30,62,log_d,-0.4780358009429998,-0.4166785,-0.9827945499999999,0.6293097999999989,0.06135730094299979,0.06135730094299979,1.6121043499999987,TRUE,1.0112606219731715,393.70311008137384,219.33660474911358
30,62,m,3.5,3.24664,1.36855,5.2722665,-0.2533599999999998,0.2533599999999998,3.9037165,TRUE,1.0034248203592449,626.7459123026582,380.97975852205303
30,62,log_kappa,0.04879016416943205,-0.071839,-1.1023355000000001,1.4230204999999998,-0.12062916416943205,0.12062916416943205,2.525356,TRUE,1.015046828647186,356.2453062889191,229.8871177085516
30,62,log_sigma_z,-1.0498221244986778,-1.040165,-2.188269,0.06028475999999999,0.009657124498677838,0.009657124498677838,2.24855376,TRUE,1.0040754960912386,1048.5610916382223,611.5190321307239
30,63,log_lambda1,-1.8325814637483102,-2.1751199999999997,-3.610105,-0.5786788,-0.3425385362516895,0.3425385362516895,3.0314262,TRUE,0.9992435519223083,643.9790092423058,435.8694425104423
30,63,log_lambda_I,-1.8325814637483102,-1.3520050000000001,-3.3174885,0.2585062499999996,0.4805764637483101,0.4805764637483101,3.5759947499999996,TRUE,1.0052647317339591,778.7754846129096,653.0512090593497
30,63,log_r,-1.3093333199837622,-1.1378249999999999,-2.4105564999999998,-0.026058650000000117,0.17150831998376237,0.17150831998376237,2.38449785,TRUE,1.0059573273631384,769.1147551134757,620.0588509856706
30,63,log_d,-0.4780358009429998,-0.3714275,-1.142058,0.7372688,0.10660830094299978,0.10660830094299978,1.8793267999999999,TRUE,1.0027342001001391,579.2693212279139,406.1973527789723
30,63,m,3.5,4.3817,2.3626855,6.075798,0.8817000000000004,0.8817000000000004,3.7131125,TRUE,1.0016156886862226,645.2225237280493,515.3242998406853
30,63,log_kappa,0.04879016416943205,0.0724835,-1.0572519999999999,1.6945819999999998,0.023693335830567958,0.023693335830567958,2.7518339999999997,TRUE,0.9991498888193459,537.2664962250035,218.5985660321869
30,63,log_sigma_z,-1.0498221244986778,-1.1044749999999999,-2.3386935,0.09226250999999933,-0.05465287550132203,0.05465287550132203,2.4309560099999996,TRUE,1.0076634012773102,794.6424033389651,669.6375232066022
30,64,log_lambda1,-1.8325814637483102,-1.97398,-3.584636,-0.5455649500000009,-0.14139853625168985,0.14139853625168985,3.039071049999999,TRUE,1.0024260624568855,679.6993967966657,550.1075428124426
