n_pairs,rep_id,variable,true_value,median,q5,q95,error,abs_error,interval_width,covered,rhat,ess_bulk,ess_tail,natural_variable,natural_true,natural_median,natural_q5,natural_q95,natural_error,natural_abs_error,natural_interval_width,natural_covered
30,80,m,3.5,3.00473,1.2318815,4.9625155,-0.4952700000000001,0.4952700000000001,3.7306340000000002,TRUE,1.0087192915895251,434.1140114479955,382.460888048926,m,3.5,3.00473,1.2318815,4.9625155,-0.4952700000000001,0.4952700000000001,3.7306340000000002,TRUE
30,80,log_kappa,0.04879016416943205,0.09847745,-0.9528951,1.7009104999999998,0.049687285830567945,0.049687285830567945,2.6538055999999997,TRUE,1.0097425344246618,435.75793678089576,229.77073409002128,kappa,1.05,1.10348952042514,0.3856229887096033,5.478933690495406,0.05348952042513999,0.05348952042513999,5.093310701785803,TRUE
30,80,log_sigma_z,-1.0498221244986778,-1.0114999999999998,-2.315487,0.2324359499999998,0.038322124498678,0.038322124498678,2.54792295,TRUE,1.0116724790123672,1167.0359144950496,691.7023489488549,sigma_z,0.3499999999999999,0.36367306064372174,0.09871809658075999,1.2616696338309457,0.013673060643721813,0.013673060643721813,1.1629515372501857,TRUE
30,81,log_lambda1,-1.8325814637483102,-1.8159100000000001,-3.4376775,-0.416100200000001,0.016671463748310078,0.016671463748310078,3.021577299999999,TRUE,0.998341454521594,639.1605920089859,818.9594866562303,lambda1,0.15999999999999998,0.16268979329615083,0.032139242105078965,0.6596141738327834,0.0026897932961508497,0.0026897932961508497,0.6274749317277044,TRUE
30,81,log_lambda_I,-1.8325814637483102,-2.0481350000000003,-3.495024,-0.6860022500000003,-0.21555353625169005,0.21555353625169005,2.8090217499999994,TRUE,0.9996706903231666,995.7987715796667,713.9929498133656,lambda_I,0.15999999999999998,0.1289752182067219,0.0303480200754001,0.5035852582382656,-0.031024781793278083,0.031024781793278083,0.4732372381628655,TRUE
30,81,log_r,-1.3093333199837622,-1.460475,-2.584072,-0.35438090000000017,-0.15114168001623773,0.15114168001623773,2.2296910999999997,TRUE,1.0020096798886688,857.1229875885509,544.6307017341956,r,0.27,0.23212598869426923,0.07546607963799115,0.7016076740895624,-0.03787401130573079,0.03787401130573079,0.6261415944515712,TRUE
30,81,log_d,-0.4780358009429998,-0.3808785,-1.0298065,0.5634530499999995,0.09715730094299979,0.09715730094299979,1.5932595499999995,TRUE,0.9992362502232321,676.7040059417178,499.8085302519494,d,0.62,0.6832609007763142,0.3570760481000205,1.7567281091162352,0.06326090077631419,0.06326090077631419,1.3996520610162146,TRUE
30,81,m,3.5,3.599425,1.56447,5.530368500000001,0.0994250000000001,0.0994250000000001,3.9658985000000007,TRUE,1.0101772799892332,616.1607690940889,410.56049018900336,m,3.5,3.599425,1.56447,5.530368500000001,0.0994250000000001,0.0994250000000001,3.9658985000000007,TRUE
30,81,log_kappa,0.04879016416943205,-0.00414817,-1.037302,1.5531194999999998,-0.05293833416943205,0.05293833416943205,2.5904214999999997,TRUE,1.015546866711801,557.4647970403026,306.67619308292115,kappa,1.05,0.9958604217730238,0.3544095902827864,4.726190561999773,-0.05413957822697624,0.05413957822697624,4.371780971716986,TRUE
30,81,log_sigma_z,-1.0498221244986778,-1.06967,-2.2364305,0.14793974999999998,-0.019847875501322054,0.019847875501322054,2.38437025,TRUE,1.0101561070622784,1005.0822672917072,571.6410927969164,sigma_z,0.3499999999999999,0.34312172890832326,0.10683918702979493,1.1594430378154779,-0.006878271091676658,0.006878271091676658,1.052603850785683,TRUE
30,82,log_lambda1,-1.8325814637483102,-1.8213,-3.503415,-0.3537530000000008,0.011281463748310294,0.011281463748310294,3.1496619999999993,TRUE,1.0027709342129476,577.6734786571087,543.6149322221523,lambda1,0.15999999999999998,0.16181525431011712,0.030094435241999562,0.702048351884438,0.0018152543101171426,0.0018152543101171426,0.6719539166424384,TRUE
30,82,log_lambda_I,-1.8325814637483102,-1.663755,-3.3734659999999996,-0.05317172000000048,0.16882646374831012,0.16882646374831012,3.3202942799999993,TRUE,1.0022644597831165,652.6912447766234,588.0627436479198,lambda_I,0.15999999999999998,0.18942634703716277,0.03427064918603567,0.9482171706485543,0.029426347037162792,0.029426347037162792,0.9139465214625186,TRUE
30,82,log_r,-1.3093333199837622,-1.381875,-2.4900405,-0.24064775000000038,-0.07254168001623773,0.07254168001623773,2.2493927499999997,TRUE,1.0005755673297192,888.9235609240883,740.9785914258649,r,0.27,0.2511072852244318,0.082906608789522,0.7861184878606046,-0.018892714775568198,0.018892714775568198,0.7032118790710826,TRUE
30,82,log_d,-0.4780358009429998,-0.7819355,-1.4452049999999999,0.39508909999999997,-0.3038996990570002,0.3038996990570002,1.8402941,TRUE,1.0111586655125717,324.6059217088374,313.8151439031304,d,0.62,0.45751962454783895,0.23569775356344558,1.4845164554446222,-0.16248037545216104,0.16248037545216104,1.2488187018811767,TRUE
30,82,m,3.5,3.37634,1.5337530000000001,5.631896999999997,-0.1236600000000001,0.1236600000000001,4.098143999999997,TRUE,1.0088315652565107,573.657084932173,503.39753201652826,m,3.5,3.37634,1.5337530000000001,5.631896999999997,-0.1236600000000001,0.1236600000000001,4.098143999999997,TRUE
30,82,log_kappa,0.04879016416943205,0.0027180449999999997,-1.1807550000000002,1.5492629999999996,-0.046072119169432046,0.046072119169432046,2.730018,TRUE,1.000278426969682,713.41252319211,377.591942295001,kappa,1.05,1.002721742233301,0.30704683070973243,4.707999108314156,-0.04727825776669903,0.04727825776669903,4.400952277604423,TRUE
30,82,log_sigma_z,-1.0498221244986778,-1.008055,-2.304303,0.31934044999999983,0.04176712449867792,0.04176712449867792,2.62364345,TRUE,1.0154451992081943,698.7085926988158,298.3085708034783,sigma_z,0.3499999999999999,0.3649280748584127,0.09982835677516666,1.376219779182708,0.014928074858412799,0.014928074858412799,1.2763914224075412,TRUE
30,83,log_lambda1,-1.8325814637483102,-1.876925,-3.5013409999999996,-0.20132925000000088,-0.04434353625168974,0.04434353625168974,3.3000117499999986,TRUE,1.0111507020269055,760.9324551932033,627.3802897154868,lambda1,0.15999999999999998,0.15306004248951732,0.030156915870706874,0.817643178214033,-0.006939957510482653,0.006939957510482653,0.7874862623433261,TRUE
30,83,log_lambda_I,-1.8325814637483102,-1.8431250000000001,-3.4700715000000004,-0.5002545000000004,-0.010543536251689911,0.010543536251689911,2.969817,TRUE,1.0079017222086597,823.723620813437,785.5450407987701,lambda_I,0.15999999999999998,0.15832189631889346,0.031114805872905712,0.6063763173006413,-0.0016781036811065186,0.0016781036811065186,0.5752615114277356,TRUE
30,83,log_r,-1.3093333199837622,-1.4067,-2.5557825,-0.35786270000000037,-0.09736668001623783,0.09736668001623783,2.1979197999999993,TRUE,1.003034140929245,838.2394228554443,752.8036029301535,r,0.27,0.24495028681152356,0.07763146167522646,0.69916906432924,-0.025049713188476458,0.025049713188476458,0.6215376026540135,TRUE
30,83,log_d,-0.4780358009429998,-0.5880205000000001,-1.1847915000000002,0.2524868999999993,-0.10998469905700026,0.10998469905700026,1.4372783999999994,TRUE,1.0018788508089476,527.2579038093517,547.4570785314712,d,0.62,0.5554256623552304,0.30580993422333624,1.2872226334278456,-0.06457433764476961,0.06457433764476961,0.9814126992045094,TRUE
30,83,m,3.5,3.4714850000000004,1.667799,5.409160999999999,-0.028514999999999624,0.028514999999999624,3.741361999999999,TRUE,1.0057040870867968,605.8436274770833,515.2594332620398,m,3.5,3.4714850000000004,1.667799,5.409160999999999,-0.028514999999999624,0.028514999999999624,3.741361999999999,TRUE
30,83,log_kappa,0.04879016416943205,0.1032005,-1.04131,1.5841895,0.05441033583056795,0.05441033583056795,2.6254995,TRUE,1.017280530296715,385.39779965780934,249.69420001035908,kappa,1.05,1.108713683885832,0.3529919594748143,4.875338315045817,0.05871368388583198,0.05871368388583198,4.522346355571003,TRUE
30,83,log_sigma_z,-1.0498221244986778,-1.07254,-2.271305,0.12453219999999993,-0.022717875501322204,0.022717875501322204,2.3958372,TRUE,1.0039777509369994,875.6652391131277,559.6451532432068,sigma_z,0.3499999999999999,0.3421383813251161,0.10317744562144934,1.1326184901884635,-0.00786161867488383,0.00786161867488383,1.0294410445670141,TRUE
30,84,log_lambda1,-1.8325814637483102,-1.660695,-3.4028184999999995,-0.23384140000000006,0.17188646374831018,0.17188646374831018,3.1689770999999993,TRUE,1.0008124162297007,774.3910082040989,619.0669727431527,lambda1,0.15999999999999998,0.1900068794206539,0.03327933983215732,0.7914873358330528,0.030006879420653915,0.030006879420653915,0.7582079960008954,TRUE
30,84,log_lambda_I,-1.8325814637483102,-1.9747400000000002,-3.5127059999999997,-0.6807188000000003,-0.14215853625168995,0.14215853625168995,2.8319871999999995,TRUE,1.0056124355634053,767.3656459596293,659.7940279050306,lambda_I,0.15999999999999998,0.13879739487467727,0.02981612274691591,0.5062529669178965,-0.02120260512532271,0.02120260512532271,0.47643684417098053,TRUE
30,84,log_r,-1.3093333199837622,-1.4180350000000002,-2.5915980000000003,-0.2816904,-0.10870168001623792,0.10870168001623792,2.3099076000000003,TRUE,1.00020904583265,869.1751660992851,680.2652243309983,r,0.27,0.2421894519021515,0.07490025379600632,0.7545072438189322,-0.027810548097848525,0.027810548097848525,0.6796069900229259,TRUE
30,84,log_d,-0.4780358009429998,-0.45096800000000004,-0.9464731,0.3863282499999997,0.027067800942999765,0.027067800942999765,1.3328013499999996,TRUE,1.0075660730294902,523.5354498720706,476.38030777969794,d,0.62,0.637011226211075,0.3881074285407772,1.4715676336198715,0.01701122621107498,0.01701122621107498,1.0834602050790942,TRUE
30,84,m,3.5,2.794135,1.079129,4.628359999999999,-0.7058650000000002,0.7058650000000002,3.549230999999999,TRUE,1.0052870141288526,547.3330469121008,433.0342202963158,m,3.5,2.794135,1.079129,4.628359999999999,-0.7058650000000002,0.7058650000000002,3.549230999999999,TRUE
30,84,log_kappa,0.04879016416943205,0.2391595,-0.8756995,1.7358479999999996,0.19036933583056795,0.19036933583056795,2.6115474999999995,TRUE,1.0003745224533311,573.3605555571949,421.5896143891767,kappa,1.05,1.2701811143155664,0.4165705266573131,5.673737093433209,0.2201811143155663,0.2201811143155663,5.257166566775895,TRUE
30,84,log_sigma_z,-1.0498221244986778,-1.0021499999999999,-2.2414994999999998,0.24795199999999998,0.04767212449867797,0.04767212449867797,2.4894515,TRUE,0.9999459032543824,846.1480523519325,508.2642433529698,sigma_z,0.3499999999999999,0.3670893500252556,0.10629898947812239,1.281398423593494,0.01708935002525569,0.01708935002525569,1.1750994341153718,TRUE
30,85,log_lambda1,-1.8325814637483102,-2.011115,-3.5490785,-0.5649737000000001,-0.17853353625169,0.17853353625169,2.9841048,TRUE,1.0109518519697345,706.5174023571559,611.79958829556,lambda1,0.15999999999999998,0.13383936055463713,0.028751121609367686,0.5683750948259664,-0.026160639445362843,0.026160639445362843,0.5396239732165987,TRUE
30,85,log_lambda_I,-1.8325814637483102,-1.2667350000000002,-3.107666,0.21274594999999946,0.56584646374831,0.56584646374831,3.3204119499999996,TRUE,1.0007121310665996,691.6634527784319,600.3297296640383,lambda_I,0.15999999999999998,0.2817500355180415,0.04470517554770869,1.2370703336008406,0.12175003551804153,0.12175003551804153,1.192365158053132,TRUE
30,85,log_r,-1.3093333199837622,-1.3242349999999998,-2.5170064999999995,-0.1550003500000005,-0.014901680016237595,0.014901680016237595,2.362006149999999,TRUE,1.0004913097260357,743.0857550715414,519.7995281463482,r,0.27,0.26600637614973505,0.0807008234432942,0.8564148777383535,-0.003993623850264971,0.003993623850264971,0.7757140542950592,TRUE
30,85,log_d,-0.4780358009429998,-0.8437545,-1.4851174999999999,0.27883839999999976,-0.36571869905700016,0.36571869905700016,1.7639558999999996,TRUE,1.0023136601366032,496.06714721401875,538.075450304035,d,0.62,0.4300927052185341,0.22647572821495204,1.3215937570610485,-0.1899072947814659,0.1899072947814659,1.0951180288460964,TRUE
30,85,m,3.5,3.73602,1.9878399999999998,5.708126999999999,0.2360199999999999,0.2360199999999999,3.7202869999999995,TRUE,1.0027761913669395,701.5606094399003,532.210340974553,m,3.5,3.73602,1.9878399999999998,5.708126999999999,0.2360199999999999,0.2360199999999999,3.7202869999999995,TRUE
30,85,log_kappa,0.04879016416943205,0.1561315,-1.145078,1.7461304999999998,0.10734133583056796,0.10734133583056796,2.8912085,TRUE,1.0128190711237395,533.3388378881441,506.8538579269691,kappa,1.05,1.1689799138418357,0.3181990972928434,5.732378267356115,0.1189799138418357,0.1189799138418357,5.414179170063272,TRUE
30,85,log_sigma_z,-1.0498221244986778,-1.0331899999999998,-2.215203,0.03043231999999993,0.016632124498678014,0.016632124498678014,2.24563532,TRUE,0.9991958207131404,755.0148240346668,719.4397157792671,sigma_z,0.3499999999999999,0.35586992290422464,0.10913135833397303,1.0309001163677902,0.0058699229042247225,0.0058699229042247225,0.9217687580338172,TRUE
30,86,log_lambda1,-1.8325814637483102,-2.1648899999999998,-3.6208264999999997,-0.73883755,-0.33230853625168955,0.33230853625168955,2.8819889499999998,TRUE,1.0010113150252156,829.1536499174994,669.761931091595,lambda1,0.15999999999999998,0.11476255778434705,0.026760549755650648,0.4776688590767092,-0.04523744221565293,0.04523744221565293,0.4509083093210585,TRUE
30,86,log_lambda_I,-1.8325814637483102,-1.551265,-3.298873,-0.06412896500000043,0.2813164637483103,0.2813164637483103,3.2347440349999994,TRUE,1.0075422510182301,722.5840650125095,673.3506201466233,lambda_I,0.15999999999999998,0.21197964989052345,0.03692475816289326,0.9378840375160654,0.05197964989052348,0.05197964989052348,0.9009592793531721,TRUE
30,86,log_r,-1.3093333199837622,-1.35303,-2.6189205,-0.27947740000000015,-0.04369668001623772,0.04369668001623772,2.3394431,TRUE,1.011735527364559,811.1985488805258,704.055648639437,r,0.27,0.2584559514845691,0.07288149595245096,0.756178817263327,-0.011544048515430894,0.011544048515430894,0.6832973213108761,TRUE
30,86,log_d,-0.4780358009429998,-0.600915,-1.3096545,0.4269980999999995,-0.12287919905700018,0.12287919905700018,1.7366525999999993,TRUE,0.9997171578274291,643.8194616575272,408.02307505005456,d,0.62,0.548309703116357,0.2699132953202664,1.5326497496867273,-0.07169029688364303,0.07169029688364303,1.2627364543664608,TRUE
30,86,m,3.5,4.45838,2.299642,6.3365209999999985,0.95838,0.95838,4.036878999999999,TRUE,1.0043384443799364,620.613388990531,524.4482872528142,m,3.5,4.45838,2.299642,6.3365209999999985,0.95838,0.95838,4.036878999999999,TRUE
30,86,log_kappa,0.04879016416943205,-0.15638049999999998,-1.174558,1.3248609999999985,-0.20517066416943203,0.20517066416943203,2.4994189999999987,TRUE,1.0009979078401945,666.0546125065212,584.1700407676307,kappa,1.05,0.8552337120252645,0.3089555078475425,3.7616624475784675,-0.1947662879747355,0.1947662879747355,3.452706939730925,TRUE
30,86,log_sigma_z,-1.0498221244986778,-1.058505,-2.2481415,0.22590369999999993,-0.008682875501322185,0.008682875501322185,2.4740452,TRUE,1.0043163820717824,786.9973737096391,589.7275361583811,sigma_z,0.3499999999999999,0.3469741491282108,0.10559529115916323,1.25345495175407,-0.0030258508717891375,0.0030258508717891375,1.1478596605949067,TRUE
30,87,log_lambda1,-1.8325814637483102,-1.472775,-3.1133925,0.04005827999999917,0.35980646374831027,0.35980646374831027,3.153450779999999,TRUE,1.0046205100169496,730.5578099664788,601.0826232212343,lambda1,0.15999999999999998,0.22928832643197958,0.044449902966743754,1.040871434411929,0.0692883264319796,0.0692883264319796,0.9964215314451852,TRUE
30,87,log_lambda_I,-1.8325814637483102,-2.27909,-3.6644864999999998,-1.0038913500000002,-0.44650853625168985,0.44650853625168985,2.66059515,TRUE,1.0045531905184681,870.4937397945595,719.6571409426349,lambda_I,0.15999999999999998,0.10237732770727372,0.025617322401927475,0.36645067522515834,-0.05762267229272626,0.05762267229272626,0.34083335282323085,TRUE
30,87,log_r,-1.3093333199837622,-1.4632,-2.6698615,-0.32868655000000035,-0.15386668001623782,0.15386668001623782,2.3411749499999996,TRUE,1.0040432388590985,930.194432220632,655.707351817893,r,0.27,0.2314943064330445,0.06926181740678873,0.7198686242071565,-0.03850569356695552,0.03850569356695552,0.6506068068003678,TRUE
30,87,log_d,-0.4780358009429998,-0.7716080000000001,-1.3245449999999999,0.250198,-0.29357219905700027,0.29357219905700027,1.5747429999999998,TRUE,1.0053530670238586,555.325216092065,451.8470323824967,d,0.62,0.46226914157477506,0.2659239269534143,1.284279678891373,-0.15773085842522494,0.15773085842522494,1.0183557519379587,TRUE
30,87,m,3.5,3.186325,1.0967715,5.3882755,-0.3136749999999999,0.3136749999999999,4.291504,TRUE,0.999967454278817,739.1935697133208,543.4550728415679,m,3.5,3.186325,1.0967715,5.3882755,-0.3136749999999999,0.3136749999999999,4.291504,TRUE
30,87,log_kappa,0.04879016416943205,-0.2639845,-1.310674,1.3797674999999998,-0.31277466416943206,0.31277466416943206,2.6904414999999995,TRUE,1.0018661880864466,676.06925477154,603.7865639668004,kappa,1.05,0.7679854433388241,0.2696382589393049,3.9739775702921674,-0.2820145566611759,0.2820145566611759,3.7043393113528627,TRUE
30,87,log_sigma_z,-1.0498221244986778,-1.0628250000000001,-2.3019945,0.12572099999999994,-0.013002875501322286,0.013002875501322286,2.4277155,TRUE,1.0033226230265666,747.8960247155186,433.85896946780326,sigma_z,0.3499999999999999,0.3454784538319215,0.1000590767428426,1.1339657477007976,-0.0045215461680784275,0.0045215461680784275,1.033906670957955,TRUE
30,88,log_lambda1,-1.8325814637483102,-1.883435,-3.6125084999999997,-0.40233815000000084,-0.05085353625168976,0.05085353625168976,3.210170349999999,TRUE,1.0036675653368923,661.2805739294855,695.5249116170992,lambda1,0.15999999999999998,0.15206685793623406,0.02698407235021271,0.6687545680943232,-0.007933142063765913,0.007933142063765913,0.6417704957441105,TRUE
30,88,log_lambda_I,-1.8325814637483102,-1.930965,-3.4609765,-0.5423749499999999,-0.09838353625168983,0.09838353625168983,2.91860155,TRUE,1.0046194150632493,874.2662530484927,650.2083105615981,lambda_I,0.15999999999999998,0.1450081980331687,0.0313990858358405,0.5813658965747186,-0.01499180196683128,0.01499180196683128,0.5499668107388781,TRUE
30,88,log_r,-1.3093333199837622,-1.4806650000000001,-2.566652,-0.38436935000000033,-0.17133168001623789,0.17133168001623789,2.1822826499999994,TRUE,1.0076322521909684,831.3698717597209,525.2622911278512,r,0.27,0.22748635964342043,0.07679221585654124,0.6808798977409767,-0.04251364035657959,0.04251364035657959,0.6040876818844354,TRUE
30,88,log_d,-0.4780358009429998,-0.1396845,-0.82206645,0.8535731499999994,0.3383513009429998,0.3383513009429998,1.6756395999999993,TRUE,1.0014179070928244,660.3874487986639,423.8661572256616,d,0.62,0.8696325611946929,0.4395224642351994,2.3480217144845907,0.2496325611946929,0.2496325611946929,1.9084992502493914,TRUE
30,88,m,3.5,3.747135,1.7387345,5.562987,0.2471350000000001,0.2471350000000001,3.8242524999999996,TRUE,1.0121098166454856,663.7027494157,384.95723078350767,m,3.5,3.747135,1.7387345,5.562987,0.2471350000000001,0.2471350000000001,3.8242524999999996,TRUE
30,88,log_kappa,0.04879016416943205,-0.002545805,-1.0144039999999999,1.6730384999999999,-0.05133596916943205,0.05133596916943205,2.6874424999999995,TRUE,1.0025292133285146,574.0336981939996,495.28674138461764,kappa,1.05,0.9974574328133524,0.3626184860590305,5.328333366136177,-0.052542567186647626,0.052542567186647626,4.9657148800771465,TRUE
30,88,log_sigma_z,-1.0498221244986778,-1.0260799999999999,-2.2939645,0.2639457499999996,0.023742124498677963,0.023742124498677963,2.5579102499999995,TRUE,0.9993143306549632,974.8071625056474,658.3139799560213,sigma_z,0.3499999999999999,0.35840917439810216,0.10086578573090257,1.302057557762332,0.008409174398102237,0.008409174398102237,1.2011917720314294,TRUE
30,89,log_lambda1,-1.8325814637483102,-1.611325,-3.3662284999999996,-0.018601055000000016,0.22125646374831032,0.22125646374831032,3.3476274449999996,TRUE,1.0062773140500545,1005.5263873309876,558.3296936841203,lambda1,0.15999999999999998,0.19962293837287032,0.034519582751235435,0.9815708769346976,0.03962293837287034,0.03962293837287034,0.9470512941834621,TRUE
30,89,log_lambda_I,-1.8325814637483102,-2.0890250000000004,-3.7601075,-0.8246520500000003,-0.25644353625169014,0.25644353625169014,2.93545545,TRUE,1.0101231711341982,689.85826641552,572.3255451688034,lambda_I,0.15999999999999998,0.12380778958402995,0.02328123750733824,0.43838750286203493,-0.036192210415970025,0.036192210415970025,0.4151062653546967,TRUE
30,89,log_r,-1.3093333199837622,-1.5899100000000002,-2.686444,-0.4865687000000001,-0.2805766800162379,0.2805766800162379,2.1998752999999995,TRUE,1.0111823128913877,580.7960597453821,517.0934886601603,r,0.27,0.20394396586519298,0.06812275368319864,0.6147321097356406,-0.06605603413480704,0.06605603413480704,0.546609356052442,TRUE
30,89,log_d,-0.4780358009429998,-0.1631295,-0.7950027,0.8312432499999999,0.31490630094299976,0.31490630094299976,1.62624595,TRUE,1.0052116453812496,572.805445951314,276.6562580562916,d,0.62,0.8494811734793114,0.45158001565490397,2.2961716818803724,0.2294811734793114,0.2294811734793114,1.8445916662254684,TRUE
30,89,m,3.5,3.301815,1.2838565,5.183434,-0.19818500000000006,0.19818500000000006,3.8995775000000004,TRUE,1.0026020881569746,612.515293504494,446.62759122950655,m,3.5,3.301815,1.2838565,5.183434,-0.19818500000000006,0.19818500000000006,3.8995775000000004,TRUE
30,89,log_kappa,0.04879016416943205,0.00414195,-1.0040365,1.5269659999999998,-0.04464821416943205,0.04464821416943205,2.5310024999999996,TRUE,1.003423144662667,475.5738249411996,284.199588438896,kappa,1.05,1.0041505397302177,0.36639748876974987,4.604186507859845,-0.045849460269782316,0.045849460269782316,4.237789019090095,TRUE
30,89,log_sigma_z,-1.0498221244986778,-1.0008050000000002,-2.165169,0.12240454999999983,0.04901712449867768,0.04901712449867768,2.28757355,TRUE,1.0090923895494563,732.0499018029383,414.88746978018,sigma_z,0.3499999999999999,0.36758341738685846,0.11473054349692594,1.1302112362628367,0.017583417386858535,0.017583417386858535,1.0154806927659108,TRUE
30,90,log_lambda1,-1.8325814637483102,-1.89588,-3.4330055,-0.5175049,-0.0632985362516898,0.0632985362516898,2.9155006,TRUE,1.0035958567041972,771.9689802948726,503.2259256691472,lambda1,0.15999999999999998,0.15018611309774962,0.03228974795208768,0.5960057883305131,-0.009813886902250352,0.009813886902250352,0.5637160403784254,TRUE
30,90,log_lambda_I,-1.8325814637483102,-1.9357,-3.4200410000000003,-0.6973164500000002,-0.10311853625168976,0.10311853625168976,2.72272455,TRUE,1.0030661169789046,656.5361976136026,699.8967296859656,lambda_I,0.15999999999999998,0.14432320721105654,0.03271109375668173,0.4979197049487109,-0.015676792788943433,0.015676792788943433,0.46520861119202916,TRUE
30,90,log_r,-1.3093333199837622,-1.43561,-2.6749510000000005,-0.35796235000000015,-0.12627668001623782,0.12627668001623782,2.3169886500000003,TRUE,1.0070770015154025,811.7663570414883,549.3242614220148,r,0.27,0.23797015793499496,0.06891020491197787,0.6990993956032817,-0.03202984206500506,0.03202984206500506,0.6301891906913039,TRUE
30,90,log_d,-0.4780358009429998,-0.2335545,-0.8294177,0.8795150499999999,0.2444813009429998,0.2444813009429998,1.7089327499999998,TRUE,1.0016624356231423,661.629312571842,400.29220309640755,d,0.62,0.7917144461271172,0.43630327176164485,2.4097308240522417,0.17171444612711717,0.17171444612711717,1.9734275522905969,TRUE
30,90,m,3.5,3.734895,1.884421,5.409582499999999,0.23489499999999985,0.23489499999999985,3.5251614999999994,TRUE,1.0051385513363957,541.442682490453,622.0730435694808,m,3.5,3.734895,1.884421,5.409582499999999,0.23489499999999985,0.23489499999999985,3.5251614999999994,TRUE
30,90,log_kappa,0.04879016416943205,-0.0124076,-1.072941,1.46651,-0.061197764169432046,0.061197764169432046,2.5394509999999997,TRUE,1.0061003113505422,556.1423061433917,416.5902496401547,kappa,1.05,0.987669056898628,0.34200121133862516,4.33408276669349,-0.062330943101371994,0.062330943101371994,3.9920815553548645,TRUE
30,90,log_sigma_z,-1.0498221244986778,-1.06271,-2.2170414999999997,0.09389344999999953,-0.012887875501322199,0.012887875501322199,2.310934949999999,TRUE,1.0024318063985576,1034.1798538029623,711.0025356386453,sigma_z,0.3499999999999999,0.345518186138676,0.10893090465518275,1.098442700611945,-0.004481813861323902,0.004481813861323902,0.9895117959567623,TRUE
30,91,log_lambda1,-1.8325814637483102,-1.58472,-3.2616864999999997,-0.03798180500000014,0.2478614637483103,0.2478614637483103,3.2237046949999995,TRUE,1.0051421891484138,765.001405576033,576.3884639443852,lambda1,0.15999999999999998,0.2050051865335734,0.038323710547337186,0.9627304576125167,0.04500518653357344,0.04500518653357344,0.9244067470651796,TRUE
30,91,log_lambda_I,-1.8325814637483102,-2.230015,-3.9204830000000004,-0.9509542000000001,-0.39743353625168965,0.39743353625168965,2.9695288000000004,TRUE,0.999668397155047,724.4418334464121,464.95615285216354,lambda_I,0.15999999999999998,0.10752681722143982,0.019831513809590758,0.3863721711773289,-0.052473182778560154,0.052473182778560154,0.36654065736773817,TRUE
30,91,log_r,-1.3093333199837622,-1.586805,-2.7383515,-0.35299640000000065,-0.2774716800162378,0.2774716800162378,2.385355099999999,TRUE,1.0088022014243787,803.0067960891816,440.2191886463176,r,0.27,0.20457819601195498,0.06467687889489879,0.7025797226596899,-0.06542180398804504,0.06542180398804504,0.6379028437647911,TRUE
30,91,log_d,-0.4780358009429998,-0.5570444999999999,-1.2150230000000002,0.5133867499999997,-0.07900869905700014,0.07900869905700014,1.72840975,TRUE,1.0062455789260834,323.2003165965213,187.4416633576036,d,0.62,0.5728997694465273,0.29670319004219564,1.670940681199151,-0.04710023055347268,0.04710023055347268,1.3742374911569553,TRUE
30,91,m,3.5,3.235035,1.3037885,5.666243499999999,-0.2649650000000001,0.2649650000000001,4.362454999999999,TRUE,0.9985614651212258,605.2071404924587,392.20163411273177,m,3.5,3.235035,1.3037885,5.666243499999999,-0.2649650000000001,0.2649650000000001,4.362454999999999,TRUE
30,91,log_kappa,0.04879016416943205,-0.273683,-1.358552,1.4743644999999987,-0.32247316416943206,0.32247316416943206,2.8329164999999987,TRUE,1.0074171144882496,533.8143583886585,417.85719924820245,kappa,1.05,0.7605731387352818,0.257032690959342,4.368258862152912,-0.2894268612647183,0.2894268612647183,4.11122617119357,TRUE
30,91,log_sigma_z,-1.0498221244986778,-0.9896085,-2.1281239999999997,0.21215189999999964,0.06021362449867784,0.06021362449867784,2.3402758999999995,TRUE,0.9998245955911411,852.6534557277098,517.5973665482799,sigma_z,0.3499999999999999,0.37172219177649507,0.11906044186306565,1.2363356702041657,0.021722191776495148,0.021722191776495148,1.1172752283411,TRUE
30,92,log_lambda1,-1.8325814637483102,-1.35585,-3.1803455000000005,0.1645555999999997,0.4767314637483102,0.4767314637483102,3.3449011000000004,TRUE,1.0093634864447334,609.0347654245478,547.9341619548964,lambda1,0.15999999999999998,0.25772813240860537,0.041571289759087984,1.1788691128521607,0.0977281324086054,0.0977281324086054,1.1372978230930726,TRUE
30,92,log_lambda_I,-1.8325814637483102,-2.08329,-3.590751,-0.7834897500000011,-0.25070853625168965,0.25070853625168965,2.807261249999999,TRUE,1.0051249471457477,628.8347451249233,529.6451511184499,lambda_I,0.15999999999999998,0.12451986718812585,0.02757761185789649,0.45680907699868784,-0.03548013281187412,0.03548013281187412,0.42923146514079136,TRUE
30,92,log_r,-1.3093333199837622,-1.474635,-2.627247,-0.3547008500000003,-0.16530168001623768,0.16530168001623768,2.2725461499999997,TRUE,1.0066230410030914,1078.4049803341481,729.4904542818946,r,0.27,0.22886224652197124,0.07227716763779202,0.7013832306214959,-0.04113775347802878,0.04113775347802878,0.6291060629837039,TRUE
