model,strain,mean_gen,sd_gen,strain_label
Lognormal,SGTF,2.9749331,1.5479229,Omicron
Lognormal,SGTF,2.9526847,1.6079713,Omicron
Lognormal,SGTF,3.1103034,1.4882571,Omicron
Lognormal,SGTF,3.172911,1.7400462,Omicron
Lognormal,SGTF,3.113493,1.539971,Omicron
Lognormal,SGTF,2.9445592,1.3270054,Omicron
Lognormal,SGTF,2.8874954,1.4492318,Omicron
Lognormal,SGTF,2.8284593,1.1461529,Omicron
Lognormal,SGTF,2.7855689,1.2649834,Omicron
Lognormal,SGTF,2.8931664,1.2624642,Omicron
Lognormal,SGTF,2.8109442,1.3085736,Omicron
Lognormal,SGTF,2.9892922,1.6510957,Omicron
Lognormal,SGTF,2.801221,1.1794589,Omicron
Lognormal,SGTF,2.8288638,1.1200299,Omicron
Lognormal,SGTF,3.0435809,1.7351982,Omicron
Lognormal,SGTF,2.9047633,1.3758357,Omicron
Lognormal,SGTF,2.9091324,1.6861271,Omicron
Lognormal,SGTF,3.0095219,1.3758661,Omicron
Lognormal,SGTF,2.8346391,1.1320661,Omicron
Lognormal,SGTF,3.0111311,1.0681225,Omicron
Lognormal,SGTF,3.0292523,1.0442517,Omicron
Lognormal,SGTF,3.0270977,1.3537605,Omicron
Lognormal,SGTF,3.0118614,1.3193428,Omicron
Lognormal,SGTF,2.9196389,1.6620075,Omicron
Lognormal,SGTF,3.0106187,1.8305842,Omicron
Lognormal,SGTF,2.8168779,1.3840416,Omicron
Lognormal,SGTF,2.8669024,1.3662786,Omicron
Lognormal,SGTF,2.9814825,1.5944364,Omicron
Lognormal,SGTF,2.8887224,1.3729396,Omicron
Lognormal,SGTF,2.795805,1.1519311,Omicron
Lognormal,SGTF,2.7943661,1.3275578,Omicron
Lognormal,SGTF,2.8221008,1.3613299,Omicron
Lognormal,SGTF,3.0887497,1.4992404,Omicron
Lognormal,SGTF,2.9834318,1.7538279,Omicron
Lognormal,SGTF,2.9961568,1.4092624,Omicron
Lognormal,SGTF,3.1538548,1.8841571,Omicron
Lognormal,SGTF,2.7750541,1.2515988,Omicron
Lognormal,SGTF,3.0716388,1.9027243,Omicron
Lognormal,SGTF,3.1020611,2.1284636,Omicron
Lognormal,SGTF,3.1785995,2.3113687,Omicron
Lognormal,SGTF,2.8198539,0.80763023,Omicron
Lognormal,SGTF,2.9229082,0.9945847,Omicron
Lognormal,SGTF,2.8752876,1.020102,Omicron
Lognormal,SGTF,2.6590153,0.93825123,Omicron
Lognormal,SGTF,2.8604658,1.3299202,Omicron
Lognormal,SGTF,2.8719804,1.3417563,Omicron
Lognormal,SGTF,3.0767952,1.5356618,Omicron
Lognormal,SGTF,2.8703503,1.0942528,Omicron
Lognormal,SGTF,2.8428087,1.2862293,Omicron
Lognormal,SGTF,2.8562912,1.2925889,Omicron
Lognormal,SGTF,2.7955215,1.2383189,Omicron
Lognormal,SGTF,2.8780123,1.3754358,Omicron
Lognormal,SGTF,3.1437677,1.705448,Omicron
Lognormal,SGTF,3.1765135,1.8028463,Omicron
Lognormal,SGTF,3.1142629,1.7805894,Omicron
Lognormal,SGTF,3.0747532,1.6356475,Omicron
Lognormal,SGTF,2.9576298,1.4751462,Omicron
Lognormal,SGTF,3.0362938,1.4869335,Omicron
Lognormal,SGTF,3.0022257,1.4029196,Omicron
Lognormal,SGTF,3.0018763,1.4146672,Omicron
Lognormal,SGTF,2.8595076,1.6029147,Omicron
Lognormal,SGTF,3.2098597,1.9434003,Omicron
Lognormal,SGTF,2.7471854000000002,1.2273413,Omicron
Lognormal,SGTF,3.1204161,1.5125449,Omicron
Lognormal,SGTF,2.8135348,1.5149427,Omicron
Lognormal,SGTF,3.1043797,1.5103692,Omicron
Lognormal,SGTF,3.0853272,1.4802826,Omicron
Lognormal,SGTF,2.8196405,1.0999715,Omicron
Lognormal,SGTF,2.834271,1.1169644,Omicron
Lognormal,SGTF,2.8172973,1.1057241,Omicron
Lognormal,SGTF,3.1151187,1.5187336,Omicron
Lognormal,SGTF,3.0743369,1.459804,Omicron
Lognormal,SGTF,3.0376437,1.5485337,Omicron
Lognormal,SGTF,3.0485196,1.5342769,Omicron
Lognormal,SGTF,3.1232461,1.5943214000000001,Omicron
Lognormal,SGTF,3.0775026,1.6480634,Omicron
Lognormal,SGTF,2.8830429,0.99884174,Omicron
Lognormal,SGTF,3.0927437,1.7200946,Omicron
Lognormal,SGTF,3.0772001,1.7435002,Omicron
Lognormal,SGTF,2.8300569,1.4041563,Omicron
Lognormal,SGTF,3.0799882,1.5099919,Omicron
Lognormal,SGTF,2.9779167,1.5501744,Omicron
Lognormal,SGTF,3.0132532,1.4713611,Omicron
Lognormal,SGTF,3.059735,1.7029923,Omicron
Lognormal,SGTF,3.0786526,1.8037725,Omicron
Lognormal,SGTF,3.0780391,1.7960849,Omicron
Lognormal,SGTF,2.8243802,1.3786006,Omicron
Lognormal,SGTF,2.735194,1.4764431,Omicron
Lognormal,SGTF,3.1172345,1.3771346,Omicron
Lognormal,SGTF,2.8486089,1.561423,Omicron
Lognormal,SGTF,2.9391406,1.6358906,Omicron
Lognormal,SGTF,2.9372722000000002,1.4064701,Omicron
Lognormal,SGTF,2.864716,1.3219649,Omicron
Lognormal,SGTF,2.9426612,1.6480626,Omicron
Lognormal,SGTF,2.9925819,1.7684355,Omicron
Lognormal,SGTF,3.0809693,2.1890461,Omicron
Lognormal,SGTF,3.13839,2.3860302,Omicron
Lognormal,SGTF,3.1349059,2.35261,Omicron
Lognormal,SGTF,2.8249015,1.2179629,Omicron
Lognormal,SGTF,2.847032,1.2052488,Omicron
Lognormal,SGTF,3.0922994,1.5658491,Omicron
Lognormal,SGTF,2.8225362,1.3934526,Omicron
Lognormal,SGTF,2.8918312,1.4339614,Omicron
Lognormal,SGTF,2.9949695,1.4815295,Omicron
Lognormal,SGTF,2.9571163,1.3592874,Omicron
Lognormal,SGTF,3.015402,1.638832,Omicron
Lognormal,SGTF,2.9477664,1.3958289,Omicron
Lognormal,SGTF,3.0974244,1.5156048,Omicron
Lognormal,SGTF,2.9482444,1.6705493,Omicron
Lognormal,SGTF,2.9510081,1.5575198,Omicron
Lognormal,SGTF,2.9708611,1.2468203,Omicron
Lognormal,SGTF,3.0017464,1.2947756,Omicron
Lognormal,SGTF,2.8914318,1.2490733,Omicron
Lognormal,SGTF,2.8792152,1.3943647,Omicron
Lognormal,SGTF,2.825105,1.3566269,Omicron
Lognormal,SGTF,3.0640855,1.5442102,Omicron
Lognormal,SGTF,2.8987239,1.6376396,Omicron
Lognormal,SGTF,3.0477788,1.583602,Omicron
Lognormal,SGTF,2.8351326,1.2513161,Omicron
Lognormal,SGTF,2.9371914,1.3022114,Omicron
Lognormal,SGTF,3.015768,1.3891428,Omicron
Lognormal,SGTF,2.8912656,1.369935,Omicron
Lognormal,SGTF,2.8031707,1.196944,Omicron
Lognormal,SGTF,2.9768949,1.5777489,Omicron
Lognormal,SGTF,2.9942094,1.4983198,Omicron
Lognormal,SGTF,2.8868968,1.4319554,Omicron
Lognormal,SGTF,3.0991006,1.9923137,Omicron
Lognormal,SGTF,3.0638596,1.8126124,Omicron
Lognormal,SGTF,2.8319558,1.3435642,Omicron
Lognormal,SGTF,3.032076,1.748471,Omicron
Lognormal,SGTF,3.2475534,1.8292518,Omicron
Lognormal,SGTF,3.0463543,1.4648019,Omicron
Lognormal,SGTF,2.8985156,1.3838926,Omicron
Lognormal,SGTF,3.0502141,1.6543712,Omicron
Lognormal,SGTF,3.0603465,1.9599346,Omicron
Lognormal,SGTF,2.8838566,1.5904565,Omicron
Lognormal,SGTF,2.9999109,1.7773438,Omicron
Lognormal,SGTF,2.9478168,1.8135126,Omicron
Lognormal,SGTF,2.8134858,1.614947,Omicron
Lognormal,SGTF,3.0211619,1.9516188,Omicron
Lognormal,SGTF,3.200863,2.1884196,Omicron
Lognormal,SGTF,3.0841255,1.7226467,Omicron
Lognormal,SGTF,2.762459,1.000392,Omicron
Lognormal,SGTF,2.787414,1.1745467,Omicron
Lognormal,SGTF,3.1070588,1.6314529,Omicron
Lognormal,SGTF,2.8393843,1.8577283,Omicron
Lognormal,SGTF,3.0559315,2.2439513,Omicron
Lognormal,SGTF,3.0294767,1.9391779,Omicron
Lognormal,SGTF,3.0421288,1.3478319,Omicron
Lognormal,SGTF,2.8563146,1.202138,Omicron
Lognormal,SGTF,3.1081518,1.7147272,Omicron
Lognormal,SGTF,3.1000655,1.6334268,Omicron
Lognormal,SGTF,3.1115753,1.7232063,Omicron
Lognormal,SGTF,2.7496611,1.0870477,Omicron
Lognormal,SGTF,2.7386075,1.085452,Omicron
Lognormal,SGTF,2.8249,1.4794372,Omicron
Lognormal,SGTF,2.8977353,1.3471532,Omicron
Lognormal,SGTF,2.8036409,1.1513863,Omicron
Lognormal,SGTF,2.9091797,1.101132,Omicron
Lognormal,SGTF,2.9148039,1.1026722,Omicron
Lognormal,SGTF,2.8024363,1.1427969,Omicron
Lognormal,SGTF,2.8290338,1.1261987,Omicron
Lognormal,SGTF,2.8435922,1.2814429,Omicron
Lognormal,SGTF,3.1270008,1.6474421,Omicron
Lognormal,SGTF,3.1695264,1.7214024,Omicron
Lognormal,SGTF,2.8145881,1.2053301,Omicron
Lognormal,SGTF,2.9019223,1.2466012,Omicron
Lognormal,SGTF,2.9231695,1.2462788,Omicron
Lognormal,SGTF,2.8964642,1.380981,Omicron
Lognormal,SGTF,3.1105043,1.7168518,Omicron
Lognormal,SGTF,2.830074,1.5182269,Omicron
Lognormal,SGTF,2.8843013,1.4690915,Omicron
Lognormal,SGTF,2.751667,1.224932,Omicron
Lognormal,SGTF,2.7787057,1.219553,Omicron
Lognormal,SGTF,3.1069352,1.5983008,Omicron
Lognormal,SGTF,2.9816568,1.3878554,Omicron
Lognormal,SGTF,2.8995086,1.3638685,Omicron
Lognormal,SGTF,2.9798481,1.5028897,Omicron
Lognormal,SGTF,2.9229875,1.3831347,Omicron
Lognormal,SGTF,3.0049313,1.5512449,Omicron
Lognormal,SGTF,3.0262011,1.4497705,Omicron
Lognormal,SGTF,2.9202795,1.7090258,Omicron
Lognormal,SGTF,3.0307139,1.2459269,Omicron
Lognormal,SGTF,2.8336549,1.1200504,Omicron
Lognormal,SGTF,2.7210716,1.1797334,Omicron
Lognormal,SGTF,2.7036739,1.1725261,Omicron
Lognormal,SGTF,2.7081047,1.1841264,Omicron
Lognormal,SGTF,2.7246893,1.2695203,Omicron
Lognormal,SGTF,2.8083352,1.3280188,Omicron
Lognormal,SGTF,3.1120616,1.731244,Omicron
Lognormal,SGTF,3.05085,1.565347,Omicron
Lognormal,SGTF,3.0093783,1.5626537,Omicron
Lognormal,SGTF,2.8969611,1.418354,Omicron
Lognormal,SGTF,3.0187006,1.5993501,Omicron
Lognormal,SGTF,3.0540065,1.7421615,Omicron
Lognormal,SGTF,3.0475169,1.7211236,Omicron
Lognormal,SGTF,2.9723489,1.8043647,Omicron
Lognormal,SGTF,2.8341512,1.4733125,Omicron
Lognormal,SGTF,2.896804,1.6497575,Omicron
Lognormal,SGTF,2.9338503,1.1673105,Omicron
Lognormal,SGTF,2.9276724,1.2512297,Omicron
Lognormal,SGTF,2.9278901,1.2838975,Omicron
Lognormal,SGTF,3.0179751,1.6926536,Omicron
Lognormal,SGTF,2.8170801,1.4035082,Omicron
Lognormal,SGTF,2.8801183,1.0909082,Omicron
Lognormal,SGTF,2.9374429,1.3611353,Omicron
Lognormal,SGTF,3.1572279,1.7914718,Omicron
Lognormal,SGTF,2.9940337,1.4138228,Omicron
Lognormal,SGTF,3.0203048,1.5992685,Omicron
Lognormal,SGTF,3.2352917,1.7752397,Omicron
Lognormal,SGTF,2.9070144,1.5878435,Omicron
Lognormal,SGTF,3.0195981,1.596815,Omicron
Lognormal,SGTF,2.9395007,1.3691224,Omicron
Lognormal,SGTF,2.9227094,1.2231782,Omicron
Lognormal,SGTF,2.8882674,1.280961,Omicron
Lognormal,SGTF,2.8304256,1.119346,Omicron
Lognormal,SGTF,2.8364948,1.1089715,Omicron
Lognormal,SGTF,2.8305834,1.099509,Omicron
Lognormal,SGTF,3.0834996,1.5386455,Omicron
Lognormal,SGTF,3.0688879,1.672313,Omicron
Lognormal,SGTF,2.8383408,1.4402775,Omicron
Lognormal,SGTF,3.0422555,1.381616,Omicron
Lognormal,SGTF,2.9556836,1.3468226,Omicron
Lognormal,SGTF,2.9637788,1.6233143,Omicron
Lognormal,SGTF,3.006281,1.5223929,Omicron
Lognormal,SGTF,2.8978953,1.248951,Omicron
Lognormal,SGTF,3.0594411,1.6419752,Omicron
Lognormal,SGTF,2.9454571,1.4262898,Omicron
Lognormal,SGTF,3.0700813,1.4535017,Omicron
Lognormal,SGTF,2.9174236,1.6898875,Omicron
Lognormal,SGTF,2.917874,1.6340043,Omicron
Lognormal,SGTF,2.9715136,1.4915775,Omicron
Lognormal,SGTF,2.969523,1.3871141,Omicron
Lognormal,SGTF,3.1185047,1.8977938,Omicron
Lognormal,SGTF,2.9697316,1.6314675,Omicron
Lognormal,SGTF,3.0572019,1.4464133,Omicron
Lognormal,SGTF,3.0883711,1.4008143,Omicron
Lognormal,SGTF,2.8398176,1.2806501,Omicron
Lognormal,SGTF,2.8843928,1.2210164,Omicron
Lognormal,SGTF,2.8321844,1.2663151,Omicron
Lognormal,SGTF,2.9061968,1.4420003,Omicron
Lognormal,SGTF,2.9132681,1.5920832,Omicron
Lognormal,SGTF,3.0392126,1.5762111,Omicron
Lognormal,SGTF,3.0735573,1.6849335,Omicron
Lognormal,SGTF,2.8851566,1.4709045,Omicron
Lognormal,SGTF,3.017979,1.7367009,Omicron
Lognormal,SGTF,3.1117707,1.0809073,Omicron
Lognormal,SGTF,3.0909156,1.0602352,Omicron
Lognormal,SGTF,3.0943206,1.1595379,Omicron
Lognormal,SGTF,3.0934755,1.3246135,Omicron
Lognormal,SGTF,2.9824063,1.3366395,Omicron
Lognormal,SGTF,2.8902977,1.4072638,Omicron
Lognormal,SGTF,2.89499,1.0558515,Omicron
Lognormal,SGTF,2.7385272,0.92808786,Omicron
Lognormal,SGTF,2.7629506,1.1799379,Omicron
Lognormal,SGTF,2.9470692,1.1934786,Omicron
Lognormal,SGTF,3.0533874,1.6346088,Omicron
Lognormal,SGTF,3.0914824,1.6518021,Omicron
Lognormal,SGTF,3.02919,1.4912634,Omicron
Lognormal,SGTF,2.8690088,1.374281,Omicron
Lognormal,SGTF,3.0575917,1.5616737,Omicron
Lognormal,SGTF,3.1487046,1.6037411,Omicron
Lognormal,SGTF,2.7704244,1.6328715,Omicron
Lognormal,SGTF,2.9605212,1.030259,Omicron
Lognormal,SGTF,2.9982746,1.3023886,Omicron
Lognormal,SGTF,2.9505184,1.4839518,Omicron
Lognormal,SGTF,2.8806533,1.4462781,Omicron
Lognormal,SGTF,3.0687119,1.4404076,Omicron
Lognormal,SGTF,3.1105001,1.5819998,Omicron
Lognormal,SGTF,3.046425,1.6317542,Omicron
Lognormal,SGTF,3.1459781000000002,1.6561929,Omicron
Lognormal,SGTF,2.8238778,1.6516692,Omicron
Lognormal,SGTF,3.0508724,1.5745207,Omicron
Lognormal,SGTF,2.9518022,1.4140485,Omicron
Lognormal,SGTF,3.0826054,2.0334811,Omicron
Lognormal,SGTF,2.83815,1.5245542,Omicron
Lognormal,SGTF,3.1530548,1.8963428,Omicron
Lognormal,SGTF,3.1462341,1.9004944,Omicron
Lognormal,SGTF,3.0034792,1.4708673,Omicron
Lognormal,SGTF,2.9940772,1.3707526,Omicron
Lognormal,SGTF,3.0219626,1.6149476,Omicron
Lognormal,SGTF,2.9199849,1.5204853,Omicron
Lognormal,SGTF,3.0134233,1.6306896,Omicron
Lognormal,SGTF,2.8547789,1.2293457,Omicron
Lognormal,SGTF,2.9906308,1.2500527,Omicron
Lognormal,SGTF,2.9025563,1.2881956,Omicron
Lognormal,SGTF,2.964104,1.2962547,Omicron
Lognormal,SGTF,2.8784823,1.1776323,Omicron
Lognormal,SGTF,3.0621837,1.7860765,Omicron
Lognormal,SGTF,3.0743504,1.8078011,Omicron
Lognormal,SGTF,3.0885063,1.5108082,Omicron
Lognormal,SGTF,3.0167088,1.6964614,Omicron
Lognormal,SGTF,2.9340805,1.5514994,Omicron
Lognormal,SGTF,3.007093,1.6298145,Omicron
Lognormal,SGTF,2.9953442,1.4258039,Omicron
Lognormal,SGTF,3.0774981,1.4888654,Omicron
Lognormal,SGTF,2.9694084,1.3990808,Omicron
Lognormal,SGTF,2.9690034,1.8445803,Omicron
Lognormal,SGTF,2.8955313,1.7247299,Omicron
Lognormal,SGTF,3.0071405,1.5578094,Omicron
Lognormal,SGTF,2.9155979,1.3635469,Omicron
Lognormal,SGTF,3.0755727,1.6825562,Omicron
Lognormal,SGTF,2.8510876,1.341484,Omicron
Lognormal,SGTF,2.9139112,1.3503461,Omicron
Lognormal,SGTF,2.9809778,1.5511956,Omicron
Lognormal,SGTF,2.876684,1.3184701,Omicron
Lognormal,SGTF,2.9754597,1.453563,Omicron
Lognormal,SGTF,2.9695793,1.6292992,Omicron
Lognormal,SGTF,3.0821308,1.5496642,Omicron
Lognormal,SGTF,2.798893,1.2145212,Omicron
Lognormal,SGTF,2.8356426,1.235894,Omicron
Lognormal,SGTF,2.8491229,1.2676308,Omicron
Lognormal,SGTF,3.0583273,1.4396231,Omicron
Lognormal,SGTF,3.3013129,1.892041,Omicron
Lognormal,SGTF,3.053802,1.5141243,Omicron
Lognormal,SGTF,2.7399978,0.82788783,Omicron
Lognormal,SGTF,2.8221918,0.8749559,Omicron
Lognormal,SGTF,3.0163364,1.2237051,Omicron
Lognormal,SGTF,3.0301837,1.9646271,Omicron
Lognormal,SGTF,3.1405747,1.9333135,Omicron
Lognormal,SGTF,3.0810999,1.470833,Omicron
Lognormal,SGTF,2.8547733,1.3337146,Omicron
Lognormal,SGTF,3.0073517,1.2453429,Omicron
Lognormal,SGTF,3.0568618,1.4142797,Omicron
Lognormal,SGTF,3.0641999,1.4108671,Omicron
Lognormal,SGTF,3.0182866,1.383511,Omicron
Lognormal,SGTF,2.9272071,1.6691081,Omicron
Lognormal,SGTF,2.7760388,1.361217,Omicron
Lognormal,SGTF,3.0157866,1.7248592,Omicron
Lognormal,SGTF,2.9520251,1.2720031,Omicron
Lognormal,SGTF,2.9604304,1.451215,Omicron
Lognormal,SGTF,2.7983585,1.2891627,Omicron
Lognormal,SGTF,3.0588642,1.7407473,Omicron
Lognormal,SGTF,2.9370856,1.7245593,Omicron
Lognormal,SGTF,2.9660877,1.4167445,Omicron
Lognormal,SGTF,2.9806933,1.3648592,Omicron
Lognormal,SGTF,2.9977203,1.8884441,Omicron
Lognormal,SGTF,3.047454,1.6638103,Omicron
Lognormal,SGTF,3.0531717,1.2327388,Omicron
Lognormal,SGTF,3.0406041,1.23906,Omicron
Lognormal,SGTF,2.9381906,1.6143871,Omicron
Lognormal,SGTF,2.8586073,1.1656505,Omicron
Lognormal,SGTF,2.7687858,1.0828951,Omicron
Lognormal,SGTF,2.7811574,1.1059585,Omicron
Lognormal,SGTF,2.9591335,1.3074006,Omicron
Lognormal,SGTF,2.8741886,1.0547918,Omicron
Lognormal,SGTF,2.947476,1.1891092,Omicron
Lognormal,SGTF,2.9317845,1.1495608,Omicron
Lognormal,SGTF,2.8983539,1.2176421,Omicron
Lognormal,SGTF,2.8832942,1.6042599,Omicron
Lognormal,SGTF,3.106663,1.5458214,Omicron
Lognormal,SGTF,2.9779037,1.3658793,Omicron
Lognormal,SGTF,3.0172847,1.208628,Omicron
Lognormal,SGTF,2.8528019,1.3383436,Omicron
Lognormal,SGTF,3.0424062,1.9443366,Omicron
Lognormal,SGTF,2.8432844,1.0747022,Omicron
Lognormal,SGTF,3.0303467,1.6356022,Omicron
Lognormal,SGTF,2.9358877,1.5515015,Omicron
Lognormal,SGTF,3.0046726,1.4339353,Omicron
Lognormal,SGTF,3.0956501,1.6778976,Omicron
Lognormal,SGTF,3.3311886,2.133516,Omicron
Lognormal,SGTF,3.2747253,1.9314483,Omicron
Lognormal,SGTF,3.0928516,1.7518559,Omicron
Lognormal,SGTF,3.0423837,1.6874046,Omicron
Lognormal,SGTF,3.0392496,1.6857049,Omicron
Lognormal,SGTF,2.8008043,1.2212347,Omicron
Lognormal,SGTF,3.0972199,1.5100588,Omicron
Lognormal,SGTF,2.8923677,1.4798277,Omicron
Lognormal,SGTF,2.9314701,1.4248898,Omicron
Lognormal,SGTF,3.0552363,1.6545812,Omicron
Lognormal,SGTF,3.014511,1.6047027,Omicron
Lognormal,SGTF,2.94853,1.3296572,Omicron
Lognormal,SGTF,2.9977944,1.3519762,Omicron
Lognormal,SGTF,2.7906006,1.2865883,Omicron
Lognormal,SGTF,2.8429724,1.6071709,Omicron
Lognormal,SGTF,2.9177089,1.4844665,Omicron
Lognormal,SGTF,2.9540029,1.6220732,Omicron
Lognormal,SGTF,3.0093894,1.8051584,Omicron
Lognormal,SGTF,2.9238011,1.6546223,Omicron
Lognormal,SGTF,3.0026209,1.7646228,Omicron
Lognormal,SGTF,3.0666224,2.1428969,Omicron
Lognormal,SGTF,3.00964,2.0115825,Omicron
Lognormal,SGTF,2.9385954,2.1629215,Omicron
Lognormal,SGTF,3.0627683,1.0368772,Omicron
Lognormal,SGTF,3.0178068,1.0327701,Omicron
Lognormal,SGTF,2.8602933,1.6585817,Omicron
Lognormal,SGTF,3.1351923,1.4805213,Omicron
Lognormal,SGTF,2.7681811,1.0124489,Omicron
Lognormal,SGTF,2.7859189,1.2514126,Omicron
Lognormal,SGTF,2.7188908,1.2495009,Omicron
Lognormal,SGTF,3.0068048,1.8153387,Omicron
Lognormal,SGTF,3.0029629,1.8021759,Omicron
Lognormal,SGTF,2.8293722,1.6299699,Omicron
Lognormal,SGTF,2.9560401,1.9235701,Omicron
Lognormal,SGTF,2.8901146,1.4497569,Omicron
Lognormal,SGTF,2.88554,1.4470472,Omicron
Lognormal,SGTF,2.8893399,1.6291757,Omicron
Lognormal,SGTF,2.9852913,1.8565427,Omicron
Lognormal,SGTF,2.9991247,1.8358978,Omicron
Lognormal,SGTF,2.9538205,1.8013438,Omicron
Lognormal,SGTF,2.873976,1.4730581,Omicron
Lognormal,SGTF,3.2227676,2.0125552,Omicron
Lognormal,SGTF,3.0033464,1.621109,Omicron
Lognormal,SGTF,2.9618977,1.5425192,Omicron
Lognormal,SGTF,2.9571449,1.6534474,Omicron
Lognormal,SGTF,3.0216011,2.0345488,Omicron
Lognormal,SGTF,2.924587,1.7399457,Omicron
Lognormal,SGTF,2.9878652,1.4317334,Omicron
Lognormal,SGTF,3.0802078,1.5978091,Omicron
Lognormal,SGTF,3.1906342,1.6610729,Omicron
Lognormal,SGTF,3.1305659,1.6365904,Omicron
Lognormal,SGTF,3.0367493,1.6851957,Omicron
Lognormal,SGTF,2.9456628,1.4257748,Omicron
Lognormal,SGTF,3.0117426,1.5044184,Omicron
Lognormal,SGTF,2.9574333,1.5867161,Omicron
Lognormal,SGTF,3.0500212,1.4930146,Omicron
Lognormal,SGTF,2.9555472,1.7842534,Omicron
Lognormal,SGTF,2.9635625,1.5910956,Omicron
Lognormal,SGTF,2.9937692,1.5576139,Omicron
Lognormal,SGTF,3.0317298,1.2269824,Omicron
Lognormal,SGTF,2.947294,1.4894754,Omicron
Lognormal,SGTF,2.9833266,1.703658,Omicron
Lognormal,SGTF,2.9491305,1.4242552,Omicron
Lognormal,SGTF,3.0599344,1.7351109,Omicron
Lognormal,SGTF,3.0585757,1.3052806,Omicron
Lognormal,SGTF,2.9469542,1.7608803,Omicron
Lognormal,SGTF,2.9153542,1.5385793,Omicron
Lognormal,SGTF,2.8573127,1.5723143,Omicron
Lognormal,SGTF,3.0367565,1.7263378,Omicron
Lognormal,SGTF,2.8949046,1.3203953,Omicron
Lognormal,SGTF,3.1796752,1.5326967,Omicron
Lognormal,SGTF,3.1046844,1.6527919,Omicron
Lognormal,SGTF,3.0562009,1.4887742,Omicron
Lognormal,SGTF,3.2564737,2.0296979,Omicron
Lognormal,SGTF,3.0198437,1.542975,Omicron
Lognormal,SGTF,3.1219575,2.0125551,Omicron
Lognormal,SGTF,3.1176314,2.0284588,Omicron
Lognormal,SGTF,3.1523132,2.1164989,Omicron
Lognormal,SGTF,2.839499,1.599888,Omicron
Lognormal,SGTF,3.1845823,1.8573124,Omicron
Lognormal,SGTF,2.860477,0.8053343,Omicron
Lognormal,SGTF,2.8149019,0.97207593,Omicron
Lognormal,SGTF,2.8174426,0.9922112,Omicron
Lognormal,SGTF,2.8682718,0.96845568,Omicron
Lognormal,SGTF,2.917321,0.9636744,Omicron
Lognormal,SGTF,2.8834672,0.97455789,Omicron
Lognormal,SGTF,2.7837771,0.77445822,Omicron
Lognormal,SGTF,2.7965677,0.80203844,Omicron
Lognormal,SGTF,3.1598428,1.7607134,Omicron
Lognormal,SGTF,3.0589048,1.64112,Omicron
Lognormal,SGTF,2.8925193,1.2428691,Omicron
Lognormal,SGTF,2.8456363,1.2176381,Omicron
Lognormal,SGTF,2.8680968,1.2519601,Omicron
Lognormal,SGTF,3.0484665,1.9027442,Omicron
Lognormal,SGTF,2.8815818,1.2958183,Omicron
Lognormal,SGTF,2.8752776,1.4767214,Omicron
Lognormal,SGTF,2.8958155,1.4792719,Omicron
Lognormal,SGTF,3.1487242,1.728767,Omicron
Lognormal,SGTF,3.0504502,1.6771005,Omicron
Lognormal,SGTF,2.952192,1.3690941,Omicron
Lognormal,SGTF,2.9610559,1.4968909,Omicron
Lognormal,SGTF,2.8779685,1.1531426,Omicron
Lognormal,SGTF,3.0453265,1.8434541,Omicron
Lognormal,SGTF,2.9515996,1.5709755,Omicron
Lognormal,SGTF,2.9088798,1.353588,Omicron
Lognormal,SGTF,3.0711853,1.8817768,Omicron
Lognormal,SGTF,3.1765756,1.9463114,Omicron
Lognormal,SGTF,2.9027429,1.3133428,Omicron
Lognormal,SGTF,3.1931066,1.6938937,Omicron
Lognormal,SGTF,2.8240645,1.1459459,Omicron
Lognormal,SGTF,2.8578559,1.3689395,Omicron
Lognormal,SGTF,2.9606782,1.5674115,Omicron
Lognormal,SGTF,3.0988671,1.8132372,Omicron
Lognormal,SGTF,2.9204543,1.3820557,Omicron
Lognormal,SGTF,2.8749714,1.3977215,Omicron
Lognormal,SGTF,3.0371136,1.56831,Omicron
Lognormal,SGTF,3.0391436,1.7019888,Omicron
Lognormal,SGTF,3.0981322,1.7862087,Omicron
Lognormal,SGTF,2.8168599,1.1263585,Omicron
Lognormal,SGTF,2.6988899,1.1133267,Omicron
Lognormal,SGTF,2.6704527,1.0950252,Omicron
Lognormal,SGTF,2.9503473,0.89562454,Omicron
Lognormal,SGTF,3.009683,1.1839143,Omicron
Lognormal,SGTF,3.0436901,1.9786666,Omicron
Lognormal,SGTF,2.8998268,1.3605545000000001,Omicron
Lognormal,SGTF,3.1722332,1.8167429,Omicron
Lognormal,SGTF,2.7842466,1.0653941,Omicron
Lognormal,SGTF,3.2553409,1.9289041,Omicron
Lognormal,SGTF,3.0175404,1.2587341,Omicron
Lognormal,SGTF,3.0383777,1.1141797,Omicron
Lognormal,SGTF,2.9054217,1.6200672,Omicron
Lognormal,SGTF,3.0224429,1.9205979,Omicron
Lognormal,SGTF,3.0257929,1.7369089,Omicron
Lognormal,SGTF,3.0936259,1.5183646,Omicron
Lognormal,SGTF,2.9605544,1.5183335,Omicron
Lognormal,SGTF,2.8586362,1.4566422,Omicron
Lognormal,SGTF,2.9197157,1.5198142,Omicron
Lognormal,SGTF,2.9601089,1.6174705,Omicron
Lognormal,SGTF,2.8339597,1.1609208,Omicron
Lognormal,SGTF,2.7433154,1.0063707,Omicron
Lognormal,SGTF,2.8305596,1.1981912,Omicron
Lognormal,SGTF,3.2044503,1.9812579,Omicron
