prior_scenario,accuracy,strength,job_id,rep_id,n_pairs,true_mean_gen,true_sd_gen,mean_gen_median,mean_gen_q05,mean_gen_q95,mean_gen_error,mean_gen_abs_error,mean_gen_ci_width,mean_gen_covered,sd_gen_median,sd_gen_q05,sd_gen_q95,sd_gen_error,sd_gen_abs_error,sd_gen_ci_width,sd_gen_covered,expected_train_lpd,expected_test_lpd,test_lpd_per_pair,kl_true_to_postmean,tv_true_to_postmean,rmse_p_si,waic,looic,max_pareto_k,max_rhat,min_ess_bulk,min_ess_tail,n_divergent,max_treedepth_hit
mildly_wrong_moderate,mildly_wrong,moderate,265,27,200,5.060354079778466,2.427456447399629,5.0150749999999995,4.635391,5.412902999999999,-0.04527907977846635,0.04527907977846635,0.7775119999999989,TRUE,2.256105,1.980667,2.6652345,-0.17135144739962938,0.17135144739962938,0.6845675,TRUE,-684.32157695,-17104.3197364216,-3.42086394728432,7.895959299042281e-4,0.015502815493303271,7.57607131486337e-4,1377.4096222332496,1377.4442185739986,Inf,1.0151737095463742,719.1597243124436,511.17395469303915,0,0
mildly_wrong_strong,mildly_wrong,strong,266,27,200,5.060354079778466,2.427456447399629,5.004055,4.5991795,5.479905,-0.05629907977846571,0.05629907977846571,0.8807254999999996,TRUE,2.38019,2.1402579999999998,2.6480699999999993,-0.047266447399629374,0.047266447399629374,0.5078119999999995,TRUE,-684.9718120416667,-17100.55408021158,-3.4201108160423157,9.509136608118907e-4,0.015282416832215236,7.351286784389792e-4,1378.5175516115871,1378.513532205275,Inf,1.0066957440920732,655.3832086686461,588.1025345374668,0,0
badly_wrong_weak,badly_wrong,weak,267,27,200,5.060354079778466,2.427456447399629,5.047755,4.6839379999999995,5.473925499999999,-0.012599079778465416,0.012599079778465416,0.7899874999999996,TRUE,2.174485,1.9002445,2.5920935,-0.2529714473996294,0.2529714473996294,0.6918489999999999,TRUE,-683.7265609833333,-17121.556476373986,-3.424311295274797,0.002462947038672134,0.025817725498801708,0.0012327115748710395,1377.247010607773,1377.2967434858642,Inf,1.0088302294553306,565.6902152212695,330.23594615624836,0,0
badly_wrong_moderate,badly_wrong,moderate,268,27,200,5.060354079778466,2.427456447399629,5.06548,4.677929000000001,5.4446285,0.00512592022153413,0.00512592022153413,0.7666994999999996,TRUE,2.29949,2.024848,2.6930715,-0.12796644739962915,0.12796644739962915,0.6682234999999999,TRUE,-684.8100547916666,-17100.882624435006,-3.420176524887001,4.0161295186413604e-4,0.011681897604474526,5.97821894628483e-4,1378.4369087303398,1378.4945450741095,Inf,1.0104789425678264,552.7266491045264,514.8961564004114,0,0
badly_wrong_strong,badly_wrong,strong,269,27,200,5.060354079778466,2.427456447399629,5.1321650000000005,4.7575635,5.546650499999999,0.07181092022153468,0.07181092022153468,0.7890869999999994,TRUE,2.52938,2.2470255,2.8799875000000004,0.101923552600371,0.101923552600371,0.6329620000000005,TRUE,-685.8807332583333,-17103.560738848562,-3.4207121477697124,0.0019524756038787592,0.016189392397166536,6.978478006388245e-4,1379.6412030014594,1379.7229106174757,Inf,1.0088320621141451,777.3863049713239,659.7289387526733,0,0
manuscript_default,manuscript_default,default,270,27,200,5.060354079778466,2.427456447399629,5.002355,4.607888,5.3989519999999995,-0.05799907977846619,0.05799907977846619,0.7910639999999995,TRUE,2.192315,1.907846,2.547031,-0.2351414473996294,0.2351414473996294,0.6391850000000001,TRUE,-683.48225525,-17126.019257102667,-3.4252038514205334,0.003604563770878534,0.02917433653020098,0.0013479858800727411,1376.2005847195226,1376.3470398299548,Inf,1.0166262065226774,450.1897278956611,502.538221035386,0,0
accurate_weak,accurate,weak,271,28,200,5.060354079778466,2.427456447399629,5.04159,4.5989534999999995,5.527273999999999,-0.018764079778465614,0.018764079778465614,0.9283204999999999,TRUE,2.647865,2.2314365,3.1896855,0.22040855260037073,0.22040855260037073,0.9582489999999999,TRUE,-687.0963525,-17067.900795380116,-3.413580159076023,0.0018818555781295009,0.021878591374096527,0.0010424170971671436,1389.1011590090316,1389.328284855931,Inf,1.0114082225460264,362.83109973476905,208.77943926487464,0,0
accurate_moderate,accurate,moderate,272,28,200,5.060354079778466,2.427456447399629,5.06721,4.6675830000000005,5.492125499999999,0.006855920221534362,0.006855920221534362,0.8245424999999988,TRUE,2.559425,2.225952,3.0023675,0.13196855260037088,0.13196855260037088,0.7764155000000001,TRUE,-686.9341578666666,-17057.293958921902,-3.4114587917843804,0.0010463303796140063,0.014236805528777378,6.472687747129285e-4,1385.479324383929,1385.6762788652113,Inf,1.0131690780364369,519.4115183140326,555.3590113312808,0,0
accurate_strong,accurate,strong,273,28,200,5.060354079778466,2.427456447399629,5.0779,4.669683,5.455254500000001,0.017545920221533784,0.017545920221533784,0.7855715000000005,TRUE,2.459285,2.2204515000000002,2.7626535,0.03182855260037076,0.03182855260037076,0.5422019999999996,TRUE,-686.9852590833333,-17046.404929333476,-3.4092809858666953,3.56736736785067e-4,0.009062069558578495,4.0670837511067314e-4,1383.2932025726552,1383.472176061334,Inf,1.0096559389063342,634.8167990871121,682.8369798305099,0,0
mildly_wrong_weak,mildly_wrong,weak,274,28,200,5.060354079778466,2.427456447399629,5.06912,4.660571,5.5367815,0.008765920221533996,0.008765920221533996,0.8762105,TRUE,2.65594,2.2150065,3.1995815,0.228483552600371,0.228483552600371,0.984575,TRUE,-686.9565110333333,-17068.445812319274,-3.413689162463855,0.0020845198172313147,0.021058603915000536,0.0010053127167119601,1388.3269607147372,1388.3067588352503,Inf,1.0112636435585711,331.7673932508588,152.0674361701635,0,0
mildly_wrong_moderate,mildly_wrong,moderate,275,28,200,5.060354079778466,2.427456447399629,5.089435,4.697841500000001,5.524738,0.02908092022153408,0.02908092022153408,0.8268964999999993,TRUE,2.558075,2.2088170000000003,3.0176439999999998,0.13061855260037092,0.13061855260037092,0.8088269999999995,TRUE,-686.8120789333333,-17058.539999412777,-3.4117079998825552,0.0010541532824801894,0.011905591034061297,5.424481452894846e-4,1385.2294697357559,1385.3512590143444,Inf,1.0065999122458469,518.4937857113375,519.4883988043473,0,0
mildly_wrong_strong,mildly_wrong,strong,276,28,200,5.060354079778466,2.427456447399629,5.0841449999999995,4.689059,5.5152885,0.023790920221533618,0.023790920221533618,0.8262294999999993,TRUE,2.50888,2.2496669999999996,2.8528169999999995,0.08142355260037082,0.08142355260037082,0.6031499999999999,TRUE,-686.7410286416666,-17053.72113364481,-3.4107442267289616,7.90768869731458e-4,0.009552971676319967,4.2468038551453634e-4,1383.57272187127,1383.5051566947006,Inf,1.0040329151367913,486.52527403394964,594.7797104372693,0,0
badly_wrong_weak,badly_wrong,weak,277,28,200,5.060354079778466,2.427456447399629,5.096285,4.689292,5.5064035,0.0359309202215341,0.0359309202215341,0.8171115000000002,TRUE,2.6715999999999998,2.2191175,3.221459,0.24414355260037057,0.24414355260037057,1.0023415,TRUE,-686.7963015083334,-17070.32346622795,-3.41406469324559,0.0025629739936489275,0.023383647753589715,0.0010970829263962938,1386.6719225371992,1387.0737782897086,Inf,1.0120545048751786,563.3360584902844,338.61856263852854,0,0
badly_wrong_moderate,badly_wrong,moderate,278,28,200,5.060354079778466,2.427456447399629,5.14528,4.7528225,5.5685364999999996,0.08492592022153378,0.08492592022153378,0.8157139999999998,TRUE,2.5985300000000002,2.218603,3.111948,0.17107355260037105,0.17107355260037105,0.8933450000000001,TRUE,-686.6443845916667,-17063.633999270416,-3.412726799854083,0.001893640958344668,0.014816864060768827,6.120946272441592e-4,1384.3660470366042,1384.325837154832,Inf,1.011548526317017,479.490874526619,637.7100505381325,0,0
badly_wrong_strong,badly_wrong,strong,279,28,200,5.060354079778466,2.427456447399629,5.23152,4.871905,5.5978695,0.17116592022153387,0.17116592022153387,0.7259644999999999,TRUE,2.68067,2.3576114999999995,3.0194484999999998,0.25321355260037093,0.25321355260037093,0.6618370000000002,TRUE,-686.4313298833333,-17063.180977574455,-3.412636195514891,0.0026621117748830605,0.014709085086591661,5.942851009439306e-4,1380.7756388269909,1380.841863972666,Inf,1.0120652597929916,707.1061546019126,569.3070779185823,0,0
manuscript_default,manuscript_default,default,280,28,200,5.060354079778466,2.427456447399629,5.05835,4.6644665000000005,5.4701155,-0.0020040797784659503,0.0020040797784659503,0.8056489999999998,TRUE,2.655685,2.250952,3.201235,0.2282285526003709,0.2282285526003709,0.9502830000000002,TRUE,-686.93597205,-17065.27954509837,-3.4130559090196737,0.0020821888508595946,0.02175070880055748,0.0010170303008068665,1386.6624528742084,1386.8391292261301,Inf,1.0057122093060542,434.4855831773519,363.1406568510327,0,0
accurate_weak,accurate,weak,281,29,200,5.060354079778466,2.427456447399629,5.395515,4.980729999999999,5.7798555,0.33516092022153376,0.33516092022153376,0.7991255000000006,TRUE,2.3079850000000004,1.9696855,2.8046904999999995,-0.11947144739962878,0.11947144739962878,0.8350049999999996,TRUE,-679.7362931166666,-17117.169742644346,-3.4234339485288694,0.005219155045805728,0.044591616250840974,0.002158701677232046,1370.1215447882573,1370.3144580723435,Inf,1.0073551514125914,448.9821840035795,428.57808516927645,0,0
accurate_moderate,accurate,moderate,282,29,200,5.060354079778466,2.427456447399629,5.374775,4.992794,5.787482000000001,0.3144209202215338,0.3144209202215338,0.7946880000000007,TRUE,2.38004,2.059266,2.8109944999999996,-0.047416447399629025,0.047416447399629025,0.7517284999999996,TRUE,-679.6776039083334,-17103.34409503332,-3.4206688190066643,0.0038934700325862063,0.0380866039445276,0.0017760202190183951,1368.7104508975228,1368.744581781033,Inf,1.006123427155304,781.1851001402475,582.6855445461325,0,0
accurate_strong,accurate,strong,283,29,200,5.060354079778466,2.427456447399629,5.359815,4.9888959999999996,5.7166955,0.29946092022153437,0.29946092022153437,0.7277995000000006,TRUE,2.450075,2.1988115,2.7219260000000003,0.022618552600370823,0.022618552600370823,0.5231145000000001,TRUE,-679.5771374333333,-17092.160883717803,-3.4184321767435604,0.0031860476685927255,0.033704190198781764,0.0015351236763740653,1366.1536313294068,1366.1943518562348,Inf,1.0085339610038893,900.4197853185291,698.9178054461721,0,0
mildly_wrong_weak,mildly_wrong,weak,284,29,200,5.060354079778466,2.427456447399629,5.416965,5.0078025,5.827031,0.3566109202215344,0.3566109202215344,0.8192284999999995,TRUE,2.29007,1.9522635000000002,2.8629835,-0.13738644739962913,0.13738644739962913,0.9107199999999998,TRUE,-679.7099485333333,-17117.083016531924,-3.423416603306385,0.0054494695180686194,0.045247717406938275,0.002158753010123071,1369.8922904875171,1370.0652904250687,Inf,1.0071627675378172,680.3194836944763,583.6942936269887,0,0
mildly_wrong_moderate,mildly_wrong,moderate,285,29,200,5.060354079778466,2.427456447399629,5.40325,5.0299130000000005,5.8127305,0.34289592022153403,0.34289592022153403,0.7828174999999993,TRUE,2.360185,2.0476215,2.8339674999999995,-0.0672714473996292,0.0672714473996292,0.7863459999999995,TRUE,-679.689030775,-17104.635708359314,-3.420927141671863,0.004532750447499472,0.04033946792117342,0.0018433849439305585,1368.2118906307003,1368.340156824029,Inf,1.0074345392100013,622.448995197098,600.9776953048869,0,0
mildly_wrong_strong,mildly_wrong,strong,286,29,200,5.060354079778466,2.427456447399629,5.45027,5.0268365,5.8545255,0.3899159202215339,0.3899159202215339,0.8276890000000003,TRUE,2.48358,2.2238335,2.802268,0.05612355260037072,0.05612355260037072,0.5784345000000002,TRUE,-679.83752295,-17102.910383684284,-3.420582076736857,0.005228478865574027,0.040427646554615386,0.0017800465766822438,1368.0061508016065,1368.048450417283,Inf,1.0061013020600431,752.3310577182685,708.7890680207416,0,0
badly_wrong_weak,badly_wrong,weak,287,29,200,5.060354079778466,2.427456447399629,5.43446,5.0656265,5.8787155,0.37410592022153377,0.37410592022153377,0.8130890000000006,FALSE,2.30125,1.9576975,2.8316505,-0.12620644739962916,0.12620644739962916,0.8739529999999998,TRUE,-679.7229439833334,-17117.885389225154,-3.4235770778450307,0.00603666544214559,0.04671957775947318,0.0021772348161108726,1370.2455456650173,1370.3646001649279,Inf,1.011410502781613,514.1141720092403,405.75527992917847,0,0
badly_wrong_moderate,badly_wrong,moderate,288,29,200,5.060354079778466,2.427456447399629,5.450505,5.042621,5.884986,0.39015092022153386,0.39015092022153386,0.842365,TRUE,2.410305,2.0457565,2.8692144999999996,-0.01715144739962904,0.01715144739962904,0.8234579999999996,TRUE,-679.92845255,-17110.59592400415,-3.4221191848008297,0.005944026347792707,0.043288629822004605,0.0019259812754821536,1369.2364780454482,1369.2705829816266,Inf,1.007047210390806,710.8744227372706,496.2483759745448,0,0
badly_wrong_strong,badly_wrong,strong,289,29,200,5.060354079778466,2.427456447399629,5.5000350000000005,5.103578499999999,5.9461905,0.4396809202215346,0.4396809202215346,0.8426120000000008,FALSE,2.65044,2.3095185,3.0158044999999998,0.22298355260037095,0.22298355260037095,0.706286,TRUE,-680.5031492166667,-17114.00689631004,-3.422801379262008,0.0076419063573039915,0.040967378419940394,0.001722053816803193,1369.715711046315,1369.7990639836587,Inf,1.0064224455647575,703.2855311960525,602.328998418127,0,0
manuscript_default,manuscript_default,default,290,29,200,5.060354079778466,2.427456447399629,5.4087,4.9864985,5.807272,0.34834592022153377,0.34834592022153377,0.8207735000000005,TRUE,2.3147149999999996,1.9830904999999999,2.8296124999999996,-0.11274144739962955,0.11274144739962955,0.8465219999999998,TRUE,-679.6730073416667,-17115.9801253191,-3.42319602506382,0.005441514815371044,0.04553649841772427,0.0021985322562209702,1369.262504156401,1369.4865743818511,Inf,1.0057678689308704,487.1064352662619,485.5316062554681,0,0
accurate_weak,accurate,weak,291,30,200,5.060354079778466,2.427456447399629,5.275705,4.8909965,5.7015555000000004,0.21535092022153446,0.21535092022153446,0.8105590000000005,TRUE,2.403015,2.0925295,2.8596939999999997,-0.02444144739962928,0.02444144739962928,0.7671644999999998,TRUE,-692.4586078666666,-17116.05018551762,-3.423210037103524,0.005679948072763642,0.044988260748135035,0.0022246666216843925,1395.5077011664184,1395.7859522051765,Inf,1.0252459531703517,286.6920940180544,96.35838283475832,0,0
accurate_moderate,accurate,moderate,292,30,200,5.060354079778466,2.427456447399629,5.267110000000001,4.8928235,5.6692425,0.20675592022153477,0.20675592022153477,0.7764189999999997,TRUE,2.44185,2.1530020000000003,2.850698,0.014393552600370896,0.014393552600370896,0.6976959999999996,TRUE,-692.3959204416667,-17095.729345789936,-3.4191458691579872,0.0038403683896984404,0.036059560332511065,0.001741830938161897,1393.3021476633169,1393.4302228602373,Inf,1.0100285775711173,511.3355112994234,422.63697489626014,0,0
accurate_strong,accurate,strong,293,30,200,5.060354079778466,2.427456447399629,5.28429,4.887580499999999,5.6690655,0.22393592022153452,0.22393592022153452,0.7814850000000009,TRUE,2.4718799999999996,2.2292579999999997,2.7202245,0.04442355260037045,0.04442355260037045,0.4909665000000003,TRUE,-692.3498512916667,-17090.860649361322,-3.4181721298722643,0.003841702745853525,0.03524420305057357,0.0016816560551652271,1392.1974843690796,1392.1929560442916,Inf,1.0054534043434007,794.5905418916319,554.8677228037893,0,0
mildly_wrong_weak,mildly_wrong,weak,294,30,200,5.060354079778466,2.427456447399629,5.3061050000000005,4.9010110000000005,5.774794,0.24575092022153466,0.24575092022153466,0.8737829999999995,TRUE,2.407375,2.0857184999999996,2.9083045,-0.020081447399629138,0.020081447399629138,0.8225860000000003,TRUE,-692.6213127,-17116.48771300255,-3.4232975426005097,0.005428518701261786,0.043596533976501074,0.002150518795229136,1397.2699789038336,1397.6219488497543,Inf,1.0072674020934582,682.3880370094536,305.5385504650181,0,0
mildly_wrong_moderate,mildly_wrong,moderate,295,30,200,5.060354079778466,2.427456447399629,5.315025,4.8865870000000005,5.7421255,0.2546709202215345,0.2546709202215345,0.8555384999999998,TRUE,2.4458,2.1386339999999997,2.89552,0.018343552600371016,0.018343552600371016,0.7568860000000002,TRUE,-692.7363927666667,-17101.304699601573,-3.4202609399203148,0.004423376011122572,0.03724939898695011,0.0017622422202955251,1395.9777528152017,1396.0057503283285,Inf,1.0164753727914786,752.1393342379101,651.2375458198137,0,0
mildly_wrong_strong,mildly_wrong,strong,296,30,200,5.060354079778466,2.427456447399629,5.304495,4.869097,5.744283,0.24414092022153433,0.24414092022153433,0.8751860000000002,TRUE,2.4869149999999998,2.2483234999999997,2.8009925,0.059458552600370584,0.059458552600370584,0.5526690000000003,TRUE,-692.7456078,-17093.793334961967,-3.4187586669923933,0.004396878110546742,0.0350640918256226,0.001618515154314133,1394.337262704439,1394.3326923772213,Inf,1.0149942040513966,724.0818295331177,521.4443689025867,0,0
badly_wrong_weak,badly_wrong,weak,297,30,200,5.060354079778466,2.427456447399629,5.339455,4.8956795,5.768784,0.2791009202215342,0.2791009202215342,0.8731045000000002,TRUE,2.42309,2.095444,2.9101334999999997,-0.004366447399628992,0.004366447399628992,0.8146894999999996,TRUE,-692.63673405,-17112.730244712377,-3.4225460489424755,0.005318426801630137,0.04228773987409553,0.0020655679814361853,1396.9580671568006,1397.3292073786956,Inf,1.0072712852582788,550.6717346777436,509.51207917237423,0,0
badly_wrong_moderate,badly_wrong,moderate,298,30,200,5.060354079778466,2.427456447399629,5.346145,4.944961,5.7735315,0.2857909202215341,0.2857909202215341,0.8285704999999997,TRUE,2.483105,2.1562025,2.9645835000000003,0.05564855260037094,0.05564855260037094,0.8083810000000002,TRUE,-692.9178453583334,-17098.72289149437,-3.419744578298874,0.004860400693012349,0.03673463851751408,0.0016795596658,1395.5398258484697,1395.5311331275534,Inf,1.0115931845337325,629.0730097672155,433.02063374026125,0,0
badly_wrong_strong,badly_wrong,strong,299,30,200,5.060354079778466,2.427456447399629,5.382635,4.9490425,5.824167000000001,0.32228092022153376,0.32228092022153376,0.875124500000001,TRUE,2.633445,2.3152044999999997,2.9837515000000003,0.20598855260037086,0.20598855260037086,0.6685470000000007,TRUE,-693.3524691416667,-17100.751537604065,-3.420150307520813,0.006778879356793946,0.037521700222777274,0.0016187950879316647,1395.4612757761893,1395.5457501316878,Inf,1.0080445698356941,655.8674175483413,564.7865690225882,0,0
manuscript_default,manuscript_default,default,300,30,200,5.060354079778466,2.427456447399629,5.28626,4.8661425000000005,5.723505,0.22590592022153455,0.22590592022153455,0.8573624999999998,TRUE,2.4166600000000003,2.106627,2.8656305,-0.010796447399628928,0.010796447399628928,0.7590034999999999,TRUE,-692.4781982833333,-17115.68852230811,-3.4231377044616225,0.005663085806689501,0.04485131348975365,0.0022137475481070535,1395.6210220940088,1395.7633505682268,Inf,1.0065553633593782,494.44934877631647,411.3075740740009,0,0
accurate_weak,accurate,weak,301,31,200,5.060354079778466,2.427456447399629,5.183529999999999,4.752542000000001,5.605723500000001,0.12317592022153345,0.12317592022153345,0.8531814999999998,TRUE,2.4448100000000004,2.1102285000000003,2.9767265,0.01735355260037119,0.01735355260037119,0.8664979999999995,TRUE,-688.3041634833334,-17030.667404003092,-3.4061334808006185,0.002185426531033457,0.027032456203105626,0.0013189049900460363,1388.018818413587,1388.246528256563,Inf,1.0094810791611515,658.9761705104145,401.3780385786273,0,0
accurate_moderate,accurate,moderate,302,31,200,5.060354079778466,2.427456447399629,5.182105,4.78397,5.588934999999999,0.12175092022153411,0.12175092022153411,0.8049649999999993,TRUE,2.443415,2.1509005,2.89018,0.015958552600370712,0.015958552600370712,0.7392794999999999,TRUE,-688.1413326166667,-17020.798485111314,-3.404159697022263,0.0014353072512420472,0.02107276000243677,0.001002376600412055,1385.4235007782595,1385.4519230487108,Inf,1.005335642963364,682.3445951762574,551.7605761248388,0,0
accurate_strong,accurate,strong,303,31,200,5.060354079778466,2.427456447399629,5.1892499999999995,4.772102,5.5810249999999995,0.12889592022153362,0.12889592022153362,0.8089229999999992,TRUE,2.447025,2.217362,2.7048425,0.019568552600370825,0.019568552600370825,0.48748049999999976,TRUE,-688.0166859166667,-17016.820706485032,-3.4033641412970064,0.0013723531830782188,0.020846520052219396,9.926782149208514e-4,1384.1651151612816,1384.1055762651827,Inf,1.0089472214856663,802.5064286714313,716.704304767751,0,0
mildly_wrong_weak,mildly_wrong,weak,304,31,200,5.060354079778466,2.427456447399629,5.20683,4.787876,5.6435755,0.14647592022153422,0.14647592022153422,0.8556995000000001,TRUE,2.45237,2.0713705,2.940355,0.02491355260037098,0.02491355260037098,0.8689844999999998,TRUE,-688.2957227833333,-17030.887704710705,-3.406177540942141,0.002006339012762014,0.025216906849290812,0.0012366517106853774,1388.1768334791795,1388.2164243504242,Inf,1.0090356369160927,663.7063899180654,400.84763530535884,0,0
mildly_wrong_moderate,mildly_wrong,moderate,305,31,200,5.060354079778466,2.427456447399629,5.198555,4.7859110000000005,5.615859,0.13820092022153396,0.13820092022153396,0.8299479999999999,TRUE,2.46457,2.1330865,2.92274,0.03711355260037097,0.03711355260037097,0.7896535,TRUE,-688.2560436833334,-17022.759500818578,-3.4045519001637157,0.0014068968711460131,0.019116223086672043,8.786103353350439e-4,1386.2417913953223,1386.3303252668568,Inf,1.003593076143229,865.9295858179257,643.1688190401045,0,0
mildly_wrong_strong,mildly_wrong,strong,306,31,200,5.060354079778466,2.427456447399629,5.2218599999999995,4.7829125,5.644588499999999,0.16150592022153365,0.16150592022153365,0.8616759999999992,TRUE,2.48483,2.2451865000000004,2.782003,0.057373552600370914,0.057373552600370914,0.5368164999999996,TRUE,-688.2465334416667,-17023.784154779838,-3.4047568309559675,0.0017761290417565212,0.020169987166751918,9.074827063247833e-4,1385.7406619026763,1385.6330802670998,Inf,1.0124160823205228,593.0517397868625,602.6808528405084,0,0
badly_wrong_weak,badly_wrong,weak,307,31,200,5.060354079778466,2.427456447399629,5.223145000000001,4.8281115,5.6895115,0.16279092022153474,0.16279092022153474,0.8613999999999997,TRUE,2.448475,2.085831,2.971984,0.021018552600371,0.021018552600371,0.8861529999999997,TRUE,-688.3145668666666,-17031.316536104176,-3.406263307220835,0.0017899556689890633,0.02308468997652538,0.001114654647794729,1388.830045970889,1388.9629762809852,Inf,1.0153406421976223,297.91196466849533,151.37905921786688,0,0
badly_wrong_moderate,badly_wrong,moderate,308,31,200,5.060354079778466,2.427456447399629,5.249495,4.8753945,5.6665495,0.18914092022153373,0.18914092022153373,0.7911550000000007,TRUE,2.491965,2.1574030000000004,2.994286,0.0645085526003708,0.0645085526003708,0.8368829999999994,TRUE,-688.4312084333334,-17030.025007942535,-3.406005001588507,0.002306825829144276,0.021896180668927387,9.327986332751875e-4,1386.7230745885136,1386.830515380432,Inf,1.0059869054049178,723.735139594094,483.8730112114549,0,0
badly_wrong_strong,badly_wrong,strong,309,31,200,5.060354079778466,2.427456447399629,5.284420000000001,4.8916165,5.720758,0.22406592022153493,0.22406592022153493,0.8291415000000004,TRUE,2.619075,2.3191745,2.9947614999999996,0.19161855260037086,0.19161855260037086,0.6755869999999997,TRUE,-688.5557094666667,-17036.120906417345,-3.407224181283469,0.0036002545026520127,0.02292967017181707,9.235168213914322e-4,1385.899961246526,1385.9387138006039,Inf,1.0114446508419872,756.590553449947,492.6628496825485,0,0
manuscript_default,manuscript_default,default,310,31,200,5.060354079778466,2.427456447399629,5.1792300000000004,4.744262000000001,5.606743,0.11887592022153459,0.11887592022153459,0.8624809999999989,TRUE,2.43877,2.1016745,2.9683384999999998,0.011313552600370702,0.011313552600370702,0.8666639999999997,TRUE,-688.3008521583333,-17030.635720296068,-3.4061271440592136,0.00219875339044868,0.027330575991274374,0.001341051659048093,1388.1712617697292,1388.2321088017748,Inf,1.0133100819806926,458.60984822977133,416.4313487994701,0,0
accurate_weak,accurate,weak,311,32,200,5.060354079778466,2.427456447399629,4.999555,4.621313,5.414528499999999,-0.06079907977846588,0.06079907977846588,0.7932154999999996,TRUE,2.2968849999999996,2.0027909999999998,2.7430609999999995,-0.13057144739962956,0.13057144739962956,0.7402699999999998,TRUE,-682.43592025,-17035.703063813857,-3.4071406127627712,9.108726361228664e-4,0.0152467011491647,7.118940165514243e-4,1375.53264563857,1375.7802284296135,Inf,1.0061420679155648,578.370933415389,483.1931909599517,0,0
accurate_moderate,accurate,moderate,312,32,200,5.060354079778466,2.427456447399629,5.007735,4.629089,5.399290499999999,-0.05261907977846558,0.05261907977846558,0.7702014999999998,TRUE,2.329625,2.0489895,2.693352,-0.09783144739962912,0.09783144739962912,0.6443625000000002,TRUE,-682.396678625,-17027.226303776846,-3.405445260755369,3.5535716911846554e-4,0.00942650501568543,4.547397560169001e-4,1374.01845223405,1374.0686387365668,Inf,1.007496049251447,622.9574247907887,603.9642050003241,0,0
accurate_strong,accurate,strong,313,32,200,5.060354079778466,2.427456447399629,5.01701,4.603377500000001,5.4189585000000005,-0.04334407977846588,0.04334407977846588,0.8155809999999999,TRUE,2.35142,2.1407235,2.607691,-0.07603644739962911,0.07603644739962911,0.4669675,TRUE,-682.4039549583333,-17024.059418548124,-3.4048118837096246,2.783003658459214e-4,0.008393832962683773,4.28206279187331e-4,1373.4475063948664,1373.6188079189874,Inf,1.0054813182210784,741.4642486955643,560.5226287584878,0,0
mildly_wrong_weak,mildly_wrong,weak,314,32,200,5.060354079778466,2.427456447399629,5.01783,4.6283355,5.4340645,-0.04252407977846584,0.04252407977846584,0.8057289999999995,TRUE,2.3031949999999997,1.9826810000000001,2.764582,-0.12426144739962952,0.12426144739962952,0.7819009999999997,TRUE,-682.5404572916667,-17035.248392700578,-3.4070496785401154,5.624784759154926e-4,0.012467005486482755,5.85505872669903e-4,1376.0809633004278,1376.2625400056702,Inf,1.009817361370437,461.11994417323336,399.60924337365134,0,0
mildly_wrong_moderate,mildly_wrong,moderate,315,32,200,5.060354079778466,2.427456447399629,5.03744,4.6390715,5.4339735,-0.022914079778465712,0.022914079778465712,0.7949019999999996,TRUE,2.339695,2.052777,2.7207649999999997,-0.08776144739962932,0.08776144739962932,0.6679879999999998,TRUE,-682.5557454416667,-17024.609000882454,-3.4049218001764907,8.867182461821279e-5,0.004951301054747814,2.5357441032608307e-4,1374.171521348897,1374.2490732664194,Inf,1.0139455718654389,793.9159958964182,621.0259202793114,0,0
mildly_wrong_strong,mildly_wrong,strong,316,32,200,5.060354079778466,2.427456447399629,5.04396,4.6011445,5.503715,-0.01639407977846563,0.01639407977846563,0.9025704999999995,TRUE,2.3839949999999996,2.1455789999999997,2.7111545,-0.04346144739962954,0.04346144739962954,0.5655755000000005,TRUE,-682.8023823,-17026.467164438574,-3.405293432887715,3.5044781525561176e-4,0.008440466302307319,3.816409001952769e-4,1375.330523656196,1375.347612270886,Inf,1.010063561463027,719.6123459438711,680.4188175754595,0,0
badly_wrong_weak,badly_wrong,weak,317,32,200,5.060354079778466,2.427456447399629,5.031465000000001,4.623026,5.4435075,-0.02888907977846511,0.02888907977846511,0.8204814999999996,TRUE,2.3166599999999997,1.9702755,2.8240359999999995,-0.11079644739962946,0.11079644739962946,0.8537604999999995,TRUE,-682.741738825,-17037.158153845652,-3.4074316307691306,3.152676601041675e-4,0.010034748305877177,4.869210161623538e-4,1378.4085473947957,1378.3475426244597,Inf,1.018405011625126,496.8450013435887,473.3103303509374,0,0
badly_wrong_moderate,badly_wrong,moderate,318,32,200,5.060354079778466,2.427456447399629,5.0851500000000005,4.688345,5.4995235,0.02479592022153465,0.02479592022153465,0.8111784999999996,TRUE,2.352215,2.0405245,2.7968475,-0.07524144739962901,0.07524144739962901,0.7563230000000001,TRUE,-682.8918629916667,-17025.513225720824,-3.405102645144165,1.5816332156308756e-4,0.003282496518850293,1.4766668108825575e-4,1375.6338959435093,1375.7448369698322,Inf,1.0037891700738637,745.2032691031994,712.5150195437723,0,0
