prior_scenario,accuracy,strength,job_id,rep_id,variable,true_value,prior_mean,prior_sd,median,q5,q95,prior_error,prior_abs_error,posterior_error,posterior_abs_error,improvement_over_prior,posterior_moved_toward_truth,interval_width,covered,posterior_shift_from_prior_sd,prior_truth_distance_sd,rhat,ess_bulk,ess_tail,natural_variable,natural_true,natural_prior_mean,natural_median,natural_q5,natural_q95,natural_prior_abs_error,natural_posterior_abs_error,natural_improvement_over_prior,natural_interval_width,natural_covered
mildly_wrong_strong,mildly_wrong,strong,106,11,log_kappa,0.04879016416943205,0.2719337154836418,0.15,0.2728765,0.025385830000000012,0.5315322499999999,0.22314355131420976,0.22314355131420976,0.22408633583056797,0.22408633583056797,-9.427845163582083e-4,FALSE,0.5061464199999999,TRUE,0.006285230109054722,1.4876236754280652,1.0040454369862004,1096.319241479346,864.2467400985635,kappa,1.05,1.3125,1.3137379881640585,1.0257107941838564,1.7015374930356406,0.26249999999999996,0.26373798816405847,-0.0012379881640585122,0.6758266988517843,TRUE
mildly_wrong_strong,mildly_wrong,strong,106,11,log_sigma_z,-1.0498221244986778,-0.8675005677047233,0.15,-0.8685350000000001,-1.115419,-0.6059102000000001,0.18232155679395456,0.18232155679395456,0.1812871244986778,0.1812871244986778,0.001034432295276777,TRUE,0.5095087999999999,TRUE,-0.006896215301845181,1.2154770452930306,1.0078127819699134,900.1101224291195,794.0828123056802,sigma_z,0.3499999999999999,0.41999999999999993,0.4195657630690575,0.327777911178277,0.5455776158294808,0.07,0.0695657630690576,4.34236930942411e-4,0.21779970465120385,TRUE
badly_wrong_weak,badly_wrong,weak,107,11,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.740325,-3.4804615,-0.2702702500000007,-0.06453852113757108,0.06453852113757108,0.09225646374831031,0.09225646374831031,-0.027717942610739232,FALSE,3.2101912499999994,TRUE,0.1567949848858814,-0.06453852113757108,1.009270714797045,670.0828808751662,726.6784168211732,lambda1,0.15999999999999998,0.15,0.1754633657554634,0.030793196692770693,0.7631732189027316,0.009999999999999981,0.01546336575546342,-0.00546336575546344,0.7323800222099609,TRUE
badly_wrong_weak,badly_wrong,weak,107,11,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.148435,-3.6287405,-1.1622945000000002,-0.06453852113757108,0.06453852113757108,-0.3158535362516899,0.3158535362516899,-0.2513150151141188,FALSE,2.466446,TRUE,-0.2513150151141188,-0.06453852113757108,1.0051701918700504,666.590880618673,660.5184880754679,lambda_I,0.15999999999999998,0.15,0.11666659820281194,0.02654960258383513,0.31276771141987353,0.009999999999999981,0.04333340179718803,-0.03333340179718805,0.2862181088360384,TRUE
badly_wrong_weak,badly_wrong,weak,107,11,log_r,-1.3093333199837622,-0.8393296907380265,0.75,-1.18087,-2.2143085,-0.3133786500000002,0.4700036292457357,0.4700036292457357,0.12846331998376215,0.12846331998376215,0.34154030926197354,TRUE,1.9009298499999998,TRUE,-0.4553870790159647,0.626671505660981,1.0059994714105764,708.9387747003781,577.1732969639622,r,0.27,0.4320000000000001,0.3070115223544702,0.10922902000667403,0.7309730772046507,0.1620000000000001,0.037011522354470194,0.1249884776455299,0.6217440571979767,TRUE
badly_wrong_weak,badly_wrong,weak,107,11,log_d,-0.4780358009429998,-0.908818717035454,0.75,-0.577828,-0.9424609999999999,-0.13266390000000008,-0.4307829160924542,0.4307829160924542,-0.09979219905700021,0.09979219905700021,0.330990717035454,TRUE,0.8097970999999998,TRUE,0.441320956047272,-0.5743772214566056,1.0135432527860788,647.1828124069026,329.0211222506749,d,0.62,0.403,0.5611157874580645,0.38966768220875353,0.8757593853794426,0.21699999999999997,0.05888421254193554,0.15811578745806443,0.4860917031706891,TRUE
badly_wrong_weak,badly_wrong,weak,107,11,m,3.5,4.4,1.5,4.464265,3.0204495000000002,5.7333865,0.9000000000000004,0.9000000000000004,0.9642650000000001,0.9642650000000001,-0.0642649999999998,FALSE,2.7129369999999997,TRUE,0.0428433333333332,0.6000000000000002,1.0025464938068658,792.1583751916972,701.2391447623883,m,3.5,4.4,4.464265,3.0204495000000002,5.7333865,0.9000000000000004,0.9642650000000001,-0.0642649999999998,2.7129369999999997,TRUE
badly_wrong_weak,badly_wrong,weak,107,11,log_kappa,0.04879016416943205,0.6365768290715511,0.75,0.5321855,-0.5939296500000001,1.7718734999999999,0.5877866649021191,0.5877866649021191,0.48339533583056793,0.48339533583056793,0.10439132907155113,TRUE,2.36580315,TRUE,-0.13918843876206818,0.7837155532028254,1.0106759894149497,736.1698991018955,572.3998957606908,kappa,1.05,1.8900000000000001,1.7026493855353138,0.5521532469215465,5.881862714946864,0.8400000000000001,0.6526493855353137,0.18735061446468637,5.329709468025317,TRUE
badly_wrong_weak,badly_wrong,weak,107,11,log_sigma_z,-1.0498221244986778,-0.5798184952529422,0.75,-0.504256,-1.7976155,0.6548131999999999,0.4700036292457357,0.4700036292457357,0.5455661244986778,0.5455661244986778,-0.07556249525294212,FALSE,2.4524287,TRUE,0.1007499936705895,0.626671505660981,1.00559870908342,1047.2073075563444,616.9157706677483,sigma_z,0.3499999999999999,0.5599999999999999,0.6039547506476207,0.16569351372582689,1.9247829343402176,0.21000000000000002,0.2539547506476208,-0.04395475064762078,1.7590894206143908,TRUE
badly_wrong_moderate,badly_wrong,moderate,108,11,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.7540499999999999,-3.0730104999999996,-0.3591567500000009,-0.06453852113757108,0.06453852113757108,0.07853146374831033,0.07853146374831033,-0.013992942610739245,FALSE,2.713853749999999,TRUE,0.1430699848858814,-0.06453852113757108,1.0003743970347239,860.2138415267042,787.3777906356958,lambda1,0.15999999999999998,0.15,0.17307158222100022,0.04628161411981769,0.6982648897512757,0.009999999999999981,0.013071582221000244,-0.003071582221000263,0.651983275631458,TRUE
badly_wrong_moderate,badly_wrong,moderate,108,11,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.3473699999999997,-3.5799815,-1.498503,-0.06453852113757108,0.06453852113757108,-0.5147885362516895,0.5147885362516895,-0.45025001511411844,FALSE,2.0814785000000002,TRUE,-0.45025001511411844,-0.06453852113757108,0.9993379050623208,868.6689444089208,735.8063214211087,lambda_I,0.15999999999999998,0.15,0.09562031323099633,0.027876213960434996,0.22346443614132644,0.009999999999999981,0.06437968676900364,-0.05437968676900366,0.19558822218089145,TRUE
badly_wrong_moderate,badly_wrong,moderate,108,11,log_r,-1.3093333199837622,-0.8393296907380265,0.35,-0.9483125,-1.4356809999999998,-0.4752897000000001,0.4700036292457357,0.4700036292457357,0.36102081998376223,0.36102081998376223,0.10898280926197346,TRUE,0.9603912999999997,TRUE,-0.3113794550342099,1.3428675121306735,1.0034048808882168,748.3253688348482,655.6098017242798,r,0.27,0.4320000000000001,0.3873941998941999,0.23795326265357125,0.6217049224578328,0.1620000000000001,0.11739419989419986,0.04460580010580023,0.38375165980426157,TRUE
badly_wrong_moderate,badly_wrong,moderate,108,11,log_d,-0.4780358009429998,-0.908818717035454,0.35,-0.7156695,-1.0014135,-0.43158750000000007,-0.4307829160924542,0.4307829160924542,-0.23763369905700016,0.23763369905700016,0.19314921703545407,TRUE,0.5698259999999999,TRUE,0.551854905815583,-1.2308083316927265,1.0051779530909464,806.8559366532386,761.9523829586731,d,0.62,0.403,0.48886470728837234,0.3673598109165468,0.6494772307941419,0.21699999999999997,0.13113529271162766,0.08586470728837231,0.2821174198775951,TRUE
badly_wrong_moderate,badly_wrong,moderate,108,11,m,3.5,4.4,0.6,4.392595,3.477494,5.2052625,0.9000000000000004,0.9000000000000004,0.892595,0.892595,0.007405000000000328,TRUE,1.7277684999999998,TRUE,-0.012341666666667214,1.5000000000000007,1.0018767175730128,819.8323752389807,550.5745578764293,m,3.5,4.4,4.392595,3.477494,5.2052625,0.9000000000000004,0.892595,0.007405000000000328,1.7277684999999998,TRUE
badly_wrong_moderate,badly_wrong,moderate,108,11,log_kappa,0.04879016416943205,0.6365768290715511,0.35,0.6127294999999999,0.07224642,1.1454624999999998,0.5877866649021191,0.5877866649021191,0.5639393358305679,0.5639393358305679,0.023847329071551182,TRUE,1.07321608,FALSE,-0.06813522591871767,1.6793904711489116,1.0035130919770447,876.1233123897902,663.7864971385634,kappa,1.05,1.8900000000000001,1.8454617182900999,1.0749201932644277,3.143895072112448,0.8400000000000001,0.7954617182900998,0.04453828170990026,2.0689748788480204,FALSE
badly_wrong_moderate,badly_wrong,moderate,108,11,log_sigma_z,-1.0498221244986778,-0.5798184952529422,0.35,-0.5790665,-1.1671535000000002,0.001958863499999975,0.4700036292457357,0.4700036292457357,0.4707556244986778,0.4707556244986778,-7.51995252942117e-4,FALSE,1.1691123635000003,TRUE,0.0021485578655489057,1.3428675121306735,1.0029845507757544,1080.7110647649629,647.5762927057765,sigma_z,0.3499999999999999,0.5599999999999999,0.5604212757204661,0.31125165934142524,1.0019607833264605,0.21000000000000002,0.21042127572046615,-4.2127572046612993e-4,0.6907091239850354,TRUE
badly_wrong_strong,badly_wrong,strong,109,11,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.4615049999999998,-2.4329815,-0.19451685000000035,-0.06453852113757108,0.06453852113757108,0.3710764637483104,0.3710764637483104,-0.3065379426107393,FALSE,2.2384646499999996,TRUE,0.43561498488588146,-0.06453852113757108,1.0045103002486966,572.0736844714346,494.2976328476363,lambda1,0.15999999999999998,0.15,0.2318870220148807,0.08777474167220385,0.8232323066752877,0.009999999999999981,0.07188702201488073,-0.06188702201488075,0.7354575650030838,TRUE
badly_wrong_strong,badly_wrong,strong,109,11,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.2936300000000003,-3.3278705,-1.6207195,-0.06453852113757108,0.06453852113757108,-0.46104853625169007,0.46104853625169007,-0.396510015114119,FALSE,1.7071509999999999,TRUE,-0.396510015114119,-0.06453852113757108,1.002194124145528,763.9731276981539,799.5729767973473,lambda_I,0.15999999999999998,0.15,0.10089953097980776,0.035869407699289334,0.19775636218146497,0.009999999999999981,0.05910046902019221,-0.04910046902019223,0.16188695448217563,TRUE
badly_wrong_strong,badly_wrong,strong,109,11,log_r,-1.3093333199837622,-0.8393296907380265,0.15,-0.83406,-1.0729865,-0.6106062000000001,0.4700036292457357,0.4700036292457357,0.4752733199837622,0.4752733199837622,-0.005269690738026522,FALSE,0.46238029999999997,FALSE,0.03513127158684348,3.133357528304905,1.0059111001627552,966.2791276607832,731.7106410688871,r,0.27,0.4320000000000001,0.43428251519135946,0.34198565063751785,0.5430215895923614,0.1620000000000001,0.16428251519135945,-0.0022825151913593578,0.2010359389548435,FALSE
badly_wrong_strong,badly_wrong,strong,109,11,log_d,-0.4780358009429998,-0.908818717035454,0.15,-0.831262,-1.0199295,-0.6167865000000001,-0.4307829160924542,0.4307829160924542,-0.35322619905700015,0.35322619905700015,0.07755671703545408,TRUE,0.4031429999999998,FALSE,0.5170447802363606,-2.871886107283028,1.0003044430576737,740.6748226376384,680.1401503372967,d,0.62,0.403,0.4354993392118132,0.3606203630125051,0.5396759025862508,0.21699999999999997,0.18450066078818678,0.032499339211813194,0.17905553957374565,FALSE
badly_wrong_strong,badly_wrong,strong,109,11,m,3.5,4.4,0.25,4.409665,4.006869,4.8073445,0.9000000000000004,0.9000000000000004,0.9096650000000004,0.9096650000000004,-0.009665000000000035,FALSE,0.8004755000000001,FALSE,0.03866000000000014,3.6000000000000014,1.0069070059460772,938.7304368755092,715.4190305151856,m,3.5,4.4,4.409665,4.006869,4.8073445,0.9000000000000004,0.9096650000000004,-0.009665000000000035,0.8004755000000001,FALSE
badly_wrong_strong,badly_wrong,strong,109,11,log_kappa,0.04879016416943205,0.6365768290715511,0.15,0.648196,0.369846,0.8961856000000001,0.5877866649021191,0.5877866649021191,0.599405835830568,0.599405835830568,-0.011619170928448885,FALSE,0.5263396000000001,FALSE,0.07746113952299258,3.918577766014127,1.001942344171064,991.0422177594764,833.0380557839542,kappa,1.05,1.8900000000000001,1.9120883084682154,1.4475116806990223,2.4502390714998072,0.8400000000000001,0.8620883084682154,-0.0220883084682153,1.002727390800785,FALSE
badly_wrong_strong,badly_wrong,strong,109,11,log_sigma_z,-1.0498221244986778,-0.5798184952529422,0.15,-0.585299,-0.8220264,-0.3348100500000001,0.4700036292457357,0.4700036292457357,0.46452312449867783,0.46452312449867783,0.005480504747057857,TRUE,0.48721634999999996,FALSE,-0.03653669831371905,3.133357528304905,1.0010389024032864,1124.5433780716783,781.8354491244665,sigma_z,0.3499999999999999,0.5599999999999999,0.5569393120599209,0.43954006746239427,0.7154739777279373,0.21000000000000002,0.20693931205992094,0.0030606879400790765,0.27593391026554304,FALSE
manuscript_default,manuscript_default,default,110,11,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-2.0340949999999998,-3.581002,-0.7131814000000003,-0.06453852113757108,0.06453852113757108,-0.20151353625168955,0.20151353625168955,-0.13697501511411847,FALSE,2.8678205999999995,TRUE,-0.13697501511411847,-0.06453852113757108,1.000886218377317,1034.7280584746075,621.5830861729363,lambda1,0.15999999999999998,0.15,0.13079880187212975,0.027847780794578832,0.4900825660154486,0.009999999999999981,0.029201198127870226,-0.019201198127870245,0.46223478522086975,TRUE
manuscript_default,manuscript_default,default,110,11,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-1.910435,-3.402718,-0.8522778500000004,-0.06453852113757108,0.06453852113757108,-0.07785353625168989,0.07785353625168989,-0.013315015114118811,FALSE,2.5504401499999996,TRUE,-0.013315015114118811,-0.06453852113757108,1.007649408249687,832.7611639750501,797.6015220724913,lambda_I,0.15999999999999998,0.15,0.1480159856355177,0.033282684573880894,0.42644245284723153,0.009999999999999981,0.011984014364482265,-0.001984014364482284,0.39315976827335064,TRUE
manuscript_default,manuscript_default,default,110,11,log_r,-1.3093333199837622,-1.3862943611198906,0.75,-1.406455,-2.4920525000000002,-0.35462605000000014,-0.07696104113612834,0.07696104113612834,-0.09712168001623778,0.09712168001623778,-0.02016063888010944,FALSE,2.13742645,TRUE,-0.02688085184014592,-0.10261472151483779,1.0029018464398232,691.0883576523962,724.9746730831943,r,0.27,0.25,0.2450103069839633,0.08273996838909566,0.701435696049329,0.020000000000000018,0.024989693016036707,-0.004989693016036689,0.6186957276602333,TRUE
manuscript_default,manuscript_default,default,110,11,log_d,-0.4780358009429998,-0.5108256237659907,0.75,-0.48769300000000004,-0.83525615,0.08727122999999995,-0.03278982282299092,0.03278982282299092,-0.009657199057000243,0.009657199057000243,0.02313262376599068,TRUE,0.9225273799999999,TRUE,0.030843498354654237,-0.043719763763987896,1.0047096975153391,761.0567480581291,617.8275468991102,d,0.62,0.6,0.6140413548053113,0.43376335871722127,1.0911926037546418,0.020000000000000018,0.005958645194688694,0.014041354805311324,0.6574292450374205,TRUE
manuscript_default,manuscript_default,default,110,11,m,3.5,3.5,1.5,3.9289899999999998,2.3962030000000003,5.434958999999999,0,0,0.42898999999999976,0.42898999999999976,-0.42898999999999976,FALSE,3.038755999999999,TRUE,0.28599333333333316,0,1.0093783578608038,752.7441928285741,747.9806310888953,m,3.5,3.5,3.9289899999999998,2.3962030000000003,5.434958999999999,0,0.42898999999999976,-0.42898999999999976,3.038755999999999,TRUE
manuscript_default,manuscript_default,default,110,11,log_kappa,0.04879016416943205,0,1,-0.00335562,-0.9775358,1.4085225,-0.04879016416943205,0.04879016416943205,-0.05214578416943205,0.05214578416943205,-0.0033556200000000036,FALSE,2.3860582999999997,TRUE,-0.00335562,-0.04879016416943205,1.0066460250032983,613.2919585395015,535.3822234926273,kappa,1.05,1,0.9966500038005877,0.3762370808950966,4.0899080985087535,0.050000000000000044,0.053349996199412386,-0.0033499961994123417,3.713671017613657,TRUE
manuscript_default,manuscript_default,default,110,11,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.75,-1.033515,-2.2995134999999998,0.07524879999999962,0,0,0.016307124498677883,0.016307124498677883,-0.016307124498677883,FALSE,2.3747622999999995,TRUE,0.021742832664903844,0,1.0028858273795123,841.5639931498881,551.5519096966008,sigma_z,0.3499999999999999,0.3499999999999999,0.3557542839716251,0.10030763151694355,1.0781523618254287,0,0.005754283971625196,-0.005754283971625196,0.9778447303084852,TRUE
accurate_weak,accurate,weak,111,12,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-2.00651,-3.5862715,-0.6970478000000011,-0.06453852113757108,0.06453852113757108,-0.1739285362516898,0.1739285362516898,-0.10939001511411872,FALSE,2.8892236999999987,TRUE,-0.10939001511411872,-0.06453852113757108,1.006942130110104,736.4582580482745,585.9182425517403,lambda1,0.15999999999999998,0.15,0.13445711209123343,0.027701422868894064,0.4980534890471893,0.009999999999999981,0.02554288790876655,-0.015542887908766567,0.4703520661782953,TRUE
accurate_weak,accurate,weak,111,12,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-1.75882,-3.353648,-0.6687224500000001,-0.06453852113757108,0.06453852113757108,0.07376146374831016,0.07376146374831016,-0.009222942610739082,FALSE,2.68492555,TRUE,0.13829998488588124,-0.06453852113757108,1.008117603145056,765.6221492844097,710.4531611917389,lambda_I,0.15999999999999998,0.15,0.17224799658712234,0.034956599543077255,0.512362728846465,0.009999999999999981,0.012247996587122362,-0.0022479965871223806,0.47740612930338777,TRUE
accurate_weak,accurate,weak,111,12,log_r,-1.3093333199837622,-1.3093333199837622,0.75,-1.25934,-2.4841725,-0.178814,0,0,0.04999331998376233,0.04999331998376233,-0.04999331998376233,FALSE,2.3053585,TRUE,0.06665775997834977,0,1.0034736336987047,565.4452872247858,568.184981583337,r,0.27,0.27,0.283841299950701,0.08339453494515968,0.83626142955818,0,0.013841299950700992,-0.013841299950700992,0.7528668946130203,TRUE
accurate_weak,accurate,weak,111,12,log_d,-0.4780358009429998,-0.4780358009429998,0.75,-0.3760555,-0.7282505499999999,0.19064884999999954,0,0,0.10198030094299981,0.10198030094299981,-0.10198030094299981,FALSE,0.9188993999999995,TRUE,0.13597373459066642,0,1.0048176125661268,803.9207068249248,763.9114818858143,d,0.62,0.62,0.686564227670251,0.48275280366252993,1.2100344738646178,0,0.06656422767025105,-0.06656422767025105,0.7272816702020879,TRUE
accurate_weak,accurate,weak,111,12,m,3.5,3.5,1.5,3.47985,2.0560325,4.754264,0,0,-0.020150000000000112,0.020150000000000112,-0.020150000000000112,FALSE,2.6982315,TRUE,-0.013433333333333408,0,1.0099565418502379,422.971537502277,342.06345545519594,m,3.5,3.5,3.47985,2.0560325,4.754264,0,0.020150000000000112,-0.020150000000000112,2.6982315,TRUE
accurate_weak,accurate,weak,111,12,log_kappa,0.04879016416943205,0.04879016416943205,0.75,0.1104515,-0.794116,1.280694,0,0,0.061661335830567945,0.061661335830567945,-0.061661335830567945,FALSE,2.0748100000000003,TRUE,0.08221511444075726,0,1.004235434087157,485.850455381705,513.5105449754283,kappa,1.05,1.05,1.1167821838027072,0.45198060923170064,3.5991366598748127,0,0.06678218380270717,-0.06678218380270717,3.147156050643112,TRUE
accurate_weak,accurate,weak,111,12,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.75,-0.9989675,-2.2666825000000004,0.24352809999999964,0,0,0.050854624498677836,0.050854624498677836,-0.050854624498677836,FALSE,2.5102106,TRUE,0.06780616599823712,0,1.0092074950066934,961.1334988094035,549.2613722936284,sigma_z,0.3499999999999999,0.3499999999999999,0.3682594728520457,0.1036554873866512,1.2757421656918548,0,0.018259472852045766,-0.018259472852045766,1.1720866783052037,TRUE
accurate_moderate,accurate,moderate,112,12,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-2.093915,-3.7227034999999997,-0.9501975000000003,-0.06453852113757108,0.06453852113757108,-0.26133353625168976,0.26133353625168976,-0.19679501511411868,FALSE,2.7725059999999995,TRUE,-0.19679501511411868,-0.06453852113757108,1.0041476330574852,754.8128505640223,765.5048645885274,lambda1,0.15999999999999998,0.15,0.12320384733522258,0.02416853979583734,0.38666464964453084,0.009999999999999981,0.0367961526647774,-0.026796152664777417,0.3624961098486935,TRUE
accurate_moderate,accurate,moderate,112,12,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-1.820135,-3.2711545,-0.9001711000000001,-0.06453852113757108,0.06453852113757108,0.012446463748310155,0.012446463748310155,0.052092057389260926,TRUE,2.3709834,TRUE,0.07698498488588124,-0.06453852113757108,1.002450437292553,625.4581546644956,523.3694946759583,lambda_I,0.15999999999999998,0.15,0.1620038789338979,0.03796257397418944,0.40650010162268413,0.009999999999999981,0.002003878933897918,0.007996121066102063,0.3685375276484947,TRUE
accurate_moderate,accurate,moderate,112,12,log_r,-1.3093333199837622,-1.3093333199837622,0.35,-1.28284,-1.799771,-0.7738929,0,0,0.026493319983762254,0.026493319983762254,-0.026493319983762254,FALSE,1.0258781,TRUE,0.07569519995360645,0,1.000761018661544,1143.1970182424009,789.4846341180024,r,0.27,0.27,0.2772487947280177,0.16533674600153964,0.4612141085946259,0,0.0072487947280177045,-0.0072487947280177045,0.2958773625930863,TRUE
accurate_moderate,accurate,moderate,112,12,log_d,-0.4780358009429998,-0.4780358009429998,0.35,-0.3936955,-0.67824485,-0.07639932000000002,0,0,0.08434030094299982,0.08434030094299982,-0.08434030094299982,FALSE,0.60184553,TRUE,0.24097228840857093,0,1.0061581143259364,993.5351801161304,519.9917730060838,d,0.62,0.62,0.6745594283168812,0.507506961966346,0.926446184195361,0,0.05455942831688121,-0.05455942831688121,0.4189392222290149,TRUE
accurate_moderate,accurate,moderate,112,12,m,3.5,3.5,0.6,3.42579,2.6953915,4.270652500000001,0,0,-0.07420999999999989,0.07420999999999989,-0.07420999999999989,FALSE,1.5752610000000007,TRUE,-0.12368333333333315,0,1.005199428446642,810.5675261011119,662.6115444110042,m,3.5,3.5,3.42579,2.6953915,4.270652500000001,0,0.07420999999999989,-0.07420999999999989,1.5752610000000007,TRUE
accurate_moderate,accurate,moderate,112,12,log_kappa,0.04879016416943205,0.04879016416943205,0.35,0.10034850000000001,-0.381169,0.61589515,0,0,0.05155833583056796,0.05155833583056796,-0.05155833583056796,FALSE,0.9970641499999999,TRUE,0.14730953094447988,0,1.0017258407223881,1048.459400720711,712.8217785425691,kappa,1.05,1.05,1.1055561372611413,0.6830624423121262,1.8513130609435169,0,0.05555613726114128,-0.05555613726114128,1.1682506186313906,TRUE
accurate_moderate,accurate,moderate,112,12,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.35,-1.0073050000000001,-1.592686,-0.4844376,0,0,0.04251712449867773,0.04251712449867773,-0.04251712449867773,FALSE,1.1082484,TRUE,0.12147749856765065,0,1.0038248464774264,1104.5642390411917,836.8419806749954,sigma_z,0.3499999999999999,0.3499999999999999,0.36520187357624134,0.2033786025033632,0.6160435622565923,0,0.01520187357624142,-0.01520187357624142,0.4126649597532291,TRUE
accurate_strong,accurate,strong,113,12,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-2.00903,-3.2472785,-1.1040910000000002,-0.06453852113757108,0.06453852113757108,-0.17644853625168988,0.17644853625168988,-0.1119100151141188,FALSE,2.1431875,TRUE,-0.1119100151141188,-0.06453852113757108,1.0045591403152008,792.376714100333,763.6527946615424,lambda1,0.15999999999999998,0.15,0.13411870673859194,0.038879875560478394,0.33151208981203933,0.009999999999999981,0.025881293261408034,-0.015881293261408053,0.29263221425156094,TRUE
accurate_strong,accurate,strong,113,12,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-1.703515,-3.0877505000000003,-1.0575005000000002,-0.06453852113757108,0.06453852113757108,0.12906646374831032,0.12906646374831032,-0.06452794261073924,FALSE,2.03025,TRUE,0.1936049848858814,-0.06453852113757108,1.0020685554238054,699.1170250968319,588.3934162074751,lambda_I,0.15999999999999998,0.15,0.18204251869259008,0.04560442626306643,0.34732285977160937,0.009999999999999981,0.022042518692590107,-0.012042518692590126,0.30171843350854294,TRUE
accurate_strong,accurate,strong,113,12,log_r,-1.3093333199837622,-1.3093333199837622,0.15,-1.30268,-1.5363675,-1.0662395,0,0,0.006653319983762174,0.006653319983762174,-0.006653319983762174,FALSE,0.4701280000000001,TRUE,0.04435546655841449,0,1.0042166888504167,1095.9296211450617,801.7258658732445,r,0.27,0.27,0.27180238567112225,0.21516125687739884,0.3443008292949447,0,0.0018023856711222308,-0.0018023856711222308,0.12913957241754587,TRUE
accurate_strong,accurate,strong,113,12,log_d,-0.4780358009429998,-0.4780358009429998,0.15,-0.416022,-0.6206369999999999,-0.23494110000000001,0,0,0.0620138009429998,0.0620138009429998,-0.0620138009429998,FALSE,0.38569589999999987,TRUE,0.41342533961999867,0,1.0010714963397642,955.9308107812857,886.925326858547,d,0.62,0.62,0.6596657576780799,0.5376018761053445,0.7906174156231337,0,0.039665757678079894,-0.039665757678079894,0.2530155395177892,TRUE
accurate_strong,accurate,strong,113,12,m,3.5,3.5,0.25,3.46601,3.056729,3.8589515000000003,0,0,-0.03399000000000019,0.03399000000000019,-0.03399000000000019,FALSE,0.8022225000000005,TRUE,-0.13596000000000075,0,1.0011076384745863,854.1597694083903,826.0042547583932,m,3.5,3.5,3.46601,3.056729,3.8589515000000003,0,0.03399000000000019,-0.03399000000000019,0.8022225000000005,TRUE
accurate_strong,accurate,strong,113,12,log_kappa,0.04879016416943205,0.04879016416943205,0.15,0.0772871,-0.15028679999999997,0.3243381,0,0,0.02849693583056795,0.02849693583056795,-0.02849693583056795,FALSE,0.4746249,TRUE,0.18997957220378633,0,1.007556611925107,933.1197673619566,812.8569129874467,kappa,1.05,1.05,1.0803522009889883,0.8604611607724755,1.3831148592092435,0,0.030352200988988276,-0.030352200988988276,0.522653698436768,TRUE
accurate_strong,accurate,strong,113,12,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.15,-1.037665,-1.2826570000000002,-0.8186660500000001,0,0,0.012157124498677785,0.012157124498677785,-0.012157124498677785,FALSE,0.46399095,TRUE,0.08104749665785191,0,1.0042853185443106,970.7057744248016,703.8047355042994,sigma_z,0.3499999999999999,0.3499999999999999,0.35428096294878725,0.27729953590012857,0.4410195603428453,0,0.004280962948787326,-0.004280962948787326,0.16372002444271672,TRUE
mildly_wrong_weak,mildly_wrong,weak,114,12,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.9313,-3.4191505,-0.5202829500000004,-0.06453852113757108,0.06453852113757108,-0.0987185362516898,0.0987185362516898,-0.03418001511411872,FALSE,2.89886755,TRUE,-0.03418001511411872,-0.06453852113757108,1.0089028073407742,629.5634054012809,517.3470413211686,lambda1,0.15999999999999998,0.15,0.14495962842269158,0.03274023595931199,0.5943523521777678,0.009999999999999981,0.015040371577308392,-0.005040371577308411,0.5616121162184559,TRUE
mildly_wrong_weak,mildly_wrong,weak,114,12,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-1.960955,-3.6055064999999997,-0.9301819500000001,-0.06453852113757108,0.06453852113757108,-0.1283735362516898,0.1283735362516898,-0.06383501511411871,FALSE,2.6753245499999996,TRUE,-0.06383501511411871,-0.06453852113757108,1.0022898814867212,830.6169019379777,783.3184496074116,lambda_I,0.15999999999999998,0.15,0.14072396534182338,0.027173677859030933,0.3944819278546115,0.009999999999999981,0.019276034658176594,-0.009276034658176613,0.3673082499955806,TRUE
mildly_wrong_weak,mildly_wrong,weak,114,12,log_r,-1.3093333199837622,-1.0861897686695525,0.75,-1.1149149999999999,-2.1847600000000003,-0.1480174000000006,0.2231435513142097,0.2231435513142097,0.19441831998376236,0.19441831998376236,0.028725231330447354,TRUE,2.0367425999999997,TRUE,-0.038300308440596474,0.29752473508561295,1.0015461087694717,875.2025433324718,769.9371223946395,r,0.27,0.3375,0.3279431528829226,0.11250473154998447,0.862416108771199,0.0675,0.057943152882922566,0.009556847117077438,0.7499113772212145,TRUE
