prior_scenario,accuracy,strength,job_id,rep_id,variable,true_value,prior_mean,prior_sd,median,q5,q95,prior_error,prior_abs_error,posterior_error,posterior_abs_error,improvement_over_prior,posterior_moved_toward_truth,interval_width,covered,posterior_shift_from_prior_sd,prior_truth_distance_sd,rhat,ess_bulk,ess_tail
mildly_wrong_strong,mildly_wrong,strong,286,29,log_r,-1.3093333199837622,-1.0861897686695525,0.15,-1.08712,-1.3460534999999998,-0.8483111000000002,0.2231435513142097,0.2231435513142097,0.22221331998376215,0.22221331998376215,9.302313304475618e-4,TRUE,0.4977423999999996,TRUE,-0.006201542202983745,1.4876236754280647,1.0040259667506921,1094.2428761355038,711.2158617984857
mildly_wrong_strong,mildly_wrong,strong,286,29,log_d,-0.4780358009429998,-0.6405547304407747,0.15,-0.5548195,-0.7575418,-0.36636505,-0.1625189294977749,0.1625189294977749,-0.07678369905700022,0.07678369905700022,0.08573523044077469,TRUE,0.39117675,TRUE,0.571568202938498,-1.0834595299851661,1.001588959740253,849.2070400985614,942.9635181730326
mildly_wrong_strong,mildly_wrong,strong,286,29,m,3.5,3.95,0.25,3.9444850000000002,3.5738650000000005,4.358612,0.4500000000000002,0.4500000000000002,0.44448500000000024,0.44448500000000024,0.005514999999999937,TRUE,0.7847469999999994,FALSE,-0.022059999999999746,1.8000000000000007,1.0032176352021251,962.2161746985464,722.1545020375951
mildly_wrong_strong,mildly_wrong,strong,286,29,log_kappa,0.04879016416943205,0.2719337154836418,0.15,0.289002,0.041980905,0.50320225,0.22314355131420976,0.22314355131420976,0.24021183583056793,0.24021183583056793,-0.017068284516358168,FALSE,0.46122134499999995,TRUE,0.11378856344238779,1.4876236754280652,1.0038300135746747,1057.017515809154,920.9730668636018
mildly_wrong_strong,mildly_wrong,strong,286,29,log_sigma_z,-1.0498221244986778,-0.8675005677047233,0.15,-0.8686795,-1.11221,-0.6032339999999999,0.18232155679395456,0.18232155679395456,0.1811426244986778,0.1811426244986778,0.001178932295276769,TRUE,0.508976,TRUE,-0.00785954863517846,1.2154770452930306,1.0036378708297509,1131.9712579335712,781.8660090954509
badly_wrong_weak,badly_wrong,weak,287,29,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.92889,-3.5264605,-0.5025707000000004,-0.06453852113757108,0.06453852113757108,-0.09630853625168978,0.09630853625168978,-0.0317700151141187,FALSE,3.0238898,TRUE,-0.0317700151141187,-0.06453852113757108,1.0076233981013731,696.6407693395325,657.9933175169716
badly_wrong_weak,badly_wrong,weak,287,29,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.262265,-3.6148119999999997,-1.1120700000000001,-0.06453852113757108,0.06453852113757108,-0.42968353625169,0.42968353625169,-0.3651450151141189,FALSE,2.5027419999999996,TRUE,-0.3651450151141189,-0.06453852113757108,1.011410502781613,862.5940251431726,744.6763624148813
badly_wrong_weak,badly_wrong,weak,287,29,log_r,-1.3093333199837622,-0.8393296907380265,0.75,-1.1351049999999998,-2.1100895,-0.1759756000000006,0.4700036292457357,0.4700036292457357,0.17422831998376243,0.17422831998376243,0.29577530926197326,TRUE,1.9341138999999994,TRUE,-0.39436707901596435,0.626671505660981,1.0017235446880273,549.2081149775736,405.75527992917847
badly_wrong_weak,badly_wrong,weak,287,29,log_d,-0.4780358009429998,-0.908818717035454,0.75,-0.39629400000000004,-0.7792737499999999,0.17075774999999996,-0.4307829160924542,0.4307829160924542,0.08174180094299976,0.08174180094299976,0.34904111514945446,TRUE,0.9500314999999998,TRUE,0.6833662893806053,-0.5743772214566056,1.0062291965788366,514.1141720092403,547.0290105141682
badly_wrong_weak,badly_wrong,weak,287,29,m,3.5,4.4,1.5,4.56888,3.1605295000000004,5.8765350000000005,0.9000000000000004,0.9000000000000004,1.06888,1.06888,-0.1688799999999997,FALSE,2.7160055,TRUE,0.11258666666666646,0.6000000000000002,1.0052736467864545,602.2075788594295,660.5630620425189
badly_wrong_weak,badly_wrong,weak,287,29,log_kappa,0.04879016416943205,0.6365768290715511,0.75,0.469855,-0.6027263,1.682773,0.5877866649021191,0.5877866649021191,0.421064835830568,0.421064835830568,0.1667218290715511,TRUE,2.2854993,TRUE,-0.22229577209540144,0.7837155532028254,1.0027747500770443,639.6696584287531,610.996332662002
badly_wrong_weak,badly_wrong,weak,287,29,log_sigma_z,-1.0498221244986778,-0.5798184952529422,0.75,-0.5451250000000001,-1.8498390000000002,0.6152324499999999,0.4700036292457357,0.4700036292457357,0.5046971244986778,0.5046971244986778,-0.034693495252942075,FALSE,2.46507145,TRUE,0.046257993670589435,0.626671505660981,1.009454815129411,977.6447059368729,581.4484868920955
badly_wrong_moderate,badly_wrong,moderate,288,29,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.8220649999999998,-3.101456,-0.3968009500000003,-0.06453852113757108,0.06453852113757108,0.01051646374831039,0.01051646374831039,0.05402205738926069,TRUE,2.70465505,TRUE,0.07505498488588147,-0.06453852113757108,1.0039693977757531,710.8744227372706,564.9571560991312
badly_wrong_moderate,badly_wrong,moderate,288,29,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.36444,-3.721591,-1.373621,-0.06453852113757108,0.06453852113757108,-0.5318585362516899,0.5318585362516899,-0.4673200151141188,FALSE,2.34797,TRUE,-0.4673200151141188,-0.06453852113757108,1.0008612883013281,949.3266458984448,629.4128578207547
badly_wrong_moderate,badly_wrong,moderate,288,29,log_r,-1.3093333199837622,-0.8393296907380265,0.35,-0.9209235,-1.4583679999999999,-0.484282,0.4700036292457357,0.4700036292457357,0.38840981998376223,0.38840981998376223,0.08159380926197346,TRUE,0.9740859999999999,TRUE,-0.2331251693199242,1.3428675121306735,1.0029851372623608,993.6243928144253,779.5024839972849
badly_wrong_moderate,badly_wrong,moderate,288,29,log_d,-0.4780358009429998,-0.908818717035454,0.35,-0.5778825,-0.88307765,-0.26714270000000007,-0.4307829160924542,0.4307829160924542,-0.09984669905700017,0.09984669905700017,0.33093621703545406,TRUE,0.61593495,TRUE,0.945532048672726,-1.2308083316927265,1.0020025054241772,869.3789454911813,780.0091884471653
badly_wrong_moderate,badly_wrong,moderate,288,29,m,3.5,4.4,0.6,4.473935,3.6404265000000002,5.2074535,0.9000000000000004,0.9000000000000004,0.973935,0.973935,-0.07393499999999964,FALSE,1.5670269999999995,FALSE,0.1232249999999994,1.5000000000000007,1.0030609656913905,830.9422238214968,781.3016018661992
badly_wrong_moderate,badly_wrong,moderate,288,29,log_kappa,0.04879016416943205,0.6365768290715511,0.35,0.6270095,0.03879368000000001,1.268478,0.5877866649021191,0.5877866649021191,0.578219335830568,0.578219335830568,0.009567329071551112,TRUE,1.22968432,TRUE,-0.027335225918717464,1.6793904711489116,1.0060887553442794,992.9956583289783,496.2483759745448
badly_wrong_moderate,badly_wrong,moderate,288,29,log_sigma_z,-1.0498221244986778,-0.5798184952529422,0.35,-0.576192,-1.1330715,0.015057424999999727,0.4700036292457357,0.4700036292457357,0.4736301244986778,0.4736301244986778,-0.003626495252942119,FALSE,1.1481289249999997,TRUE,0.010361415008406056,1.3428675121306735,1.007047210390806,1091.9732141325721,845.1825694979362
badly_wrong_strong,badly_wrong,strong,289,29,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.3988800000000001,-2.387206,-0.20444750000000037,-0.06453852113757108,0.06453852113757108,0.4337014637483101,0.4337014637483101,-0.369162942610739,FALSE,2.1827584999999994,TRUE,0.49823998488588117,-0.06453852113757108,1.003306813473539,739.1764351108474,630.904368551954
badly_wrong_strong,badly_wrong,strong,289,29,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.10954,-3.180962,-1.390878,-0.06453852113757108,0.06453852113757108,-0.27695853625168976,0.27695853625168976,-0.21242001511411868,FALSE,1.790084,TRUE,-0.21242001511411868,-0.06453852113757108,1.0064224455647575,703.2855311960525,602.328998418127
badly_wrong_strong,badly_wrong,strong,289,29,log_r,-1.3093333199837622,-0.8393296907380265,0.15,-0.8345405,-1.0920144999999999,-0.5864121,0.4700036292457357,0.4700036292457357,0.4747928199837622,0.4747928199837622,-0.0047891907380265275,FALSE,0.5056023999999999,FALSE,0.03192793825351019,3.133357528304905,1.0018036129359371,1161.3853882764065,884.8769025857483
badly_wrong_strong,badly_wrong,strong,289,29,log_d,-0.4780358009429998,-0.908818717035454,0.15,-0.78118050000000006,-0.9888070000000001,-0.5784613000000001,-0.4307829160924542,0.4307829160924542,-0.30314469905700026,0.30314469905700026,0.12763821703545397,TRUE,0.41034570000000004,FALSE,0.8509214469030265,-2.871886107283028,1.0022001062524983,746.9605763623606,719.7679684446289
badly_wrong_strong,badly_wrong,strong,289,29,m,3.5,4.4,0.25,4.405765000000001,3.9998875,4.800173000000001,0.9000000000000004,0.9000000000000004,0.9057650000000006,0.9057650000000006,-0.005765000000000242,FALSE,0.8002855000000011,FALSE,0.02306000000000097,3.6000000000000014,1.001158261393546,977.6221989971233,951.7886067061194
badly_wrong_strong,badly_wrong,strong,289,29,log_kappa,0.04879016416943205,0.6365768290715511,0.15,0.6366605000000001,0.39610989999999996,0.8818101,0.5877866649021191,0.5877866649021191,0.587870335830568,0.587870335830568,-8.367092844896451e-5,FALSE,0.4857002000000001,FALSE,5.578061896597635e-4,3.918577766014127,1.0055706905565553,1200.355519960179,763.4834219605057
badly_wrong_strong,badly_wrong,strong,289,29,log_sigma_z,-1.0498221244986778,-0.5798184952529422,0.15,-0.569401,-0.8249545500000001,-0.31899030000000006,0.4700036292457357,0.4700036292457357,0.4804211244986778,0.4804211244986778,-0.01041749525294211,FALSE,0.50596425,FALSE,0.06944996835294741,3.133357528304905,1.0018658871562478,1242.005990558698,900.2855347989342
manuscript_default,manuscript_default,default,290,29,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-2.089645,-3.7050725,-0.6551783000000004,-0.06453852113757108,0.06453852113757108,-0.25706353625168976,0.25706353625168976,-0.19252501511411868,FALSE,3.0498941999999998,TRUE,-0.19252501511411868,-0.06453852113757108,1.0055532022976101,639.7956961207962,565.5538333564708
manuscript_default,manuscript_default,default,290,29,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-1.9305949999999998,-3.465045,-0.7919144500000004,-0.06453852113757108,0.06453852113757108,-0.09801353625168963,0.09801353625168963,-0.033475015114118545,FALSE,2.6731305499999998,TRUE,-0.033475015114118545,-0.06453852113757108,1.0043913138174385,668.6037142283393,711.7813988453571
manuscript_default,manuscript_default,default,290,29,log_r,-1.3093333199837622,-1.3862943611198906,0.75,-1.4093,-2.5805485,-0.27441535000000056,-0.07696104113612834,0.07696104113612834,-0.09996668001623776,0.09996668001623776,-0.023005638880109425,FALSE,2.3061331499999995,TRUE,-0.030674185173479234,-0.10261472151483779,1.0040285421075963,770.0770720608748,649.7273217155405
manuscript_default,manuscript_default,default,290,29,log_d,-0.4780358009429998,-0.5108256237659907,0.75,-0.22706300000000001,-0.6978127000000001,0.4856051499999996,-0.03278982282299092,0.03278982282299092,0.2509728009429998,0.2509728009429998,-0.21818297812000886,FALSE,1.1834178499999997,TRUE,0.37835016502132096,-0.043719763763987896,1.0051384414654263,1003.0720878659813,780.1546337685606
manuscript_default,manuscript_default,default,290,29,m,3.5,3.5,1.5,4.1102,2.4104924999999997,5.5257145,0,0,0.6101999999999999,0.6101999999999999,-0.6101999999999999,FALSE,3.1152220000000006,TRUE,0.4067999999999999,0,1.000933903090308,528.5760605792209,569.9684135037329
manuscript_default,manuscript_default,default,290,29,log_kappa,0.04879016416943205,0,1,-0.0919967,-1.1064565,1.3352239999999986,-0.04879016416943205,0.04879016416943205,-0.14078686416943204,0.14078686416943204,-0.09199669999999999,FALSE,2.4416804999999986,TRUE,-0.0919967,-0.04879016416943205,1.0057678689308704,487.1064352662619,498.88404548568514
manuscript_default,manuscript_default,default,290,29,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.75,-1.011085,-2.20272,0.15930619999999998,0,0,0.03873712449867783,0.03873712449867783,-0.03873712449867783,FALSE,2.3620262,TRUE,0.051649499331570446,0,1.0009543213477505,825.0378482497516,485.5316062554681
accurate_weak,accurate,weak,291,30,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.8745349999999998,-3.4219304999999998,-0.5519561500000004,-0.06453852113757108,0.06453852113757108,-0.04195353625168963,0.04195353625168963,0.022584984885881454,TRUE,2.8699743499999992,TRUE,0.022584984885881454,-0.06453852113757108,0.9993370777340354,689.4301987864332,623.5293029786467
accurate_weak,accurate,weak,291,30,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.2190149999999997,-3.6812764999999996,-1.0570840000000001,-0.06453852113757108,0.06453852113757108,-0.3864335362516895,0.3864335362516895,-0.32189501511411844,FALSE,2.6241924999999995,TRUE,-0.32189501511411844,-0.06453852113757108,1.0118122103112368,657.3799917828586,800.3225970124611
accurate_weak,accurate,weak,291,30,log_r,-1.3093333199837622,-1.3093333199837622,0.75,-1.55836,-2.6827155,-0.43088410000000005,0,0,-0.24902668001623773,0.24902668001623773,-0.24902668001623773,FALSE,2.2518314,TRUE,-0.3320355733549836,0,1.002728122159843,839.6525238194505,687.1842328893997
accurate_weak,accurate,weak,291,30,log_d,-0.4780358009429998,-0.4780358009429998,0.75,-0.2579015,-0.7110969500000001,0.6694086499999999,0,0,0.2201343009429998,0.2201343009429998,-0.2201343009429998,FALSE,1.3805056,TRUE,0.2935124012573331,0,1.0252459531703517,286.6920940180544,96.35838283475832
accurate_weak,accurate,weak,291,30,m,3.5,3.5,1.5,3.7358900000000004,1.9966700000000002,5.427447000000001,0,0,0.23589000000000038,0.23589000000000038,-0.23589000000000038,FALSE,3.430777000000001,TRUE,0.15726000000000026,0,1.0038539563284392,692.9557504191966,480.28037398545325
accurate_weak,accurate,weak,291,30,log_kappa,0.04879016416943205,0.04879016416943205,0.75,-0.25053099999999995,-1.1299085,1.0166164999999998,0,0,-0.299321164169432,0.299321164169432,-0.299321164169432,FALSE,2.1465249999999996,TRUE,-0.39909488555924266,0,1.0118265208669828,504.36230050705603,446.43308513011345
accurate_weak,accurate,weak,291,30,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.75,-1.029625,-2.2529774999999996,0.18378224999999984,0,0,0.020197124498677832,0.020197124498677832,-0.020197124498677832,FALSE,2.4367597499999993,TRUE,0.026929499331570444,0,1.0018086364732472,884.0248635268227,540.4489515970508
accurate_moderate,accurate,moderate,292,30,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-2.105825,-3.517739,-1.0231430000000006,-0.06453852113757108,0.06453852113757108,-0.2732435362516896,0.2732435362516896,-0.20870501511411854,FALSE,2.4945959999999996,TRUE,-0.20870501511411854,-0.06453852113757108,1.006469112778057,659.5288560238117,422.63697489626014
accurate_moderate,accurate,moderate,292,30,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.345325,-3.8884055,-1.3286145000000005,-0.06453852113757108,0.06453852113757108,-0.5127435362516897,0.5127435362516897,-0.4482050151141186,FALSE,2.5597909999999997,TRUE,-0.4482050151141186,-0.06453852113757108,1.004516153815974,630.5565551149373,543.2853652219397
accurate_moderate,accurate,moderate,292,30,log_r,-1.3093333199837622,-1.3093333199837622,0.35,-1.395235,-1.9285115,-0.8465919000000002,0,0,-0.08590168001623777,0.08590168001623777,-0.08590168001623777,FALSE,1.0819195999999998,TRUE,-0.24543337147496508,0,1.0042551308049399,936.1170510159249,851.4677246632692
accurate_moderate,accurate,moderate,292,30,log_d,-0.4780358009429998,-0.4780358009429998,0.35,-0.41909700000000005,-0.7280216999999999,-0.05930481000000006,0,0,0.05893880094299975,0.05893880094299975,-0.05893880094299975,FALSE,0.6687168899999998,TRUE,0.16839657412285644,0,1.0100285775711173,511.3355112994234,708.4354880401547
accurate_moderate,accurate,moderate,292,30,m,3.5,3.5,0.6,3.6017799999999998,2.727406,4.585290499999999,0,0,0.10177999999999976,0.10177999999999976,-0.10177999999999976,FALSE,1.857884499999999,TRUE,0.16963333333333294,0,1.0025187922715844,700.609401123474,737.1740849129368
accurate_moderate,accurate,moderate,292,30,log_kappa,0.04879016416943205,0.04879016416943205,0.35,-0.06329889999999999,-0.559535,0.5755089,0,0,-0.11208906416943204,0.11208906416943204,-0.11208906416943204,FALSE,1.1350438999999999,TRUE,-0.32025446905552013,0,1.0082867902006394,826.1553994396484,752.0967177939203
accurate_moderate,accurate,moderate,292,30,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.35,-1.0564900000000002,-1.6055015,-0.5100741500000003,0,0,-0.006667875501322307,0.006667875501322307,-0.006667875501322307,FALSE,1.0954273499999996,TRUE,-0.01905107286092088,0,1.0051537586170765,1191.0089605086343,840.6807368291979
accurate_strong,accurate,strong,293,30,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-2.252195,-3.4495395,-1.4009245000000004,-0.06453852113757108,0.06453852113757108,-0.41961353625168973,0.41961353625168973,-0.35507501511411865,FALSE,2.048615,TRUE,-0.35507501511411865,-0.06453852113757108,0.9994048676209052,947.1321870570803,664.9163749030654
accurate_strong,accurate,strong,293,30,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.44689,-3.58581,-1.5940029999999998,-0.06453852113757108,0.06453852113757108,-0.6143085362516896,0.6143085362516896,-0.5497700151141185,FALSE,1.991807,TRUE,-0.5497700151141185,-0.06453852113757108,0.9991644694657749,1068.1057152405929,901.7725342675085
accurate_strong,accurate,strong,293,30,log_r,-1.3093333199837622,-1.3093333199837622,0.15,-1.3255,-1.587462,-1.077153,0,0,-0.016166680016237667,0.016166680016237667,-0.016166680016237667,FALSE,0.5103089999999999,TRUE,-0.10777786677491778,0,1.0043686973158494,1045.1833863541276,794.3111196745938
accurate_strong,accurate,strong,293,30,log_d,-0.4780358009429998,-0.4780358009429998,0.15,-0.4664075,-0.62721525,-0.28953745,0,0,0.011628300942999825,0.011628300942999825,-0.011628300942999825,FALSE,0.33767780000000003,TRUE,0.0775220062866655,0,1.0051724863203766,794.5905418916319,554.8677228037893
accurate_strong,accurate,strong,293,30,m,3.5,3.5,0.25,3.52234,3.1602885,3.933827,0,0,0.022339999999999804,0.022339999999999804,-0.022339999999999804,FALSE,0.7735384999999999,TRUE,0.08935999999999922,0,1.0044416641096967,929.4791323242904,820.1593118916861
accurate_strong,accurate,strong,293,30,log_kappa,0.04879016416943205,0.04879016416943205,0.15,0.0135461,-0.22227355000000001,0.25834615,0,0,-0.03524406416943205,0.03524406416943205,-0.03524406416943205,FALSE,0.4806197,TRUE,-0.23496042779621368,0,1.0032121947995982,1109.212929179601,745.0744154171288
accurate_strong,accurate,strong,293,30,log_sigma_z,-1.0498221244986778,-1.0498221244986778,0.15,-1.045985,-1.275323,-0.79743695,0,0,0.003837124498677902,0.003837124498677902,-0.003837124498677902,FALSE,0.47788604999999995,TRUE,0.025580829991186015,0,1.003654495949326,954.4017638289473,665.598358982928
mildly_wrong_weak,mildly_wrong,weak,294,30,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.7231,-3.383342,-0.484319200000001,-0.06453852113757108,0.06453852113757108,0.10948146374831014,0.10948146374831014,-0.044942942610739056,FALSE,2.8990227999999987,TRUE,0.17401998488588122,-0.06453852113757108,1.001664273182329,791.6520555068662,598.8663069687565
mildly_wrong_weak,mildly_wrong,weak,294,30,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.32477,-3.803576,-1.1403295000000002,-0.06453852113757108,0.06453852113757108,-0.4921885362516898,0.4921885362516898,-0.4276500151141187,FALSE,2.6632464999999996,TRUE,-0.4276500151141187,-0.06453852113757108,1.0057835064884575,991.2483432759784,603.2174621318959
mildly_wrong_weak,mildly_wrong,weak,294,30,log_r,-1.3093333199837622,-1.0861897686695525,0.75,-1.423375,-2.5580675000000004,-0.446784700000001,0.2231435513142097,0.2231435513142097,-0.11404168001623782,0.11404168001623782,0.10910187129797189,TRUE,2.1112827999999992,TRUE,-0.4495803084405967,0.29752473508561295,1.0052550400536202,788.0540013084529,721.4057472782686
mildly_wrong_weak,mildly_wrong,weak,294,30,log_d,-0.4780358009429998,-0.6405547304407747,0.75,-0.3476175,-0.75985525,0.324245,-0.1625189294977749,0.1625189294977749,0.13041830094299978,0.13041830094299978,0.032100628554775135,TRUE,1.08410025,TRUE,0.3905829739210329,-0.21669190599703322,1.0024313646892224,845.940977448506,550.3825670678206
mildly_wrong_weak,mildly_wrong,weak,294,30,m,3.5,3.95,1.5,4.156409999999999,2.3782715,5.730623,0.4500000000000002,0.4500000000000002,0.6564099999999993,0.6564099999999993,-0.2064099999999991,FALSE,3.3523514999999997,TRUE,0.13760666666666607,0.3000000000000001,1.0034267039060345,682.3880370094536,749.733303751709
mildly_wrong_weak,mildly_wrong,weak,294,30,log_kappa,0.04879016416943205,0.2719337154836418,0.75,0.037547449999999996,-0.9474973,1.2823649999999995,0.22314355131420976,0.22314355131420976,-0.011242714169432053,0.011242714169432053,0.2119008371447777,TRUE,2.2298622999999997,TRUE,-0.31251502064485576,0.297524735085613,1.0072674020934582,683.7439504819673,638.6971155035008
mildly_wrong_weak,mildly_wrong,weak,294,30,log_sigma_z,-1.0498221244986778,-0.8675005677047233,0.75,-0.8599365,-2.1662945000000002,0.5938130499999993,0.18232155679395456,0.18232155679395456,0.18988562449867785,0.18988562449867785,-0.007564067704723287,FALSE,2.7601075499999994,TRUE,0.010085423606297717,0.24309540905860608,1.0064326184671344,689.39487715545215,305.5385504650181
mildly_wrong_moderate,mildly_wrong,moderate,295,30,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.84995,-3.3045615,-0.5999261,-0.06453852113757108,0.06453852113757108,-0.01736853625168977,0.01736853625168977,0.04716998488588131,TRUE,2.7046354,TRUE,0.04716998488588131,-0.06453852113757108,1.0164753727914786,761.3778256318528,659.2236294245005
mildly_wrong_moderate,mildly_wrong,moderate,295,30,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.46365,-3.796769,-1.4612585,-0.06453852113757108,0.06453852113757108,-0.6310685362516897,0.6310685362516897,-0.5665300151141186,FALSE,2.3355105,TRUE,-0.5665300151141186,-0.06453852113757108,1.0056784497111604,752.1393342379101,743.1693078239681
mildly_wrong_moderate,mildly_wrong,moderate,295,30,log_r,-1.3093333199837622,-1.0861897686695525,0.35,-1.213905,-1.754502,-0.65437935,0.2231435513142097,0.2231435513142097,0.09542831998376222,0.09542831998376222,0.1277152313304475,TRUE,1.1001226499999999,TRUE,-0.3649006609441357,0.6375530037548849,1.0083941682482251,1005.1027454636518,832.1800083661266
mildly_wrong_moderate,mildly_wrong,moderate,295,30,log_d,-0.4780358009429998,-0.6405547304407747,0.35,-0.511631,-0.8042930500000001,-0.18259320000000018,-0.1625189294977749,0.1625189294977749,-0.03359519905700015,0.03359519905700015,0.12892373044077476,TRUE,0.6216998499999999,TRUE,0.3683535155450708,-0.4643397985650712,1.001431724466163,758.5470411414971,651.2375458198137
mildly_wrong_moderate,mildly_wrong,moderate,295,30,m,3.5,3.95,0.6,3.9979050000000003,3.1178345,4.870581999999999,0.4500000000000002,0.4500000000000002,0.49790500000000026,0.49790500000000026,-0.047905000000000086,FALSE,1.752747499999999,TRUE,0.07984166666666681,0.7500000000000003,1.0008889550513596,839.4250656857043,825.2052476900325
mildly_wrong_moderate,mildly_wrong,moderate,295,30,log_kappa,0.04879016416943205,0.2719337154836418,0.35,0.2066785,-0.3792397,0.7556375999999999,0.22314355131420976,0.22314355131420976,0.15788833583056794,0.15788833583056794,0.06525521548364183,TRUE,1.1348772999999999,TRUE,-0.18644347281040524,0.6375530037548851,1.0037628477635696,895.0890691140564,724.0523876051631
mildly_wrong_moderate,mildly_wrong,moderate,295,30,log_sigma_z,-1.0498221244986778,-0.8675005677047233,0.35,-0.8476005,-1.43431,-0.30315920000000024,0.18232155679395456,0.18232155679395456,0.20222162449867787,0.20222162449867787,-0.0199000677047233,FALSE,1.1311507999999997,TRUE,0.056857336299209436,0.520918733697013,1.0078928056916396,1016.2465999743329,696.8421301029261
mildly_wrong_strong,mildly_wrong,strong,296,30,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.83011,-2.9114905,-0.9681970500000003,-0.06453852113757108,0.06453852113757108,0.0024714637483103097,0.0024714637483103097,0.06206705738926077,TRUE,1.9432934499999999,TRUE,0.06700998488588139,-0.06453852113757108,1.0060809698464055,756.234853007079,699.0967101756853
mildly_wrong_strong,mildly_wrong,strong,296,30,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.513885,-3.8018795,-1.7217680000000006,-0.06453852113757108,0.06453852113757108,-0.6813035362516899,0.6813035362516899,-0.6167650151141189,FALSE,2.0801114999999992,TRUE,-0.6167650151141189,-0.06453852113757108,1.0149942040513966,830.4863065536305,757.1248571641322
mildly_wrong_strong,mildly_wrong,strong,296,30,log_r,-1.3093333199837622,-1.0861897686695525,0.15,-1.102575,-1.3362245,-0.8726248000000001,0.2231435513142097,0.2231435513142097,0.20675831998376215,0.20675831998376215,0.01638523133044756,TRUE,0.46359969999999984,TRUE,-0.10923487553631706,1.4876236754280647,1.0046387876523553,1146.575501583687,792.8243509580196
mildly_wrong_strong,mildly_wrong,strong,296,30,log_d,-0.4780358009429998,-0.6405547304407747,0.15,-0.5708615,-0.76823225,-0.40276975000000004,-0.1625189294977749,0.1625189294977749,-0.09282569905700022,0.09282569905700022,0.06969323044077469,TRUE,0.3654624999999999,TRUE,0.4646215362718313,-1.0834595299851661,1.0030043762032896,724.0818295331177,521.4443689025867
mildly_wrong_strong,mildly_wrong,strong,296,30,m,3.5,3.95,0.25,3.9495649999999998,3.5350355,4.366947,0.4500000000000002,0.4500000000000002,0.44956499999999977,0.44956499999999977,4.350000000004073e-4,TRUE,0.8319114999999995,FALSE,-0.0017400000000016291,1.8000000000000007,1.0051815221312481,1038.6025252564439,873.7559705101063
mildly_wrong_strong,mildly_wrong,strong,296,30,log_kappa,0.04879016416943205,0.2719337154836418,0.15,0.2568635,0.0029004215000000026,0.5057593,0.22314355131420976,0.22314355131420976,0.20807333583056797,0.20807333583056797,0.015070215483641791,TRUE,0.5028588785,TRUE,-0.10046810322427861,1.4876236754280652,1.011590876370621,1090.2891106567379,735.4233841158693
mildly_wrong_strong,mildly_wrong,strong,296,30,log_sigma_z,-1.0498221244986778,-0.8675005677047233,0.15,-0.8641110000000001,-1.0961485,-0.6210562000000001,0.18232155679395456,0.18232155679395456,0.18571112449867777,0.18571112449867777,-0.0033895677047232065,FALSE,0.4750922999999999,TRUE,0.022597118031488044,1.2154770452930306,1.006986231066068,896.1880686513432,750.9068590842948
badly_wrong_weak,badly_wrong,weak,297,30,log_lambda1,-1.8325814637483102,-1.8971199848858813,1,-1.61601,-3.119497,-0.2330494000000004,-0.06453852113757108,0.06453852113757108,0.21657146374831027,0.21657146374831027,-0.15203294261073919,FALSE,2.8864475999999994,TRUE,0.28110998488588135,-0.06453852113757108,1.0072712852582788,675.4062079722671,714.1251597935233
badly_wrong_weak,badly_wrong,weak,297,30,log_lambda_I,-1.8325814637483102,-1.8971199848858813,1,-2.3810399999999996,-3.6388179999999997,-1.299501,-0.06453852113757108,0.06453852113757108,-0.5484585362516894,0.5484585362516894,-0.4839200151141183,FALSE,2.3393169999999994,TRUE,-0.4839200151141183,-0.06453852113757108,0.9989516818366387,880.6380959787498,851.4025281635775
badly_wrong_weak,badly_wrong,weak,297,30,log_r,-1.3093333199837622,-0.8393296907380265,0.75,-1.3815849999999998,-2.3402045,-0.47585445000000004,0.4700036292457357,0.4700036292457357,-0.07225168001623761,0.07225168001623761,0.3977519492294981,TRUE,1.86435005,TRUE,-0.7230070790159644,0.626671505660981,1.0036520011253276,656.7020219968371,775.3040475961599
